Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,6,2360,CLE,Cleveland Cavaliers,22.0,NBA,PG,67.0,1217.0,11.3,0.49,0.16,0.27,2.9,7.4,5.2,23.5,1.7,0.2,18.1,19.1,0.0,1.1,1.1,0.04,-1.7,-0.9,-2.6,-0.2
1988,6,2360,CLE,Cleveland Cavaliers,23.0,NBA,PG,80.0,2626.0,17.6,0.59,0.15,0.26,2.5,5.5,4.0,28.1,1.9,0.3,14.5,20.6,5.6,2.2,7.8,0.14,2.9,-0.7,2.2,2.8
1989,6,2360,CLE,Cleveland Cavaliers,24.0,NBA,PG,75.0,2728.0,20.6,0.62,0.21,0.29,2.1,7.0,4.7,33.8,2.1,0.1,15.7,21.0,8.0,3.3,11.3,0.2,4.5,0.0,4.5,4.5
1990,6,2360,CLE,Cleveland Cavaliers,25.0,NBA,PG,73.0,2706.0,21.1,0.59,0.35,0.32,2.7,7.7,5.2,39.2,2.1,0.1,15.0,22.8,7.6,2.5,10.1,0.18,5.3,-0.2,5.2,4.9
1991,6,2360,CLE,Cleveland Cavaliers,26.0,NBA,PG,16.0,571.0,21.7,0.61,0.27,0.32,1.6,7.5,4.6,44.6,3.7,0.2,20.1,21.3,1.4,0.6,2.0,0.17,4.3,1.2,5.6,1.1
1992,6,2360,CLE,Cleveland Cavaliers,27.0,NBA,PG,72.0,2138.0,22.7,0.61,0.29,0.32,2.1,6.8,4.5,37.9,2.2,0.3,13.5,24.1,7.5,1.6,9.1,0.2,6.1,-0.4,5.8,4.2
1993,6,2360,CLE,Cleveland Cavaliers,28.0,NBA,PG,75.0,2380.0,22.1,0.61,0.3,0.31,1.9,7.6,4.8,38.1,1.9,0.3,14.9,24.5,7.4,2.3,9.8,0.2,5.8,-0.6,5.3,4.4
1994,6,2360,CLE,Cleveland Cavaliers,29.0,NBA,PG,76.0,2386.0,22.7,0.59,0.3,0.27,1.9,9.2,5.6,42.0,2.3,0.3,14.4,24.6,7.6,2.4,10.0,0.2,6.3,0.1,6.4,5.0
1995,6,2360,CLE,Cleveland Cavaliers,30.0,NBA,PG,48.0,1375.0,20.6,0.55,0.41,0.26,2.2,8.2,5.1,48.0,1.4,0.2,17.2,28.8,2.8,1.4,4.2,0.15,5.9,-1.0,4.9,2.4
1996,30,2360,WSB,Washington Bullets,31.0,NBA,PG,7.0,127.0,10.3,0.44,0.5,0.17,0.9,5.5,3.2,21.3,2.4,0.0,13.4,26.2,-0.1,0.1,0.0,-0.01,-1.4,-1.1,-2.5,0.0
1997,10,2360,GSW,Golden State Warriors,32.0,NBA,PG,70.0,1876.0,16.5,0.6,0.48,0.29,2.3,9.1,5.7,29.8,1.9,0.1,19.5,19.6,3.7,0.3,4.0,0.1,2.8,-1.6,1.2,1.5
1998,22,2360,ORL,Orlando Magic,33.0,NBA,PG,63.0,1430.0,14.9,0.52,0.29,0.19,1.9,8.8,5.3,38.6,2.0,0.3,21.9,23.7,0.5,1.3,1.7,0.06,0.8,-1.2,-0.4,0.6
