Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1973-74,24.0,TOT,ABA,C,79.0,,2375.0,467.0,846.0,0.552,0.0,1.0,0.0,467.0,845.0,0.553,0.552,180.0,254.0,0.709,286.0,712.0,998.0,129.0,32.0,63.0,200.0,214.0,1114.0,,
1973-74,24.0,VIR,ABA,C,17.0,,374.0,84.0,151.0,0.556,0.0,0.0,,84.0,151.0,0.556,0.556,46.0,73.0,0.63,38.0,116.0,154.0,17.0,6.0,15.0,47.0,37.0,214.0,,
1973-74,24.0,SAA,ABA,C,62.0,,2001.0,383.0,695.0,0.551,0.0,1.0,0.0,383.0,694.0,0.552,0.551,134.0,181.0,0.74,248.0,596.0,844.0,112.0,26.0,48.0,153.0,177.0,900.0,,
1974-75,25.0,SAA,ABA,C,78.0,,2713.0,495.0,914.0,0.542,0.0,1.0,0.0,495.0,913.0,0.542,0.542,185.0,246.0,0.752,369.0,910.0,1279.0,97.0,43.0,87.0,185.0,240.0,1175.0,,
1975-76,26.0,TOT,ABA,C,76.0,,1790.0,320.0,651.0,0.492,0.0,4.0,0.0,320.0,647.0,0.495,0.492,108.0,155.0,0.697,229.0,537.0,766.0,55.0,31.0,51.0,170.0,238.0,748.0,,
1975-76,26.0,NYA,ABA,C,43.0,,1016.0,160.0,330.0,0.485,0.0,3.0,0.0,160.0,327.0,0.489,0.485,56.0,78.0,0.718,139.0,302.0,441.0,19.0,18.0,26.0,94.0,142.0,376.0,,
1975-76,26.0,VIR,ABA,C,33.0,,774.0,160.0,321.0,0.498,0.0,1.0,0.0,160.0,320.0,0.5,0.498,52.0,77.0,0.675,90.0,235.0,325.0,36.0,13.0,25.0,76.0,96.0,372.0,,
1976-77,27.0,MIL,NBA,C,72.0,,1960.0,383.0,725.0,0.528,,,,383.0,725.0,0.528,0.528,172.0,228.0,0.754,266.0,599.0,865.0,108.0,54.0,51.0,,214.0,938.0,,0.0
1977-78,28.0,BUF,NBA,C,78.0,,2778.0,501.0,994.0,0.504,,,,501.0,994.0,0.504,0.504,208.0,272.0,0.765,278.0,751.0,1029.0,216.0,40.0,47.0,225.0,274.0,1210.0,,0.0
1978-79,29.0,SDC,NBA,C,79.0,,2006.0,357.0,627.0,0.569,,,,357.0,627.0,0.569,0.569,132.0,165.0,0.8,218.0,483.0,701.0,140.0,38.0,29.0,170.0,244.0,846.0,,0.0
1979-80,30.0,SDC,NBA,C,81.0,,2860.0,443.0,799.0,0.554,0.0,2.0,0.0,443.0,797.0,0.556,0.554,196.0,273.0,0.718,352.0,864.0,1216.0,233.0,45.0,37.0,257.0,259.0,1082.0,,1.0
1980-81,31.0,SDC,NBA,C,82.0,,2809.0,517.0,935.0,0.553,0.0,0.0,,517.0,935.0,0.553,0.553,244.0,307.0,0.795,295.0,722.0,1017.0,199.0,49.0,46.0,211.0,295.0,1278.0,,0.0
1981-82,32.0,SDC,NBA,C,21.0,7.0,575.0,101.0,175.0,0.577,1.0,1.0,1.0,100.0,174.0,0.575,0.58,59.0,79.0,0.747,46.0,146.0,192.0,30.0,6.0,9.0,48.0,64.0,262.0,,0.0
1982-83,33.0,SDC,NBA,C,7.0,0.0,51.0,6.0,20.0,0.3,0.0,0.0,,6.0,20.0,0.3,0.3,4.0,4.0,1.0,2.0,11.0,13.0,1.0,1.0,0.0,3.0,1.0,16.0,,0.0
1983-84,34.0,LAL,NBA,C,69.0,0.0,829.0,124.0,253.0,0.49,0.0,1.0,0.0,124.0,252.0,0.492,0.49,63.0,91.0,0.692,81.0,183.0,264.0,27.0,25.0,7.0,68.0,150.0,311.0,,0.0
