Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,13.0,2113,SDC,San Diego Clippers,Swen Nater,"January 14, 1950",30.0,NBA,C,81.0,,2860.0,443.0,799.0,0.55,0.0,2.0,0.0,443.0,797.0,0.56,0.55,196.0,273.0,0.72,352.0,864.0,1216.0,233.0,45.0,37.0,257.0,259.0,1082.0,1.0
1981,13.0,2113,SDC,San Diego Clippers,Swen Nater,"January 14, 1950",31.0,NBA,C,82.0,,2809.0,517.0,935.0,0.55,0.0,0.0,,517.0,935.0,0.55,0.55,244.0,307.0,0.8,295.0,722.0,1017.0,199.0,49.0,46.0,211.0,295.0,1278.0,0.0
1982,13.0,2113,SDC,San Diego Clippers,Swen Nater,"January 14, 1950",32.0,NBA,C,21.0,7.0,575.0,101.0,175.0,0.58,1.0,1.0,1.0,100.0,174.0,0.57,0.58,59.0,79.0,0.75,46.0,146.0,192.0,30.0,6.0,9.0,48.0,64.0,262.0,0.0
1983,13.0,2113,SDC,San Diego Clippers,Swen Nater,"January 14, 1950",33.0,NBA,C,7.0,0.0,51.0,6.0,20.0,0.3,0.0,0.0,,6.0,20.0,0.3,0.3,4.0,4.0,1.0,2.0,11.0,13.0,1.0,1.0,0.0,3.0,1.0,16.0,0.0
1984,14.0,2113,LAL,Los Angeles Lakers,Swen Nater,"January 14, 1950",34.0,NBA,C,69.0,0.0,829.0,124.0,253.0,0.49,0.0,1.0,0.0,124.0,252.0,0.49,0.49,63.0,91.0,0.69,81.0,183.0,264.0,27.0,25.0,7.0,68.0,150.0,311.0,0.0
