Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1991,23.0,NJN,NBA,PF,74.0,68.0,2602.0,514.0,1100.0,0.467,13.0,38.0,0.342,501.0,1062.0,0.472,0.473,323.0,442.0,0.731,269.0,490.0,759.0,163.0,71.0,99.0,217.0,217.0,1364.0,,0.0
1992,24.0,NJN,NBA,PF,65.0,58.0,2207.0,483.0,958.0,0.504,23.0,76.0,0.303,460.0,882.0,0.522,0.516,300.0,393.0,0.763,203.0,415.0,618.0,205.0,54.0,98.0,248.0,168.0,1289.0,,1.0
1993,25.0,NJN,NBA,PF,76.0,73.0,2759.0,564.0,1226.0,0.46,23.0,99.0,0.232,541.0,1127.0,0.48,0.469,421.0,521.0,0.808,247.0,605.0,852.0,276.0,92.0,126.0,243.0,210.0,1572.0,,1.0
1994,26.0,NJN,NBA,PF,77.0,77.0,2778.0,541.0,1209.0,0.447,38.0,121.0,0.314,503.0,1088.0,0.462,0.463,439.0,567.0,0.774,262.0,608.0,870.0,262.0,68.0,142.0,208.0,209.0,1559.0,,2.0
1995,27.0,NJN,NBA,PF,56.0,54.0,2103.0,371.0,875.0,0.424,28.0,120.0,0.233,343.0,755.0,0.454,0.44,376.0,490.0,0.767,167.0,424.0,591.0,187.0,35.0,94.0,172.0,162.0,1146.0,,0.0
1996,28.0,PHI,NBA,PF,11.0,11.0,294.0,48.0,118.0,0.407,7.0,21.0,0.333,41.0,97.0,0.423,0.436,20.0,32.0,0.625,13.0,59.0,72.0,31.0,4.0,10.0,28.0,30.0,123.0,,0.0
1997,29.0,PHI,NBA,PF,57.0,54.0,2102.0,364.0,836.0,0.435,32.0,119.0,0.269,332.0,717.0,0.463,0.455,272.0,365.0,0.745,157.0,416.0,573.0,193.0,50.0,75.0,184.0,164.0,1032.0,,0.0
1998,30.0,PHI,NBA,PF,59.0,58.0,2135.0,356.0,867.0,0.411,26.0,98.0,0.265,330.0,769.0,0.429,0.426,302.0,391.0,0.772,149.0,438.0,587.0,145.0,46.0,68.0,157.0,144.0,1040.0,,0.0
1999,31.0,CHH,NBA,PF,37.0,29.0,1178.0,168.0,406.0,0.414,7.0,33.0,0.212,161.0,373.0,0.432,0.422,143.0,190.0,0.753,76.0,252.0,328.0,78.0,24.0,42.0,90.0,96.0,486.0,,0.0
2001,33.0,CHH,NBA,PF,34.0,3.0,683.0,97.0,255.0,0.38,20.0,51.0,0.392,77.0,204.0,0.377,0.42,63.0,92.0,0.685,46.0,138.0,184.0,39.0,10.0,21.0,42.0,53.0,277.0,,0.0
2002,34.0,PHI,NBA,PF,58.0,58.0,2080.0,331.0,735.0,0.45,28.0,83.0,0.337,303.0,652.0,0.465,0.469,185.0,227.0,0.815,167.0,342.0,509.0,98.0,42.0,51.0,119.0,158.0,875.0,,0.0
2003,35.0,PHI,NBA,C,64.0,35.0,1742.0,223.0,498.0,0.448,22.0,67.0,0.328,201.0,431.0,0.466,0.47,134.0,171.0,0.784,151.0,299.0,450.0,87.0,53.0,69.0,96.0,171.0,602.0,,0.0
2004,36.0,PHI,NBA,C,34.0,30.0,843.0,107.0,259.0,0.413,8.0,36.0,0.222,99.0,223.0,0.444,0.429,49.0,65.0,0.754,45.0,147.0,192.0,46.0,23.0,26.0,57.0,79.0,271.0,,0.0
2005,37.0,DET,NBA,C,5.0,0.0,50.0,3.0,14.0,0.214,0.0,2.0,0.0,3.0,12.0,0.25,0.214,3.0,3.0,1.0,3.0,12.0,15.0,0.0,0.0,0.0,2.0,6.0,9.0,,0.0
