SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,11,HOU,Shane Battier,30,13,496,11.1,0.58,0.67,0.28,5.2,9.9,7.6,9.7,1.6,1.4,14.1,10.3,0.6,0.5,1.1,0.11,0.3,2.6,2.9,0.6
2009,11,HOU,Metta World Peace,29,13,488,12.5,0.47,0.41,0.14,3.0,10.3,6.8,20.3,1.6,0.5,12.9,24.3,-0.2,0.5,0.3,0.02,-0.2,0.5,0.3,0.3
2009,11,HOU,Aaron Brooks,24,13,444,15.5,0.57,0.38,0.27,1.1,7.8,4.5,18.5,0.6,0.5,13.2,23.7,0.6,0.3,0.9,0.1,1.6,0.1,1.7,0.4
2009,11,HOU,Luis Scola,28,13,424,16.2,0.53,0.0,0.31,8.1,21.9,15.2,10.3,0.9,0.5,11.0,22.6,0.4,0.5,0.9,0.11,-0.5,0.9,0.4,0.3
2009,11,HOU,Yao Ming,28,9,323,21.5,0.63,0.0,0.52,7.2,28.1,18.0,5.1,0.7,2.6,12.3,20.6,0.9,0.5,1.4,0.21,2.2,1.6,3.8,0.5
2009,11,HOU,Kyle Lowry,22,13,254,10.5,0.45,0.25,0.49,3.9,13.5,8.9,20.1,2.6,0.3,18.2,17.7,-0.1,0.3,0.2,0.04,-2.9,2.0,-0.9,0.1
2009,11,HOU,Carl Landry,25,13,240,14.4,0.57,0.03,0.47,8.2,16.7,12.6,2.3,0.9,1.6,14.2,19.7,0.2,0.3,0.5,0.1,-1.7,0.3,-1.4,0.0
2009,11,HOU,Von Wafer,23,13,181,14.5,0.52,0.24,0.24,0.0,7.6,3.9,10.1,0.6,0.4,9.8,29.9,0.0,0.1,0.2,0.04,0.5,-0.6,0.0,0.1
2009,11,HOU,Chuck Hayes,25,13,173,10.9,0.48,0.1,0.0,9.2,17.2,13.4,8.9,4.1,0.9,16.0,6.9,0.1,0.3,0.5,0.13,-2.0,5.2,3.2,0.2
2009,11,HOU,Brent Barry,37,4,35,12.0,0.65,0.8,0.0,0.0,13.1,6.8,15.2,3.1,0.0,28.6,19.2,0.0,0.1,0.0,0.05,-1.1,2.6,1.5,0.0
2009,11,HOU,Brian Cook,28,6,32,7.3,0.33,0.6,0.0,11.5,32.3,22.2,16.1,3.4,2.4,21.1,28.5,-0.2,0.1,-0.1,-0.12,-4.8,1.8,-3.1,0.0
2009,11,HOU,Dikembe Mutombo,42,2,20,8.3,0.0,,,6.1,45.9,26.7,0.0,2.7,7.7,0.0,2.1,0.0,0.1,0.1,0.12,-3.7,7.4,3.7,0.0
2009,11,HOU,James White,26,5,12,5.3,0.39,0.22,0.0,10.2,0.0,4.9,0.0,0.0,0.0,10.0,40.0,-0.1,0.0,-0.1,-0.23,3.5,-5.4,-1.8,0.0
