Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,19,2261,NOH,New Orleans Hornets,Chris Paul,23,5,201,16.1,0.5,0.22,0.29,2.3,11.4,6.7,60.2,2.1,0.0,22.6,25.1,0.0,-0.1,-0.1,-0.04,2.8,-1.3,1.5,0.2
2009,19,3071,NOH,New Orleans Hornets,David West,28,5,178,12.2,0.48,0.0,0.36,3.3,22.8,12.7,8.4,1.5,1.0,13.1,28.5,-0.2,0.0,-0.3,-0.07,-1.7,-1.3,-3.1,0.0
2009,19,2761,NOH,New Orleans Hornets,Peja Stojakovic,31,5,162,8.1,0.51,0.53,0.26,2.9,7.8,5.3,2.6,1.3,0.5,9.9,17.8,0.0,-0.1,-0.1,-0.04,-1.3,-1.4,-2.7,0.0
2009,19,441,NOH,New Orleans Hornets,Rasual Butler,29,5,158,10.4,0.65,0.51,0.24,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,0.2,-0.1,0.0,0.01,1.1,-0.6,0.5,0.1
2009,19,2344,NOH,New Orleans Hornets,James Posey,32,5,123,13.3,0.55,0.48,0.65,4.8,26.8,15.4,5.3,1.3,0.0,16.3,23.8,0.0,0.0,0.0,-0.0,-0.2,-0.7,-0.9,0.0
2009,19,514,NOH,New Orleans Hornets,Tyson Chandler,26,4,94,3.7,0.51,0.0,0.5,10.0,17.6,13.6,4.1,1.1,0.9,35.3,11.5,-0.1,0.0,-0.2,-0.09,-6.6,-1.1,-7.8,-0.1
2009,19,1841,NOH,New Orleans Hornets,Sean Marks,33,5,80,12.1,0.53,0.08,0.38,14.6,15.9,15.2,0.0,2.0,2.1,11.6,10.2,0.1,0.0,0.1,0.04,-0.5,-0.9,-1.3,0.0
2009,19,663,NOH,New Orleans Hornets,Antonio Daniels,33,5,64,6.5,0.39,0.31,0.85,1.8,4.0,2.9,25.7,1.7,1.3,21.9,17.0,-0.1,0.0,-0.2,-0.12,-1.7,-2.7,-4.4,0.0
2009,19,110,NOH,New Orleans Hornets,Hilton Armstrong,24,4,53,2.3,0.43,0.0,0.77,6.6,12.0,9.2,4.0,4.0,1.6,25.6,21.0,-0.2,0.0,-0.2,-0.17,-10.0,0.0,-10.0,-0.1
2009,19,377,NOH,New Orleans Hornets,Devin Brown,30,3,33,2.3,0.45,0.5,0.25,7.1,11.5,9.2,0.0,0.0,0.0,25.3,17.1,-0.1,0.0,-0.1,-0.17,-5.4,-4.8,-10.2,-0.1
2009,19,3243,NOH,New Orleans Hornets,Julian Wright,21,4,32,5.8,0.46,0.0,0.57,0.0,23.8,11.4,12.9,0.0,2.7,10.2,14.5,0.0,0.0,0.0,-0.05,-4.9,-0.3,-5.2,0.0
2009,19,2294,NOH,New Orleans Hornets,Morris Peterson,31,2,21,9.9,0.44,0.6,0.8,5.6,12.1,8.7,9.0,2.5,0.0,0.0,15.3,0.0,0.0,0.0,0.03,-0.3,-0.9,-1.3,0.0
2009,19,310,NOH,New Orleans Hornets,Ryan Bowen,33,1,2,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,-0.64,-32.1,-9.4,-41.5,0.0
