Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,14,LAL,Los Angeles Lakers,Kobe Bryant,30,23,940,26.8,0.56,0.2,0.37,2.4,12.8,7.6,26.0,2.1,1.9,8.7,32.9,3.3,1.4,4.7,0.24,7.4,1.7,9.1,2.6
2009,14,LAL,Los Angeles Lakers,Pau Gasol,28,23,931,21.9,0.62,0.0,0.51,8.6,22.5,15.6,10.4,1.1,4.1,11.5,18.8,2.6,1.6,4.3,0.22,3.7,1.6,5.3,1.7
2009,14,LAL,Los Angeles Lakers,Lamar Odom,29,23,735,18.0,0.59,0.17,0.39,10.3,23.0,16.7,9.1,1.1,3.5,13.9,17.5,1.3,1.3,2.6,0.17,1.9,1.3,3.2,1.0
2009,14,LAL,Los Angeles Lakers,Trevor Ariza,23,23,722,14.7,0.61,0.45,0.35,3.6,12.0,7.8,11.6,2.6,1.2,15.1,15.9,1.0,1.1,2.2,0.14,1.3,2.5,3.8,1.0
2009,14,LAL,Los Angeles Lakers,Derek Fisher,34,22,635,8.5,0.5,0.42,0.22,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,0.2,0.7,0.9,0.07,-2.5,0.6,-1.9,0.0
2009,14,LAL,Los Angeles Lakers,Andrew Bynum,21,23,400,11.8,0.49,0.0,0.34,9.7,15.3,12.6,4.0,1.1,4.4,11.5,18.9,0.1,0.6,0.8,0.09,-3.6,-0.4,-4.1,-0.2
2009,14,LAL,Los Angeles Lakers,Luke Walton,28,21,332,10.7,0.48,0.21,0.24,5.7,12.5,9.1,20.0,2.2,0.8,19.4,14.2,0.1,0.5,0.6,0.08,-1.7,1.6,-0.1,0.2
2009,14,LAL,Los Angeles Lakers,Shannon Brown,23,21,276,12.2,0.55,0.3,0.29,3.4,7.1,5.3,7.3,1.9,0.6,9.7,17.2,0.3,0.3,0.7,0.11,-0.2,-0.2,-0.4,0.1
2009,14,LAL,Los Angeles Lakers,Jordan Farmar,22,20,260,12.0,0.49,0.45,0.22,2.3,10.2,6.3,19.8,1.8,1.0,15.9,20.0,0.0,0.3,0.3,0.06,-0.3,0.5,0.2,0.1
2009,14,LAL,Los Angeles Lakers,Sasha Vujacic,24,23,250,4.2,0.37,0.56,0.07,3.3,11.6,7.5,7.1,2.1,1.3,9.6,19.0,-0.5,0.4,-0.1,-0.02,-4.9,-0.3,-5.2,-0.2
2009,14,LAL,Los Angeles Lakers,Josh Powell,26,14,73,13.2,0.51,0.04,0.23,11.3,15.8,13.6,8.8,0.0,1.1,12.3,20.5,0.1,0.1,0.1,0.1,-1.5,-1.1,-2.7,0.0
2009,14,LAL,Los Angeles Lakers,Didier Ilunga-Mbenga,28,7,16,-6.6,0.17,0.0,0.0,0.0,21.7,10.9,0.0,0.0,10.5,25.0,22.9,-0.1,0.0,-0.1,-0.34,-13.4,-0.9,-14.3,0.0
