PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jerome Kersey,27,82,2843,15.7,0.521,0.018000000000000002,0.359,9.5,17.0,13.2,9.2,2.0,1.3,10.3,19.4,,4.1,4.7,8.8,0.14800000000000002,,0.5,1.2,1.8,2.7
Buck Williams,29,82,2801,14.3,0.597,0.001,0.541,9.6,21.6,15.5,5.5,1.2,0.8,15.3,15.5,,4.3,4.3,8.7,0.149,,0.1,0.6,0.7,1.9
Terry Porter,26,80,2781,20.0,0.597,0.24600000000000002,0.48700000000000004,2.3,8.4,5.3,35.4,2.5,0.1,17.2,20.1,,7.9,3.8,11.7,0.20199999999999999,,4.5,1.3,5.8,5.4
Clyde Drexler,27,73,2683,22.2,0.551,0.078,0.317,8.3,12.3,10.3,24.8,2.5,1.2,11.0,25.5,,7.3,4.3,11.6,0.20800000000000002,,5.2,2.1,7.3,6.3
Kevin Duckworth,25,82,2462,13.3,0.517,0.0,0.272,8.0,14.6,11.2,5.5,0.7,0.8,11.8,23.2,,1.8,2.9,4.8,0.09300000000000001,,-1.3,-1.0,-2.3,-0.2
Clifford Robinson,23,82,1565,9.3,0.433,0.059000000000000004,0.33399999999999996,7.5,13.9,10.7,6.5,1.6,2.1,13.0,24.9,,-2.0,2.4,0.3,0.01,,-4.6,-0.4,-5.0,-1.2
Danny Young,27,82,1393,11.5,0.508,0.18,0.341,2.2,7.4,4.8,20.7,2.8,0.2,17.5,12.9,,1.0,1.9,3.0,0.10300000000000001,,-1.2,2.1,0.9,1.0
Wayne Cooper,33,79,1176,10.6,0.469,0.01,0.128,10.7,20.7,15.7,4.8,0.7,4.9,10.8,12.0,,0.6,2.1,2.7,0.11199999999999999,,-3.0,2.0,-1.0,0.3
Dražen Petrović,25,77,967,15.5,0.586,0.17300000000000001,0.375,5.5,7.0,6.2,17.5,1.1,0.1,16.2,24.1,,1.8,1.0,2.8,0.139,,1.4,-0.5,0.9,0.7
Mark Bryant,24,58,562,9.1,0.48,0.0,0.327,10.3,18.0,14.1,3.0,1.5,1.0,12.5,14.0,,0.2,0.9,1.0,0.08800000000000001,,-3.5,0.5,-3.1,-0.2
Byron Irvin,23,50,488,15.6,0.531,0.069,0.44799999999999995,6.6,9.9,8.2,13.7,2.7,0.1,13.8,22.7,,0.5,0.7,1.2,0.12,,0.1,0.9,1.0,0.4
Robert Reid,34,12,85,7.7,0.424,0.091,0.242,1.3,9.1,5.1,12.6,1.1,1.4,2.7,17.4,,0.0,0.1,0.1,0.076,,-3.6,1.0,-2.6,0.0
Nate Johnston,23,15,74,13.2,0.418,0.081,0.297,15.9,14.9,15.4,1.9,1.9,5.8,10.7,24.9,,-0.1,0.1,0.1,0.057999999999999996,,-4.8,-0.4,-5.3,-0.1
