SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,18,MIN,Tony Campbell,27,82,3164,17.1,0.52,0.03,0.36,7.5,9.8,8.5,12.4,1.8,0.6,12.1,29.0,2.8,2.5,5.3,0.08,1.6,-1.3,0.3,1.8
1990,18,MIN,Tyrone Corbin,27,82,3011,15.9,0.51,0.01,0.19,8.2,16.4,12.0,12.0,3.1,0.9,10.9,19.3,2.8,4.0,6.8,0.11,-0.1,1.0,0.9,2.2
1990,18,MIN,Pooh Richardson,23,82,2581,15.8,0.48,0.09,0.12,2.4,8.0,5.0,35.3,2.7,0.6,12.7,19.0,2.0,2.4,4.4,0.08,1.0,0.4,1.4,2.2
1990,18,MIN,Tod Murphy,26,82,2493,13.0,0.53,0.08,0.37,9.4,18.3,13.6,6.4,1.6,1.6,8.7,12.4,3.3,2.8,6.1,0.12,-0.7,0.2,-0.4,1.0
1990,18,MIN,Sam Mitchell,26,80,2414,13.7,0.51,0.01,0.42,8.4,14.9,11.5,6.0,1.4,1.5,8.9,19.8,2.8,2.3,5.1,0.1,-1.5,-0.9,-2.4,-0.3
1990,18,MIN,Sidney Lowe,30,80,1744,8.7,0.37,0.04,0.24,2.7,9.0,5.6,26.5,2.2,0.2,20.0,8.0,0.1,1.4,1.5,0.04,-3.3,0.6,-2.7,-0.3
1990,18,MIN,Randy Breuer,29,51,1325,13.6,0.45,0.0,0.28,9.5,17.3,13.1,10.4,1.3,3.7,10.6,21.3,-0.2,1.6,1.4,0.05,-2.0,0.2,-1.8,0.1
1990,18,MIN,Scott Roth,26,71,1061,11.7,0.48,0.12,0.48,3.6,9.4,6.3,17.4,2.5,0.4,14.3,24.6,-0.2,1.0,0.7,0.03,-2.5,0.0,-2.5,-0.2
1990,18,MIN,Donald Royal,23,66,746,15.2,0.57,0.0,0.77,10.4,11.7,11.0,9.4,2.3,0.7,19.2,25.0,0.6,0.7,1.3,0.09,-1.1,-0.6,-1.7,0.1
1990,18,MIN,Brad Lohaus,25,28,590,11.8,0.49,0.08,0.13,4.0,19.3,11.2,17.1,1.3,2.5,17.4,19.3,-0.3,0.7,0.4,0.03,-2.4,0.6,-1.7,0.0
1990,18,MIN,Doug West,22,52,378,7.5,0.45,0.08,0.24,7.2,15.6,11.1,7.5,1.4,1.1,17.2,21.0,-0.5,0.4,-0.1,-0.02,-5.8,-1.2,-7.0,-0.5
1990,18,MIN,Gary Leonard,22,22,127,6.2,0.43,0.03,0.45,8.9,17.1,12.8,1.2,1.2,4.7,17.7,15.7,-0.2,0.2,0.0,-0.01,-8.0,-0.4,-8.4,-0.2
1990,18,MIN,Brad Sellers,27,14,113,6.0,0.38,0.04,0.21,8.0,12.5,10.1,1.5,2.8,1.8,16.4,28.6,-0.4,0.1,-0.3,-0.13,-7.5,-2.4,-10.0,-0.2
1990,18,MIN,Adrian Branch,26,11,91,16.9,0.46,0.02,0.36,9.9,16.9,13.2,8.8,3.5,0.0,10.2,38.1,-0.1,0.1,0.0,0.01,-0.9,-1.1,-2.0,0.0
1990,18,MIN,Steve Johnson,32,4,17,-21.8,0.0,0.0,0.0,0.0,22.6,10.6,7.6,0.0,0.0,75.0,20.7,-0.2,0.0,-0.2,-0.59,-26.1,-3.7,-29.7,-0.1
