PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Josh Smith,28,77,76,35.5,6.7,16.0,0.419,0.9,3.4,0.264,5.8,12.6,0.462,0.44799999999999995,2.1,3.9,0.532,1.3,5.4,6.8,3.3,1.4,1.4,2.6,2.6,16.4
Brandon Jennings,24,80,79,34.1,5.3,14.2,0.373,1.9,5.7,0.337,3.4,8.5,0.397,0.441,3.0,4.0,0.7509999999999999,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2.0,15.5
Greg Monroe,23,82,82,32.8,6.1,12.4,0.49700000000000005,0.0,0.0,0.0,6.1,12.4,0.49700000000000005,0.49700000000000005,2.9,4.5,0.657,3.1,6.1,9.3,2.1,1.1,0.6,2.0,2.5,15.2
Andre Drummond,20,81,81,32.3,5.9,9.5,0.623,0.0,0.0,0.0,5.9,9.5,0.625,0.623,1.7,4.0,0.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5
Kyle Singler,25,82,36,28.5,3.3,7.3,0.447,1.1,3.0,0.382,2.1,4.3,0.49200000000000005,0.525,1.9,2.2,0.826,1.4,2.3,3.7,0.9,0.7,0.5,1.0,2.6,9.6
Rodney Stuckey,27,73,5,26.7,5.1,11.7,0.436,0.3,1.2,0.273,4.8,10.5,0.455,0.45,3.3,4.0,0.836,0.5,1.8,2.3,2.1,0.7,0.1,1.7,1.8,13.9
Kentavious Caldwell-Pope,20,80,41,19.8,2.3,5.8,0.396,0.7,2.3,0.319,1.5,3.4,0.447,0.46,0.6,0.8,0.77,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,5.9
Will Bynum,31,56,3,18.8,3.3,7.7,0.428,0.4,1.1,0.32299999999999995,2.9,6.6,0.446,0.451,1.7,2.2,0.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,8.7
Chauncey Billups,37,19,7,16.3,1.3,4.2,0.304,0.7,2.5,0.292,0.5,1.6,0.32299999999999995,0.392,0.5,0.6,0.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8
Jonas Jerebko,26,64,0,11.6,1.5,3.3,0.47100000000000003,0.5,1.2,0.419,1.0,2.1,0.5,0.546,0.7,0.9,0.7290000000000001,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2
Josh Harrellson,24,32,0,9.9,1.2,2.6,0.46299999999999997,0.4,1.0,0.387,0.8,1.6,0.51,0.537,0.2,0.2,0.7140000000000001,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9
Peyton Siva,23,24,0,9.3,0.8,2.4,0.316,0.3,1.0,0.28,0.5,1.3,0.344,0.377,0.5,0.6,0.733,0.1,0.5,0.6,1.4,0.4,0.0,0.8,1.1,2.3
Charlie Villanueva,29,20,0,9.0,1.8,4.6,0.38,0.7,2.8,0.25,1.1,1.8,0.583,0.457,0.4,0.7,0.5710000000000001,0.3,1.4,1.7,0.3,0.2,0.3,0.4,0.8,4.6
Luigi Datome,26,34,0,7.0,1.0,2.9,0.35100000000000003,0.2,1.1,0.179,0.8,1.7,0.466,0.387,0.2,0.3,0.8,0.4,0.9,1.4,0.3,0.2,0.0,0.3,0.6,2.4
Tony Mitchell,21,21,0,3.8,0.2,0.6,0.41700000000000004,0.0,0.0,1.0,0.2,0.5,0.364,0.45799999999999996,0.5,0.9,0.579,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1.0
