PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Paul George,23,80,80,36.2,7.2,17.0,0.424,2.3,6.3,0.364,4.9,10.8,0.45799999999999996,0.49,5.0,5.8,0.8640000000000001,0.8,6.0,6.8,3.5,1.9,0.3,2.8,2.5,21.7
Lance Stephenson,23,78,78,35.3,5.5,11.2,0.491,1.1,3.1,0.35200000000000004,4.4,8.0,0.545,0.54,1.8,2.5,0.711,1.2,5.9,7.2,4.6,0.7,0.1,2.7,2.5,13.8
George Hill,27,76,76,32.0,3.6,8.1,0.442,1.3,3.4,0.365,2.3,4.7,0.49700000000000005,0.519,1.9,2.3,0.807,0.7,3.0,3.7,3.5,1.0,0.3,1.2,2.1,10.3
David West,33,80,80,30.9,5.7,11.7,0.488,0.1,0.2,0.267,5.7,11.6,0.491,0.49,2.5,3.1,0.789,1.5,5.3,6.8,2.8,0.8,0.9,1.7,2.3,14.0
Roy Hibbert,27,81,81,29.7,4.1,9.3,0.439,0.0,0.1,0.4,4.1,9.2,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8
Danny Granger,30,29,2,22.5,2.8,7.7,0.359,1.1,3.2,0.33,1.7,4.4,0.38,0.428,1.8,1.8,0.9620000000000001,0.8,2.8,3.6,1.1,0.3,0.4,1.2,1.4,8.3
Evan Turner,25,27,2,21.1,2.9,7.0,0.41100000000000003,0.4,0.9,0.5,2.4,6.1,0.39799999999999996,0.442,0.9,1.3,0.706,0.4,2.7,3.2,2.4,0.4,0.1,1.3,1.8,7.1
C.J. Watson,29,63,5,18.9,2.3,5.3,0.43700000000000006,0.8,2.3,0.366,1.5,3.0,0.49200000000000005,0.516,1.1,1.4,0.784,0.3,1.3,1.6,1.7,1.0,0.1,1.0,1.0,6.6
Andrew Bynum,26,2,0,18.0,4.5,11.0,0.409,0.0,0.0,,4.5,11.0,0.409,0.409,2.5,3.5,0.7140000000000001,3.0,6.5,9.5,1.0,0.0,0.5,2.0,1.5,11.5
Luis Scola,33,82,2,17.1,3.2,6.8,0.47,0.0,0.1,0.14300000000000002,3.2,6.7,0.474,0.47100000000000003,1.2,1.7,0.728,1.0,3.7,4.8,1.0,0.3,0.2,1.3,2.0,7.6
Ian Mahinmi,27,77,1,16.2,1.2,2.5,0.48100000000000004,0.0,0.0,0.0,1.2,2.4,0.484,0.48100000000000004,1.2,1.9,0.621,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5
Orlando Johnson,24,38,0,9.0,0.9,2.5,0.344,0.2,1.1,0.195,0.7,1.4,0.455,0.385,0.4,0.6,0.773,0.2,1.2,1.3,0.4,0.2,0.0,0.4,0.6,2.4
Donald Sloan,26,48,1,8.2,0.9,2.4,0.376,0.2,0.9,0.23800000000000002,0.7,1.6,0.45299999999999996,0.419,0.3,0.4,0.6,0.1,0.8,0.9,1.0,0.2,0.0,0.5,0.4,2.3
Solomon Hill,22,28,0,8.1,0.6,1.4,0.425,0.3,0.8,0.304,0.4,0.6,0.588,0.513,0.2,0.3,0.857,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7
Lavoy Allen,24,14,0,8.0,1.2,2.4,0.5,0.0,0.0,,1.2,2.4,0.5,0.5,0.4,0.7,0.6,0.9,1.5,2.4,0.4,0.1,0.4,0.3,0.8,2.9
Rasual Butler,34,50,2,7.6,1.0,2.2,0.46399999999999997,0.5,1.2,0.419,0.5,1.0,0.521,0.5820000000000001,0.2,0.3,0.5710000000000001,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7
Chris Copeland,29,41,0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.7140000000000001,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7
