Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,23,494,PHI,Philadelphia 76Ers,22.0,NBA,PG,70.0,2414.0,15.5,0.48,0.2,0.35,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,-0.8,2.1,1.3,0.03,-0.2,-0.2,-0.5,0.9
2015,31,494,TOT,Total After Trade,23.0,NBA,PG,66.0,2149.0,14.1,0.46,0.17,0.32,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,-2.1,2.9,0.8,0.02,-1.3,0.3,-1.1,0.5
2015,23,494,PHI,Philadelphia 76Ers,23.0,NBA,PG,41.0,1391.0,12.8,0.44,0.2,0.3,3.2,17.3,9.9,40.9,2.2,1.0,20.1,27.1,-2.1,1.6,-0.5,-0.02,-1.7,-0.4,-2.0,0.0
2015,17,494,MIL,Milwaukee Bucks,23.0,NBA,PG,25.0,758.0,16.3,0.5,0.09,0.35,3.2,11.7,7.5,30.8,3.4,1.3,18.2,25.8,0.0,1.3,1.3,0.08,-0.8,1.4,0.6,0.5
2016,17,494,MIL,Milwaukee Bucks,24.0,NBA,PG,54.0,1649.0,13.9,0.5,0.1,0.29,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,-0.4,1.6,1.2,0.04,-1.4,0.6,-0.7,0.5
2017,5,494,CHI,Charlotte Bobcats,25.0,NBA,PG,45.0,846.0,9.9,0.44,0.21,0.25,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,0.01,-4.5,1.3,-3.2,-0.3
2018,4,494,CHO,Charlotte Hornets,26.0,NBA,PG,52.0,835.0,10.8,0.45,0.26,0.39,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,-0.2,1.1,0.9,0.05,-3.3,1.8,-1.5,0.1
2019,31,494,TOT,Total After Trade,27.0,NBA,PG,28.0,372.0,14.7,0.46,0.31,0.43,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,0.2,0.6,0.8,0.1,-1.4,2.2,0.8,0.3
2019,11,494,HOU,Houston Rockets,27.0,NBA,PG,16.0,145.0,12.7,0.48,0.31,0.43,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,0.0,0.2,0.1,0.04,-2.8,1.2,-1.6,0.0
2019,22,494,ORL,Orlando Magic,27.0,NBA,PG,12.0,227.0,16.1,0.44,0.31,0.44,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,0.2,0.4,0.6,0.13,-0.5,2.9,2.4,0.3
2020,22,494,ORL,Orlando Magic,28.0,NBA,SG,45.0,833.0,15.3,0.54,0.29,0.36,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,0.7,1.2,1.9,0.11,-1.5,1.6,0.1,0.5
2021,22,494,ORL,Orlando Magic,29.0,NBA,SG,7.0,160.0,6.9,0.39,0.27,0.14,9.4,14.5,11.8,10.4,1.2,2.3,16.2,14.7,-0.2,0.1,0.0,-0.01,-5.3,-0.8,-6.1,-0.2
