Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",22.0,NBA,SG,30.0,0.0,323.0,53.0,141.0,0.38,36.0,101.0,0.36,17.0,40.0,0.42,0.5,34.0,43.0,0.79,12.0,40.0,52.0,31.0,6.0,1.0,23.0,31.0,176.0
1997,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",23.0,NBA,SG,73.0,47.0,2111.0,314.0,684.0,0.46,183.0,442.0,0.41,131.0,242.0,0.54,0.59,86.0,105.0,0.82,38.0,179.0,217.0,161.0,50.0,18.0,109.0,168.0,897.0
1998,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",24.0,NBA,SG,81.0,81.0,2621.0,363.0,854.0,0.42,153.0,378.0,0.4,210.0,476.0,0.44,0.52,141.0,179.0,0.79,72.0,220.0,292.0,180.0,58.0,16.0,99.0,219.0,1020.0
1999,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",25.0,NBA,SG,12.0,2.0,190.0,31.0,79.0,0.39,12.0,35.0,0.34,19.0,44.0,0.43,0.47,8.0,11.0,0.73,4.0,12.0,16.0,10.0,3.0,1.0,7.0,18.0,82.0
2001,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",27.0,NBA,SG,80.0,58.0,2331.0,336.0,846.0,0.4,147.0,382.0,0.38,189.0,464.0,0.41,0.48,153.0,192.0,0.8,47.0,184.0,231.0,190.0,65.0,18.0,102.0,170.0,972.0
2002,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",28.0,NBA,SG,71.0,19.0,1665.0,315.0,769.0,0.41,89.0,240.0,0.37,226.0,529.0,0.43,0.47,94.0,120.0,0.78,38.0,145.0,183.0,130.0,59.0,25.0,91.0,105.0,813.0
2003,28,1731,TOR,Toronto Raptors,Voshon Lenard,"May 14, 1973",29.0,NBA,SG,63.0,24.0,1929.0,325.0,809.0,0.4,92.0,252.0,0.36,233.0,557.0,0.42,0.46,156.0,194.0,0.8,48.0,164.0,212.0,144.0,59.0,21.0,103.0,156.0,898.0
2004,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",30.0,NBA,SG,73.0,70.0,2233.0,394.0,933.0,0.42,106.0,289.0,0.37,288.0,644.0,0.45,0.48,144.0,182.0,0.79,46.0,154.0,200.0,151.0,61.0,12.0,101.0,177.0,1038.0
2005,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",31.0,NBA,SG,3.0,1.0,54.0,10.0,26.0,0.38,4.0,12.0,0.33,6.0,14.0,0.43,0.46,5.0,8.0,0.62,0.0,6.0,6.0,6.0,1.0,0.0,2.0,2.0,29.0
2006,31,1731,TOT,Total After Trade,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,26.0,6.0,458.0,75.0,191.0,0.39,25.0,78.0,0.32,50.0,113.0,0.44,0.46,16.0,31.0,0.52,5.0,42.0,47.0,41.0,21.0,4.0,31.0,39.0,191.0
2006,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,12.0,6.0,238.0,42.0,103.0,0.41,10.0,35.0,0.29,32.0,68.0,0.47,0.46,5.0,13.0,0.38,2.0,26.0,28.0,18.0,8.0,2.0,11.0,21.0,99.0
2006,25,1731,POR,Portland Trail Blazers,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,14.0,0.0,220.0,33.0,88.0,0.38,15.0,43.0,0.35,18.0,45.0,0.4,0.46,11.0,18.0,0.61,3.0,16.0,19.0,23.0,13.0,2.0,20.0,18.0,92.0
