Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,8,3172,DEN,Denver Nuggets,Rob Williams,"May 5, 1961",21.0,NBA,PG,7,,134,6.4,14.5,0.44,0.5,0.8,0.67,5.9,13.7,0.43,1.9,1.9,1.0,0.5,3.0,3.5,9.9,2.1,0.3,5.1,7.3,15.3
1984,8,3172,DEN,Denver Nuggets,Rob Williams,"May 5, 1961",22.0,NBA,PG,5,,149,5.1,11.4,0.45,1.2,3.1,0.38,3.9,8.2,0.47,2.4,2.9,0.83,1.2,3.4,4.6,5.8,0.7,0.2,1.9,4.6,13.8
