Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",22.0,NBA,PG,12.0,12.0,486.0,12.7,25.2,0.5,0.6,2.4,0.24,12.1,22.8,0.53,7.1,9.0,0.78,1.8,4.9,6.7,15.4,3.2,0.2,2.5,4.9,32.9,,126.0,107.0
2009,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",23.0,NBA,PG,5.0,5.0,201.0,8.0,19.4,0.41,1.3,4.3,0.31,6.6,15.2,0.44,4.8,5.6,0.86,1.1,4.8,5.8,13.8,2.1,0.0,6.4,2.1,22.1,,98.0,121.0
2011,19,2261,NOH,New Orleans Hornets,Chris Paul,"May 6, 1985",25.0,NBA,PG,6.0,6.0,250.0,9.5,17.3,0.55,2.0,4.3,0.47,7.4,13.1,0.57,8.8,11.0,0.8,0.7,8.3,9.0,15.5,2.5,0.0,5.0,2.5,29.7,,126.0,111.0
2012,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",26.0,NBA,PG,11.0,11.0,423.0,8.9,20.9,0.43,1.7,5.0,0.33,7.3,16.0,0.46,5.2,6.0,0.87,0.8,6.4,7.1,11.1,3.8,0.1,5.5,3.8,24.8,,102.0,104.0
2013,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",27.0,NBA,PG,6.0,6.0,224.0,11.9,22.4,0.53,1.5,4.6,0.32,10.5,17.8,0.59,8.0,9.0,0.89,0.7,5.1,5.8,9.2,2.7,0.0,2.2,4.1,33.3,,132.0,113.0
2014,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",28.0,NBA,PG,13.0,13.0,472.0,9.7,20.9,0.47,3.4,7.4,0.46,6.4,13.5,0.47,4.3,5.6,0.77,1.3,4.6,5.8,14.2,3.9,0.0,4.1,5.3,27.2,,120.0,109.0
2015,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",29.0,NBA,PG,12.0,12.0,445.0,10.4,20.7,0.5,3.0,7.1,0.42,7.4,13.6,0.55,5.2,5.6,0.94,0.8,5.0,5.8,11.5,2.4,0.3,2.8,4.0,29.0,,127.0,108.0
2016,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",30.0,NBA,PG,4.0,4.0,125.0,15.2,31.1,0.49,2.5,8.2,0.3,12.7,22.9,0.55,6.1,6.1,1.0,1.6,4.9,6.6,11.9,3.7,0.0,1.6,4.9,38.9,,125.0,103.0
2017,13,2261,LAC,Los Angeles Clippers,Chris Paul,"May 6, 1985",31.0,NBA,PG,7.0,7.0,260.0,13.8,27.7,0.5,2.9,7.8,0.37,10.9,19.9,0.55,6.0,6.8,0.88,0.8,6.4,7.2,14.2,2.5,0.2,3.9,4.9,36.4,,122.0,109.0
2018,11,2261,HOU,Houston Rockets,Chris Paul,"May 6, 1985",32.0,NBA,PG,15.0,15.0,517.0,11.4,24.9,0.46,3.6,9.6,0.37,7.9,15.3,0.51,4.3,5.1,0.83,0.9,7.8,8.6,8.4,2.9,0.4,2.7,4.6,30.7,,116.0,106.0
2019,11,2261,HOU,Houston Rockets,Chris Paul,"May 6, 1985",33.0,NBA,PG,11.0,11.0,397.0,8.2,18.5,0.45,2.1,7.9,0.27,6.1,10.6,0.58,4.7,5.6,0.84,1.7,7.0,8.7,7.5,3.0,0.9,4.6,4.5,23.3,,109.0,105.0
2020,21,2261,OKC,Oklahoma City Thunder,Chris Paul,"May 6, 1985",34.0,NBA,PG,7.0,7.0,261.0,10.1,20.6,0.49,2.9,7.9,0.37,7.2,12.7,0.56,4.2,4.8,0.88,0.6,9.0,9.6,6.8,2.0,0.6,4.2,3.3,27.4,,112.0,106.0
