Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,14,533,LAL,Los Angeles Lakers,22.0,NBA,SG,23.0,332.0,12.4,0.53,0.11,0.62,8.2,9.4,8.8,22.8,3.3,0.9,27.0,23.8,,-0.3,0.4,0.1,0.01,,-2.7,0.2,-2.5,0.0
1994,14,533,LAL,Los Angeles Lakers,23.0,NBA,SG,65.0,1515.0,13.5,0.51,0.21,0.37,6.4,10.6,8.4,13.4,3.0,1.2,17.6,22.1,,0.1,1.2,1.4,0.04,,-1.1,0.0,-1.1,0.3
1995,20,533,NYK,New York Knicks,24.0,NBA,SG,12.0,79.0,-3.7,0.31,0.32,0.23,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,,-0.5,0.1,-0.3,-0.2,,-12.9,-0.7,-13.5,-0.2
1996,31,533,TOT,Total After Trade,25.0,NBA,SF,55.0,1036.0,14.0,0.55,0.32,0.28,3.9,13.8,8.8,18.0,3.5,1.4,20.1,20.4,,0.2,1.2,1.4,0.06,,-1.7,0.8,-0.8,0.3
1996,20,533,NYK,New York Knicks,25.0,NBA,SF,23.0,218.0,14.1,0.56,0.26,0.3,4.5,13.7,9.2,19.2,2.9,1.1,18.7,21.7,,0.1,0.4,0.5,0.11,,-1.5,2.2,0.7,0.1
1996,28,533,TOR,Toronto Raptors,25.0,NBA,SF,32.0,818.0,13.9,0.55,0.33,0.27,3.8,13.8,8.7,17.7,3.7,1.5,20.5,20.0,,0.1,0.8,0.9,0.05,,-1.7,0.5,-1.2,0.2
1997,28,533,TOR,Toronto Raptors,26.0,NBA,SG,81.0,3127.0,15.1,0.54,0.4,0.32,3.1,13.4,8.1,16.7,3.4,1.2,15.6,18.4,,3.3,3.6,7.0,0.11,,0.0,1.7,1.7,2.9
1998,28,533,TOR,Toronto Raptors,27.0,NBA,SG,78.0,2939.0,16.2,0.53,0.29,0.3,3.5,12.3,7.7,16.3,3.4,1.3,15.8,21.5,,2.4,1.6,4.0,0.07,,0.4,0.0,0.4,1.7
1999,28,533,TOR,Toronto Raptors,28.0,NBA,SG,50.0,1768.0,16.9,0.5,0.25,0.38,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,0.11,,1.0,0.5,1.5,1.6
2001,26,533,SAC,Sacramento Kings,30.0,NBA,SG,81.0,2939.0,14.8,0.54,0.32,0.4,3.6,9.3,6.5,14.6,3.2,1.0,14.3,16.2,,4.3,4.4,8.7,0.14,,0.0,2.3,2.3,3.2
2002,26,533,SAC,Sacramento Kings,31.0,NBA,SG,81.0,2798.0,15.2,0.58,0.35,0.33,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,,4.4,4.2,8.6,0.15,,0.3,2.2,2.4,3.1
2003,26,533,SAC,Sacramento Kings,32.0,NBA,SG,80.0,2710.0,15.0,0.59,0.33,0.31,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,,4.2,4.7,8.9,0.16,,0.0,3.2,3.2,3.6
2004,26,533,SAC,Sacramento Kings,33.0,NBA,SG,82.0,2780.0,14.0,0.54,0.21,0.25,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,,3.4,2.4,5.7,0.1,,-0.3,1.1,0.8,2.0
2005,31,533,TOT,Total After Trade,34.0,NBA,SG,52.0,1525.0,9.9,0.47,0.19,0.24,2.8,10.1,6.5,18.3,2.7,0.8,22.1,13.6,,-0.4,1.3,0.9,0.03,,-2.7,1.4,-1.3,0.3
2005,26,533,SAC,Sacramento Kings,34.0,NBA,SG,31.0,996.0,11.0,0.49,0.19,0.28,3.3,10.5,6.9,21.2,2.2,0.9,22.9,13.2,,0.2,0.7,1.0,0.05,,-1.6,1.1,-0.6,0.4
2005,22,533,ORL,Orlando Magic,34.0,NBA,SG,21.0,529.0,7.9,0.43,0.18,0.17,1.9,9.4,5.7,12.8,3.5,0.7,20.7,14.3,,-0.6,0.6,0.0,-0.0,,-4.6,2.0,-2.6,-0.1
2006,7,533,DAL,Dallas Mavericks,35.0,NBA,SG,7.0,185.0,6.8,0.42,0.04,0.46,1.3,7.0,4.2,10.9,2.7,0.4,16.1,9.4,,-0.1,0.2,0.1,0.04,,-2.7,1.6,-1.0,0.0
2007,13,533,LAC,Los Angeles Clippers,36.0,NBA,SG,7.0,82.0,4.1,0.36,0.35,0.18,4.4,11.6,8.0,14.6,1.9,0.9,21.4,13.1,,-0.1,0.1,-0.1,-0.03,,-5.8,0.6,-5.2,-0.1
