Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
838,76.0,30.0,1843.0,6.88,16.03,0.43,1.27,4.34,0.29,5.61,11.68,0.48,4.53,5.5,0.82,1.16,4.32,5.48,5.53,5.24,0.37,2.9,6.14,19.56,110.4,102.8
