Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,23.0,NJN,NBA,PF,68.0,68.0,2272.0,8.0,17.9,0.445,0.0,0.3,0.091,7.9,17.6,0.45,2.8,4.4,0.63,3.2,8.4,11.5,3.0,1.8,2.6,3.2,6.5,18.7,,93.0,102.0
2002,24.0,NJN,NBA,PF,73.0,73.0,2504.0,9.3,20.1,0.463,0.3,1.4,0.224,9.0,18.7,0.48,3.8,5.6,0.678,2.4,5.7,8.1,4.0,1.9,2.5,3.6,5.5,22.7,,98.0,99.0
2003,25.0,NJN,NBA,PF,77.0,77.0,2628.0,10.2,21.6,0.47,0.2,0.9,0.209,10.0,20.7,0.481,5.1,7.8,0.653,3.3,9.5,12.8,3.7,2.0,1.4,3.8,5.9,25.6,,100.0,96.0
2004,26.0,NJN,NBA,PF,65.0,62.0,2252.0,10.5,21.4,0.488,0.2,0.6,0.28,10.3,20.9,0.494,4.8,7.0,0.684,3.2,11.5,14.7,3.8,2.3,2.0,4.0,5.5,25.9,,99.0,93.0
2005,27.0,DEN,NBA,PF,70.0,67.0,2272.0,10.0,20.5,0.49,0.0,0.3,0.0,10.0,20.2,0.496,4.5,7.0,0.646,3.3,8.2,11.5,3.8,2.3,1.8,3.4,5.2,24.6,,103.0,102.0
2006,28.0,DEN,NBA,PF,56.0,49.0,1546.0,9.8,19.8,0.495,0.2,0.7,0.227,9.7,19.1,0.505,4.0,5.6,0.712,3.1,8.6,11.7,2.6,1.4,1.7,2.4,5.7,23.8,,107.0,104.0
2007,29.0,DEN,NBA,PF,2.0,2.0,63.0,6.3,12.5,0.5,0.0,0.8,0.0,6.3,11.7,0.533,2.3,9.4,0.25,4.7,10.9,15.6,0.8,0.0,0.0,3.9,7.8,14.9,,83.0,107.0
2008,30.0,DEN,NBA,PF,71.0,71.0,2159.0,8.4,15.6,0.538,0.0,0.2,0.182,8.3,15.3,0.544,2.7,4.7,0.58,2.3,7.9,10.3,2.0,2.0,1.9,2.0,5.2,19.5,,108.0,104.0
2009,31.0,DEN,NBA,PF,66.0,66.0,2111.0,7.7,15.6,0.491,0.3,0.9,0.368,7.3,14.7,0.498,2.9,4.8,0.604,2.0,7.6,9.5,3.2,2.3,1.8,2.5,4.8,18.5,,104.0,105.0
2010,32.0,DEN,NBA,PF,58.0,58.0,1986.0,7.2,15.8,0.456,0.2,0.7,0.276,7.0,15.1,0.465,2.4,4.3,0.557,3.6,10.3,13.9,2.8,1.8,1.6,2.3,4.7,17.0,,101.0,104.0
2011,33.0,DEN,NBA,PF,48.0,48.0,1233.0,7.5,14.7,0.511,0.1,0.4,0.222,7.5,14.4,0.518,1.7,2.9,0.583,2.7,9.4,12.1,4.4,1.8,1.4,2.4,5.5,16.9,,107.0,105.0
2012,34.0,LAC,NBA,PF,42.0,0.0,940.0,5.6,12.6,0.441,0.2,0.7,0.231,5.4,11.9,0.454,1.1,3.1,0.37,2.8,7.6,10.4,1.0,2.5,2.5,1.8,5.9,12.4,,92.0,102.0
2013,35.0,NYK,NBA,C,18.0,11.0,431.0,6.9,11.5,0.602,0.0,0.0,,6.9,11.5,0.602,2.1,5.0,0.425,4.2,7.6,11.8,1.0,2.0,2.1,2.0,7.9,16.0,,114.0,104.0
2014,36.0,NYK,NBA,PF,32.0,15.0,633.0,5.3,10.3,0.512,0.0,0.1,0.0,5.3,10.2,0.516,0.9,1.6,0.579,3.0,8.2,11.3,4.2,2.1,2.3,2.2,7.1,11.5,,108.0,106.0
2015,37.0,MIL,NBA,PF,11.0,0.0,104.0,4.4,10.8,0.409,0.0,0.0,,4.4,10.8,0.409,1.0,1.0,1.0,2.9,6.4,9.3,2.5,2.5,2.9,1.5,6.4,9.8,,97.0,99.0
