Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,23.0,KCK,NBA,SG,62.0,6.0,606.0,6.2,13.1,0.477,0.1,0.5,0.143,6.2,12.6,0.491,5.6,7.4,0.76,1.9,3.6,5.4,5.1,1.9,0.2,4.1,6.8,18.2,,105.0,106.0
1984,24.0,IND,NBA,SG,61.0,13.0,857.0,8.1,17.2,0.471,0.0,0.2,0.0,8.1,17.1,0.476,7.3,8.8,0.832,2.4,4.3,6.7,4.3,1.9,0.3,4.6,5.1,23.6,,103.0,108.0
1985,25.0,DET,NBA,SG,54.0,0.0,486.0,7.8,16.7,0.466,0.0,0.1,0.0,7.8,16.6,0.469,8.2,9.8,0.837,2.4,3.0,5.4,3.4,1.5,0.4,4.0,5.7,23.8,,109.0,110.0
1987,27.0,SAC,NBA,SG,34.0,7.0,665.0,6.8,14.2,0.477,0.2,0.6,0.333,6.6,13.5,0.484,5.2,6.3,0.83,1.5,2.8,4.3,5.8,1.3,0.2,3.8,4.0,18.9,,107.0,115.0
1989,29.0,POR,NBA,PG,27.0,2.0,244.0,6.2,14.8,0.423,0.9,1.7,0.556,5.3,13.1,0.406,6.1,7.0,0.865,2.5,3.6,6.1,3.0,2.1,0.2,2.5,6.1,19.5,,115.0,110.0
