Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",18.0,NBA,C,30.0,1.0,12.8,1.5,2.6,0.58,0.0,0.0,0.0,1.5,2.6,0.58,0.58,0.6,1.3,0.48,1.6,2.4,3.9,0.4,0.4,0.8,0.4,2.9,3.6
2006,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",19.0,NBA,C,68.0,2.0,14.7,1.7,2.7,0.64,0.0,0.0,,1.7,2.7,0.64,0.64,0.3,1.1,0.31,1.8,2.3,4.2,0.4,0.3,0.7,0.5,2.8,3.8
2007,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",20.0,NBA,C,82.0,63.0,29.0,4.2,7.1,0.6,0.0,0.0,,4.2,7.1,0.6,0.6,1.1,2.0,0.52,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5
2008,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",21.0,NBA,C,76.0,59.0,27.3,4.5,7.1,0.63,0.0,0.0,,4.5,7.1,0.63,0.63,1.5,2.5,0.62,3.4,6.4,9.8,1.0,0.7,1.2,1.1,3.4,10.5
2009,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",22.0,NBA,C,62.0,58.0,30.0,5.0,8.6,0.58,0.0,0.0,0.0,5.0,8.6,0.58,0.58,1.9,3.5,0.55,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9
2010,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",23.0,NBA,C,33.0,29.0,23.1,2.5,4.2,0.59,0.0,0.0,,2.5,4.2,0.59,0.59,0.1,0.8,0.16,1.9,5.9,7.8,1.7,0.6,1.3,1.0,3.5,5.0
2011,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",24.0,NBA,C,59.0,55.0,23.7,2.4,4.5,0.53,0.0,0.0,,2.4,4.5,0.53,0.53,0.2,0.5,0.32,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,5.0
2012,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",25.0,NBA,C,47.0,35.0,15.7,0.8,1.4,0.61,0.0,0.0,,0.8,1.4,0.61,0.61,0.0,0.2,0.11,1.0,2.8,3.7,0.3,0.5,1.0,0.3,2.7,1.7
2013,10,241,GSW,Golden State Warriors,Andris Biedrins,"April 2, 1986",26.0,NBA,C,53.0,9.0,9.3,0.2,0.4,0.48,0.0,0.0,,0.2,0.4,0.48,0.48,0.1,0.2,0.31,0.6,2.2,2.9,0.3,0.3,0.8,0.3,1.9,0.5
2014,29,241,UTA,Utah Jazz,Andris Biedrins,"April 2, 1986",27.0,NBA,C,6.0,0.0,7.5,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.2,1.0,0.17,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.5
