Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,5,1839,CHI,Charlotte Bobcats,20.0,NBA,PF,68,68,2020,6.7,15.4,0.43,2.6,7.1,0.36,4.1,8.2,0.5,2.5,3.0,0.84,1.4,7.6,9.1,1.4,0.7,0.7,1.5,1.8,18.4
2019,5,1839,CHI,Charlotte Bobcats,21.0,NBA,PF,52,51,1682,7.3,17.0,0.43,2.6,7.1,0.36,4.8,9.9,0.48,3.6,4.2,0.87,1.6,8.5,10.1,1.6,0.8,0.7,1.8,2.6,20.8
2020,5,1839,CHI,Charlotte Bobcats,22.0,NBA,PF,50,50,1492,6.1,14.3,0.42,2.6,7.6,0.34,3.4,6.6,0.52,3.0,3.7,0.82,1.4,6.1,7.6,1.8,1.0,0.6,2.0,2.3,17.8
2021,5,1839,CHI,Charlotte Bobcats,23.0,NBA,PF,9,9,273,7.5,15.8,0.48,3.0,8.3,0.36,4.5,7.5,0.6,4.0,4.6,0.86,0.9,6.9,7.8,1.2,0.9,0.5,2.1,2.8,22.0
