SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,30,WAS,Gilbert Arenas,23.0,80,80.0,3274,656,1523,0.43,205,562,0.36,451,961,0.47,0.5,521,640,0.81,83,295,378,411,139,23,242,245,2038
2005,30,WAS,Antawn Jamison,28.0,68,68.0,2605,519,1189,0.44,71,208,0.34,448,981,0.46,0.47,225,296,0.76,160,359,519,154,55,16,118,151,1334
2005,30,WAS,Larry Hughes,26.0,61,61.0,2358,467,1086,0.43,59,209,0.28,408,877,0.46,0.46,352,453,0.78,74,308,382,285,176,18,153,168,1345
2005,30,WAS,Jared Jeffries,23.0,77,71.0,2007,203,434,0.47,16,51,0.31,187,383,0.49,0.49,101,173,0.58,152,222,374,151,66,35,114,206,523
2005,30,WAS,Brendan Haywood,25.0,68,68.0,1865,239,427,0.56,0,0,,239,427,0.56,0.56,159,261,0.61,202,262,464,57,52,114,96,218,637
2005,30,WAS,Jarvis Hayes,23.0,54,22.0,1560,206,530,0.39,42,123,0.34,164,407,0.4,0.43,99,118,0.84,41,186,227,90,49,9,62,107,553
2005,30,WAS,Michael Ruffin,28.0,79,7.0,1262,41,99,0.41,0,1,0.0,41,98,0.42,0.41,29,67,0.43,157,175,332,64,43,41,44,193,111
2005,30,WAS,Juan Dixon,26.0,63,4.0,1054,186,447,0.42,48,147,0.33,138,300,0.46,0.47,87,97,0.9,32,87,119,111,43,4,68,98,507
2005,30,WAS,Etan Thomas,26.0,47,10.0,976,128,255,0.5,0,0,,128,255,0.5,0.5,76,144,0.53,85,159,244,20,17,51,50,133,332
2005,30,WAS,Kwame Brown,22.0,42,14.0,908,109,237,0.46,0,0,,109,237,0.46,0.46,74,129,0.57,72,134,206,39,25,15,67,112,292
2005,30,WAS,Steve Blake,24.0,44,1.0,648,61,186,0.33,36,93,0.39,25,93,0.27,0.42,33,41,0.8,18,53,71,69,13,0,39,47,191
2005,30,WAS,Anthony Peeler,35.0,40,0.0,529,56,150,0.37,25,65,0.38,31,85,0.36,0.46,16,18,0.89,14,51,65,57,18,2,28,39,153
2005,30,WAS,Laron Profit,27.0,42,4.0,428,56,128,0.44,8,28,0.29,48,100,0.48,0.47,16,25,0.64,24,52,76,37,16,5,27,44,136
2005,30,WAS,Damone Brown,25.0,14,0.0,152,23,62,0.37,4,11,0.36,19,51,0.37,0.4,4,9,0.44,10,18,28,14,1,6,15,17,54
2005,30,WAS,Samaki Walker,28.0,14,0.0,134,11,31,0.36,0,0,,11,31,0.36,0.36,2,3,0.67,8,10,18,4,3,7,8,25,24
2005,30,WAS,Peter John Ramos,19.0,6,0.0,20,5,10,0.5,0,0,,5,10,0.5,0.5,1,2,0.5,1,3,4,0,0,1,3,4,11
2005,30,WAS,Team Totals,,82,,19780,2966,6794,0.44,514,1498,0.34,2452,5296,0.46,0.47,1795,2476,0.72,1133,2374,3507,1563,716,347,1172,1807,8241
