Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,5,CHI,Charlotte Bobcats,Kirk Hinrich,24.0,77,77.0,2800,445,1122,0.4,145,408,0.36,300,714,0.42,0.46,171,216,0.79,32,272,304,494,122,21,176,244,1206,1296
2005,5,CHI,Charlotte Bobcats,Tyson Chandler,22.0,80,10.0,2189,207,419,0.49,0,2,0.0,207,417,0.5,0.49,226,336,0.67,261,514,775,65,69,141,118,268,640,514
2005,5,CHI,Charlotte Bobcats,Chris Duhon,22.0,82,73.0,2177,172,488,0.35,94,265,0.36,78,223,0.35,0.45,49,67,0.73,23,190,213,398,82,3,119,205,487,795
2005,5,CHI,Charlotte Bobcats,Ben Gordon,21.0,82,3.0,2002,434,1056,0.41,134,331,0.4,300,725,0.41,0.47,233,270,0.86,55,160,215,164,53,10,186,224,1235,1061
2005,5,CHI,Charlotte Bobcats,Andres Nocioni,25.0,81,38.0,1892,241,601,0.4,25,97,0.26,216,504,0.43,0.42,170,222,0.77,69,317,386,122,37,34,135,208,677,2149
2005,5,CHI,Charlotte Bobcats,Antonio Davis,36.0,72,62.0,1843,193,419,0.46,0,0,,193,419,0.46,0.46,115,152,0.76,152,276,428,80,27,41,96,147,501,677
2005,5,CHI,Charlotte Bobcats,Eddy Curry,22.0,63,60.0,1808,393,730,0.54,0,0,,393,730,0.54,0.54,226,314,0.72,116,222,338,37,21,58,163,202,1012,653
2005,5,CHI,Charlotte Bobcats,Luol Deng,19.0,61,45.0,1663,280,645,0.43,31,117,0.26,249,528,0.47,0.46,120,162,0.74,92,230,322,135,48,27,118,98,711,731
2005,5,CHI,Charlotte Bobcats,Othella Harrington,31.0,70,28.0,1271,217,424,0.51,0,0,,217,424,0.51,0.51,127,177,0.72,106,186,292,56,24,18,84,188,561,1198
2005,5,CHI,Charlotte Bobcats,Eric Piatkowski,34.0,68,11.0,841,111,258,0.43,57,134,0.42,54,124,0.44,0.54,45,56,0.8,15,64,79,51,29,1,37,67,324,2303
2005,5,CHI,Charlotte Bobcats,Adrian Griffin,30.0,69,1.0,667,58,161,0.36,2,9,0.22,56,152,0.37,0.37,33,44,0.75,52,94,146,53,43,4,30,78,151,1124
2005,5,CHI,Charlotte Bobcats,Jannero Pargo,25.0,32,0.0,453,82,213,0.38,23,66,0.35,59,147,0.4,0.44,17,23,0.74,12,35,47,76,16,1,45,53,204,2241
2005,5,CHI,Charlotte Bobcats,Jared Reiner,22.0,19,2.0,132,10,30,0.33,0,0,,10,30,0.33,0.33,1,4,0.25,13,25,38,1,3,7,9,35,21,2425
2005,5,CHI,Charlotte Bobcats,Frank Williams,24.0,9,0.0,71,3,20,0.15,0,4,0.0,3,16,0.19,0.15,0,0,,2,4,6,11,2,3,3,9,6,3137
2005,5,CHI,Charlotte Bobcats,Lawrence Funderburke,34.0,2,0.0,21,3,6,0.5,0,0,,3,6,0.5,0.5,3,5,0.6,1,2,3,0,0,0,0,2,9,972
