Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
232,23.0,0.0,273.0,3.57,11.2,0.32,2.53,8.83,0.29,1.03,2.37,0.44,2.93,4.33,0.68,0.97,6.17,7.13,2.83,0.9,0.83,1.37,5.37,12.63,100.67,115.0
