SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,27,SAS,LaMarcus Aldridge,32,75,75,2509,9.9,19.3,0.51,0.4,1.3,0.29,9.5,18.0,0.53,4.8,5.7,0.84,3.5,5.6,9.1,2.2,0.6,1.3,1.6,2.3,24.9
2018,27,SAS,Patty Mills,29,82,36,2107,4.8,11.7,0.41,2.6,7.1,0.37,2.2,4.6,0.47,1.8,2.0,0.89,0.4,2.2,2.6,3.9,0.9,0.2,1.8,2.2,14.0
2018,27,SAS,Kyle Anderson,24,74,67,1978,4.2,8.0,0.53,0.3,1.0,0.33,3.9,6.9,0.56,1.9,2.7,0.71,1.5,5.7,7.2,3.7,2.1,1.1,1.7,2.1,10.6
2018,27,SAS,Pau Gasol,37,77,63,1812,5.7,12.5,0.46,0.9,2.4,0.36,4.8,10.1,0.48,3.1,4.2,0.76,2.6,9.7,12.3,4.7,0.5,1.6,2.1,2.4,15.4
2018,27,SAS,Danny Green,30,70,60,1791,4.4,11.3,0.39,2.3,6.4,0.36,2.0,4.8,0.42,1.0,1.3,0.77,0.8,4.2,5.0,2.2,1.3,1.6,1.5,2.5,12.1
2018,27,SAS,Dejounte Murray,21,81,48,1743,5.6,12.6,0.44,0.2,0.7,0.26,5.4,11.9,0.45,2.2,3.1,0.71,2.3,7.2,9.5,4.8,2.0,0.6,2.8,3.1,13.5
2018,27,SAS,Bryn Forbes,24,80,12,1517,5.0,11.8,0.42,2.1,5.4,0.39,2.8,6.4,0.45,1.1,1.7,0.67,0.3,2.3,2.6,1.9,0.7,0.0,0.9,2.6,13.2
2018,27,SAS,Manu Ginobili,40,65,0,1299,5.6,12.8,0.43,1.8,5.3,0.33,3.8,7.5,0.51,3.0,3.6,0.84,0.5,3.4,3.9,4.5,1.2,0.4,2.9,3.5,16.0
2018,27,SAS,Rudy Gay,31,57,6,1231,7.4,15.7,0.47,1.1,3.5,0.31,6.3,12.3,0.52,3.3,4.2,0.77,2.2,6.3,8.5,2.1,1.3,1.1,2.3,2.9,19.2
2018,27,SAS,Davis Bertans,25,77,10,1086,5.3,12.1,0.44,3.1,8.4,0.37,2.2,3.8,0.59,1.3,1.6,0.82,0.6,4.5,5.1,2.5,0.9,0.9,1.2,3.1,15.1
2018,27,SAS,Tony Parker,35,55,21,1071,6.0,13.0,0.46,0.3,1.2,0.27,5.6,11.8,0.48,1.8,2.6,0.7,0.2,3.0,3.2,6.6,0.9,0.0,2.3,1.7,14.2
2018,27,SAS,Brandon Paul,26,64,2,576,3.4,7.9,0.43,0.9,3.4,0.28,2.5,4.6,0.55,1.4,2.7,0.51,0.4,3.9,4.2,2.3,1.6,0.4,1.8,3.6,9.2
2018,27,SAS,Joffrey Lauvergne,26,55,1,534,6.6,12.8,0.52,0.0,0.3,0.0,6.6,12.5,0.53,2.0,3.2,0.64,4.2,7.3,11.5,2.8,0.6,0.2,2.2,3.0,15.2
2018,27,SAS,Kawhi Leonard,26,9,9,210,8.9,19.0,0.47,1.9,6.0,0.31,7.0,13.0,0.54,5.3,6.5,0.82,1.0,6.2,7.2,3.6,3.1,1.5,2.7,1.5,25.0
2018,27,SAS,Derrick White,23,17,0,139,4.1,8.5,0.48,2.1,3.4,0.62,2.1,5.2,0.4,3.6,5.2,0.7,1.3,5.4,6.7,2.3,1.0,0.8,1.6,2.1,14.0
2018,27,SAS,Darrun Hilliard,24,14,0,95,1.9,7.2,0.26,0.0,2.3,0.0,1.9,4.9,0.38,2.3,2.7,0.86,0.0,2.7,2.7,4.2,0.8,0.0,1.5,2.7,6.1
2018,27,SAS,Matt Costello,24,4,0,32,2.3,4.5,0.5,0.0,0.0,,2.3,4.5,0.5,0.0,0.0,,1.1,9.0,10.1,2.3,2.3,2.3,1.1,7.9,4.5
