PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,33,73,73,2408,6.5,15.4,0.42,1.6,4.8,0.341,4.9,10.7,0.456,4.2,5.0,0.8340000000000001,1.2,7.7,8.9,4.6,0.8,1.5,2.9,2.8,18.8
Dillon Brooks,22,82,74,2350,5.2,11.8,0.44,1.4,4.0,0.35600000000000004,3.8,7.8,0.484,1.9,2.5,0.747,0.8,3.2,3.9,2.1,1.1,0.3,1.9,3.6,13.8
Jarell Martin,23,73,36,1661,4.8,10.8,0.446,0.7,2.1,0.34700000000000003,4.1,8.6,0.47,1.9,2.5,0.767,2.1,4.8,6.9,1.6,0.8,1.1,1.9,4.6,12.2
Tyreke Evans,28,52,32,1607,8.2,18.1,0.452,2.6,6.4,0.39899999999999997,5.6,11.7,0.48200000000000004,3.7,4.7,0.785,1.0,5.0,5.9,6.0,1.3,0.4,2.6,2.2,22.6
JaMychal Green,27,55,54,1542,5.2,11.4,0.457,1.0,3.0,0.33899999999999997,4.2,8.4,0.499,1.9,2.6,0.721,3.4,7.4,10.8,1.8,0.7,0.6,1.8,3.6,13.3
Mario Chalmers,31,66,10,1421,4.3,11.2,0.379,1.3,4.8,0.27699999999999997,2.9,6.4,0.456,3.0,3.5,0.855,0.3,3.6,4.0,5.0,2.0,0.4,3.0,4.5,12.8
Andrew Harrison,23,56,46,1326,4.9,11.6,0.42200000000000004,1.3,3.9,0.331,3.6,7.8,0.467,3.4,4.3,0.78,0.6,2.9,3.6,4.8,1.0,0.7,2.2,3.7,14.5
Ben McLemore,24,56,17,1091,5.2,12.3,0.42100000000000004,1.8,5.2,0.34600000000000003,3.4,7.1,0.47700000000000004,1.7,2.1,0.828,1.1,3.5,4.6,1.7,1.3,0.5,2.0,4.6,13.9
James Ennis,27,45,14,1053,3.7,7.6,0.486,1.0,2.9,0.35700000000000004,2.7,4.7,0.565,2.2,2.5,0.877,1.8,3.6,5.4,1.7,1.1,0.4,1.3,2.8,10.6
Deyonta Davis,21,62,6,943,6.1,10.1,0.608,0.0,0.0,,6.1,10.1,0.608,1.5,2.2,0.667,2.9,6.7,9.5,1.5,0.6,1.5,1.2,4.8,13.7
Wayne Selden,23,35,9,692,6.0,14.0,0.431,2.5,6.3,0.402,3.5,7.6,0.456,2.3,3.1,0.746,0.8,2.1,2.9,3.4,0.9,0.3,2.8,3.1,16.9
Chandler Parsons,29,36,8,691,5.6,12.2,0.462,2.7,6.3,0.42100000000000004,3.0,5.9,0.504,0.9,1.4,0.63,0.7,4.0,4.7,3.6,0.9,0.6,1.8,2.8,14.8
Kobi Simmons,20,32,12,643,4.5,10.6,0.423,0.6,2.2,0.282,3.9,8.4,0.46,1.4,1.4,1.0,0.8,2.0,2.8,3.8,1.0,0.3,2.5,3.4,11.0
Ivan Rabb,20,36,5,516,6.0,10.6,0.5660000000000001,0.0,0.0,,6.0,10.6,0.5660000000000001,2.0,2.5,0.8059999999999999,3.7,7.3,11.0,2.2,0.8,0.9,2.4,3.8,14.0
Myke Henry,25,20,0,378,3.9,10.4,0.376,1.8,5.5,0.32799999999999996,2.1,4.9,0.431,0.6,1.0,0.6,1.0,2.7,3.6,2.1,3.0,0.6,1.8,2.7,10.2
Mike Conley,30,12,12,373,6.2,16.2,0.381,2.3,7.4,0.312,3.9,8.8,0.44,5.1,6.4,0.8029999999999999,0.0,2.6,2.6,4.7,1.2,0.3,1.7,2.3,19.8
Brandan Wright,30,27,1,366,5.6,9.7,0.5760000000000001,0.0,0.0,,5.6,9.7,0.5760000000000001,2.1,3.2,0.636,3.1,6.0,9.1,1.3,1.3,2.5,0.8,2.9,13.3
MarShon Brooks,29,7,1,193,9.5,19.0,0.5,3.5,6.0,0.594,6.0,13.1,0.457,3.7,4.3,0.87,1.5,2.4,3.9,4.7,2.1,0.6,3.0,1.1,26.3
Briante Weber,25,5,0,119,3.0,6.4,0.47600000000000003,0.0,0.6,0.0,3.0,5.7,0.526,1.2,1.8,0.667,1.5,3.6,5.1,2.7,2.4,0.6,2.4,3.0,7.3
Xavier Rathan-Mayes,23,5,0,118,3.7,12.8,0.28600000000000003,0.3,4.3,0.071,3.4,8.5,0.39299999999999996,1.2,2.7,0.444,0.0,1.5,1.5,5.5,1.8,0.9,3.4,5.5,8.8
Omari Johnson,28,4,0,75,4.3,10.1,0.429,1.9,5.8,0.33299999999999996,2.4,4.3,0.556,0.0,0.0,,1.9,3.4,5.3,3.4,1.0,0.0,1.4,2.9,10.6
Marquis Teague,24,3,0,74,1.9,7.8,0.25,0.5,1.9,0.25,1.5,5.8,0.25,1.0,2.4,0.4,0.5,2.4,2.9,6.3,1.9,0.0,1.5,2.4,5.4
Brice Johnson,23,9,0,60,7.8,18.6,0.419,0.0,0.0,,7.8,18.6,0.419,0.6,1.8,0.33299999999999996,4.2,6.6,10.8,0.6,1.8,2.4,0.6,3.6,16.2
Vince Hunter,23,4,0,7,15.4,25.7,0.6,0.0,0.0,,15.4,25.7,0.6,0.0,0.0,,10.3,5.1,15.4,0.0,0.0,5.1,5.1,0.0,30.9
