PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,21,6,6,38.5,7.2,20.5,0.35,1.7,5.8,0.28600000000000003,5.5,14.7,0.375,0.39,9.0,10.3,0.871,1.3,6.3,7.7,2.3,0.5,1.3,3.7,2.8,25.0
Jeff Green,23,6,6,37.3,3.8,11.7,0.32899999999999996,1.3,4.5,0.29600000000000004,2.5,7.2,0.349,0.386,2.8,3.3,0.85,1.0,3.7,4.7,1.7,0.7,0.5,1.0,2.7,11.8
Russell Westbrook,21,6,6,35.3,7.2,15.2,0.473,0.8,2.0,0.41700000000000004,6.3,13.2,0.48100000000000004,0.5,5.3,6.3,0.8420000000000001,1.7,4.3,6.0,6.0,1.7,0.2,2.3,2.2,20.5
Serge Ibaka,20,6,0,25.5,3.3,5.8,0.5710000000000001,0.0,0.0,,3.3,5.8,0.5710000000000001,0.5710000000000001,1.2,1.7,0.7,2.2,4.3,6.5,0.3,0.3,2.0,1.0,3.2,7.8
Nick Collison,29,6,0,21.5,1.3,4.0,0.33299999999999996,0.0,0.2,0.0,1.3,3.8,0.348,0.33299999999999996,0.5,1.2,0.429,2.0,2.7,4.7,0.3,0.8,0.2,0.7,3.3,3.2
Nenad Krstić,26,6,6,21.5,2.5,6.2,0.405,0.0,0.0,,2.5,6.2,0.405,0.405,2.2,2.3,0.929,2.5,3.3,5.8,0.7,0.5,0.7,0.8,2.5,7.2
Thabo Sefolosha,25,6,6,21.2,1.3,4.5,0.29600000000000004,0.5,2.2,0.231,0.8,2.3,0.35700000000000004,0.35200000000000004,1.3,1.5,0.889,0.5,2.5,3.0,1.2,0.8,1.0,0.3,2.5,4.5
James Harden,20,6,0,20.0,2.0,5.2,0.387,1.0,2.7,0.375,1.0,2.5,0.4,0.484,2.7,3.2,0.8420000000000001,0.2,2.3,2.5,1.8,1.0,0.2,0.5,2.3,7.7
Eric Maynor,22,6,0,12.7,1.0,3.3,0.3,0.2,1.0,0.16699999999999998,0.8,2.3,0.35700000000000004,0.325,1.5,1.8,0.818,0.2,1.3,1.5,1.5,0.2,0.2,0.8,0.8,3.7
Kyle Weaver,23,1,0,12.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.33299999999999996,0.25,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
Etan Thomas,31,2,0,8.5,2.5,3.0,0.833,0.0,0.0,,2.5,3.0,0.833,0.833,1.0,1.0,1.0,0.5,1.5,2.0,0.0,0.0,0.0,0.5,0.5,6.0
Kevin Ollie,37,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Mullens,20,1,0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
