PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Carmelo Anthony,25,6,6,42.3,10.7,23.0,0.46399999999999997,1.0,3.2,0.316,9.7,19.8,0.48700000000000004,0.486,8.3,9.5,0.877,2.3,6.2,8.5,3.3,2.0,0.5,3.5,4.3,30.7
Chauncey Billups,33,6,6,34.5,6.2,13.8,0.446,1.8,5.2,0.355,4.3,8.7,0.5,0.512,6.2,7.0,0.8809999999999999,0.2,2.2,2.3,6.3,1.0,0.5,3.0,4.0,20.3
Kenyon Martin,32,6,6,34.2,4.0,8.3,0.48,0.0,0.2,0.0,4.0,8.2,0.49,0.48,2.0,3.2,0.632,2.3,6.0,8.3,1.3,1.5,1.2,1.8,4.5,10.0
Nenê Hilário,27,5,5,33.8,3.6,5.8,0.621,0.0,0.0,,3.6,5.8,0.621,0.621,4.2,7.2,0.583,1.6,4.2,5.8,2.2,1.2,0.2,0.8,3.4,11.4
J.R. Smith,24,6,0,26.5,3.5,9.5,0.368,1.8,5.2,0.355,1.7,4.3,0.385,0.465,2.3,2.7,0.875,0.8,3.0,3.8,1.7,0.7,0.3,1.0,2.8,11.2
Arron Afflalo,24,6,6,20.0,3.3,5.3,0.625,1.0,2.3,0.429,2.3,3.0,0.778,0.7190000000000001,1.5,1.8,0.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2
Ty Lawson,22,6,0,19.7,2.5,5.8,0.429,0.7,1.7,0.4,1.8,4.2,0.44,0.486,2.2,3.2,0.684,0.7,0.7,1.3,2.7,1.0,0.0,1.3,3.0,7.8
Chris Andersen,31,6,0,19.3,1.5,2.8,0.529,0.0,0.0,,1.5,2.8,0.529,0.529,1.5,2.3,0.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5
Johan Petro,24,6,1,7.5,1.0,1.8,0.545,0.0,0.0,,1.0,1.8,0.545,0.545,0.2,0.3,0.5,0.3,1.5,1.8,0.2,0.2,0.5,0.5,2.2,2.2
Joey Graham,27,4,0,7.3,2.5,4.3,0.588,0.3,0.8,0.33299999999999996,2.3,3.5,0.643,0.618,0.8,1.3,0.6,1.0,1.5,2.5,0.0,0.5,0.3,0.3,1.5,6.0
Anthony Carter,34,1,0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Malik Allen,31,4,0,2.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0
