PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gerald Wallace,27,4,4,41.0,5.3,11.0,0.47700000000000004,1.3,2.8,0.455,4.0,8.3,0.485,0.534,5.8,8.8,0.657,0.5,8.5,9.0,2.3,1.3,1.5,0.8,2.3,17.5
Stephen Jackson,31,4,4,39.0,6.0,16.8,0.358,0.8,4.5,0.16699999999999998,5.3,12.3,0.429,0.381,5.3,6.5,0.8079999999999999,1.5,3.5,5.0,3.8,1.3,0.3,4.3,3.3,18.0
Boris Diaw,27,4,4,38.0,3.5,7.0,0.5,0.3,2.3,0.111,3.3,4.8,0.684,0.518,0.3,0.5,0.5,1.8,3.3,5.0,4.0,0.3,0.8,3.0,2.8,7.5
Raymond Felton,25,4,4,32.5,4.3,10.5,0.405,1.0,3.3,0.308,3.3,7.3,0.44799999999999995,0.452,2.3,3.0,0.75,0.8,1.8,2.5,5.0,0.5,0.0,1.5,2.0,11.8
D.J. Augustin,22,4,0,18.3,1.3,4.3,0.294,0.5,1.5,0.33299999999999996,0.8,2.8,0.273,0.353,1.3,1.5,0.833,0.3,0.8,1.0,1.8,0.3,0.3,1.0,1.0,4.3
Tyrus Thomas,23,4,0,17.0,3.8,6.0,0.625,0.0,0.0,,3.8,6.0,0.625,0.625,1.3,1.5,0.833,1.5,4.0,5.5,0.5,0.5,0.5,1.0,2.3,8.8
Tyson Chandler,27,4,0,15.0,1.5,2.8,0.545,0.0,0.0,,1.5,2.8,0.545,0.545,0.5,0.8,0.667,0.8,1.8,2.5,0.5,0.5,0.8,1.0,4.0,3.5
Larry Hughes,31,4,0,14.5,2.0,4.3,0.47100000000000003,1.0,2.5,0.4,1.0,1.8,0.5710000000000001,0.588,1.0,1.8,0.5710000000000001,0.3,3.0,3.3,1.5,0.0,0.0,0.8,2.0,6.0
Nazr Mohammed,32,4,0,12.0,2.8,4.8,0.579,0.0,0.0,,2.8,4.8,0.579,0.579,0.5,0.8,0.667,1.3,0.8,2.0,0.5,0.3,0.5,0.3,3.3,6.0
Theo Ratliff,36,4,4,11.8,0.8,2.0,0.375,0.0,0.0,,0.8,2.0,0.375,0.375,0.3,0.5,0.5,0.0,0.8,0.8,0.3,0.5,0.0,0.5,3.8,1.8
Stephen Graham,27,2,0,2.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
Derrick Brown,22,2,0,0.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
