PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,25,11,11,41.8,9.6,19.2,0.502,1.8,4.5,0.4,7.8,14.6,0.534,0.55,8.0,10.9,0.733,1.4,7.9,9.3,7.6,1.7,1.8,3.8,2.1,29.1
Mo Williams,27,11,11,37.4,4.7,11.5,0.409,1.5,4.7,0.327,3.2,6.8,0.467,0.47600000000000003,3.4,4.2,0.804,0.3,2.8,3.1,5.4,0.5,0.2,2.1,3.2,14.4
Antawn Jamison,33,11,11,34.1,5.8,12.5,0.467,0.9,3.5,0.256,4.9,8.9,0.551,0.504,2.7,3.7,0.732,1.5,5.9,7.4,1.3,0.6,1.0,1.6,3.5,15.3
Anthony Parker,34,11,11,30.1,2.7,5.8,0.469,1.8,4.0,0.455,0.9,1.8,0.5,0.625,1.0,1.4,0.733,0.1,2.3,2.4,1.3,0.8,0.3,1.0,1.5,8.3
Delonte West,26,11,0,24.5,2.5,6.1,0.418,0.3,1.7,0.158,2.3,4.4,0.521,0.44,1.4,1.5,0.938,0.5,1.4,1.9,2.6,0.8,0.3,1.7,1.5,6.7
Anderson Varejão,27,11,0,23.2,1.8,4.4,0.41700000000000004,0.0,0.1,0.0,1.8,4.3,0.426,0.41700000000000004,2.1,2.8,0.742,2.0,4.5,6.5,0.6,1.0,0.8,1.1,3.5,5.7
Shaquille O'Neal,37,11,11,22.1,4.4,8.5,0.516,0.0,0.0,,4.4,8.5,0.516,0.516,2.8,4.3,0.66,1.9,3.6,5.5,1.4,0.2,1.2,2.2,3.7,11.5
Jamario Moon,29,11,0,10.3,1.3,2.2,0.583,0.7,1.5,0.5,0.5,0.7,0.75,0.75,0.2,0.3,0.667,0.2,1.3,1.5,0.5,0.4,0.5,0.0,0.7,3.5
Zydrunas Ilgauskas,34,7,0,9.9,0.7,1.9,0.385,0.0,0.0,,0.7,1.9,0.385,0.385,0.3,0.4,0.667,1.0,0.6,1.6,0.4,0.0,1.0,0.1,1.4,1.7
J.J. Hickson,21,11,0,7.2,1.3,2.0,0.636,0.0,0.0,,1.3,2.0,0.636,0.636,1.0,1.5,0.688,0.1,0.7,0.8,0.1,0.0,0.0,0.5,0.8,3.5
Daniel Gibson,23,5,0,4.6,0.4,1.4,0.28600000000000003,0.2,0.8,0.25,0.2,0.6,0.33299999999999996,0.35700000000000004,0.4,0.4,1.0,0.0,0.6,0.6,0.2,0.0,0.0,0.4,0.6,1.4
Leon Powe,26,3,0,3.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,1.0,1.3,0.75,0.3,0.3,0.7,0.0,0.0,0.0,0.3,1.0,1.7
Jawad Williams,26,3,0,1.3,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
