PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Carlos Boozer,28,10,10,40.2,8.9,16.8,0.53,0.0,0.0,,8.9,16.8,0.53,0.53,1.9,3.5,0.5429999999999999,3.3,9.9,13.2,3.0,0.4,0.7,2.4,3.8,19.7
Deron Williams,25,10,10,39.8,6.7,14.9,0.45,2.0,5.1,0.392,4.7,9.8,0.48,0.517,8.9,11.1,0.802,0.4,2.3,2.7,10.2,1.0,0.4,3.0,3.7,24.3
Wesley Matthews,23,10,10,37.1,3.9,10.1,0.386,1.5,4.2,0.35700000000000004,2.4,5.9,0.40700000000000003,0.46,3.9,4.8,0.813,1.0,3.4,4.4,1.7,1.8,0.5,1.5,3.4,13.2
C.J. Miles,22,10,10,33.7,4.7,10.6,0.44299999999999995,1.5,4.6,0.326,3.2,6.0,0.5329999999999999,0.514,3.5,3.9,0.897,0.5,2.0,2.5,2.8,0.6,0.6,1.9,4.8,14.4
Paul Millsap,24,10,0,32.3,7.0,12.2,0.574,0.0,0.2,0.0,7.0,12.0,0.583,0.574,4.0,5.8,0.69,3.4,5.4,8.8,2.2,1.1,1.4,1.3,3.6,18.0
Kyle Korver,28,10,0,21.0,3.2,6.1,0.525,1.1,2.3,0.478,2.1,3.8,0.5529999999999999,0.615,0.8,0.9,0.889,0.0,1.1,1.1,1.3,0.5,0.0,0.7,2.2,8.3
Kyrylo Fesenko,23,10,9,18.1,1.3,3.0,0.433,0.0,0.0,,1.3,3.0,0.433,0.433,0.7,2.1,0.33299999999999996,0.8,3.1,3.9,1.2,0.0,0.5,1.4,3.0,3.3
Andrei Kirilenko,28,2,0,15.0,2.5,5.0,0.5,0.0,0.5,0.0,2.5,4.5,0.556,0.5,0.5,0.5,1.0,1.5,1.5,3.0,0.0,0.5,0.5,0.0,1.0,5.5
Mehmet Okur,30,1,1,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0
Ronnie Price,26,10,0,9.0,0.7,2.4,0.292,0.2,0.7,0.28600000000000003,0.5,1.7,0.294,0.33299999999999996,0.4,0.8,0.5,0.5,0.5,1.0,1.4,0.4,0.1,0.2,2.0,2.0
Kosta Koufos,20,9,0,3.4,0.4,1.1,0.4,0.0,0.0,,0.4,1.1,0.4,0.4,0.0,0.0,,0.4,0.6,1.0,0.0,0.0,0.1,0.2,0.2,0.9
Othyus Jeffers,24,6,0,1.7,0.2,1.0,0.16699999999999998,0.0,0.0,,0.2,1.0,0.16699999999999998,0.16699999999999998,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3
Sundiata Gaines,23,5,0,1.4,1.0,1.2,0.833,0.2,0.2,1.0,0.8,1.0,0.8,0.917,0.0,0.4,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,2.2
