Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,22.0,SAC,NBA,C,76.0,55.0,1719.0,210.0,413.0,0.508,0.0,0.0,,210.0,413.0,0.508,0.508,105.0,165.0,0.636,141.0,250.0,391.0,69.0,49.0,148.0,96.0,225.0,525.0
1992,23.0,SAC,NBA,C,80.0,77.0,2291.0,250.0,455.0,0.549,0.0,1.0,0.0,250.0,454.0,0.551,0.549,136.0,222.0,0.613,196.0,384.0,580.0,59.0,47.0,215.0,124.0,281.0,636.0
1993,24.0,SAC,NBA,C,55.0,45.0,1211.0,175.0,321.0,0.545,0.0,1.0,0.0,175.0,320.0,0.547,0.545,103.0,165.0,0.624,112.0,191.0,303.0,35.0,32.0,87.0,58.0,192.0,453.0
1994,25.0,SAC,NBA,C,41.0,8.0,674.0,71.0,137.0,0.518,0.0,0.0,,71.0,137.0,0.518,0.518,40.0,68.0,0.588,68.0,118.0,186.0,11.0,19.0,49.0,33.0,109.0,182.0
1995,26.0,SAC,NBA,C,58.0,24.0,820.0,76.0,147.0,0.517,0.0,1.0,0.0,76.0,146.0,0.521,0.517,57.0,98.0,0.582,57.0,117.0,174.0,15.0,14.0,80.0,33.0,146.0,209.0
1996,27.0,SAC,NBA,C,73.0,26.0,1044.0,90.0,216.0,0.417,0.0,1.0,0.0,90.0,215.0,0.419,0.417,70.0,96.0,0.729,86.0,162.0,248.0,20.0,27.0,78.0,53.0,173.0,250.0
1997,28.0,SAC,NBA,C,46.0,8.0,581.0,48.0,94.0,0.511,2.0,3.0,0.667,46.0,91.0,0.505,0.521,20.0,37.0,0.541,57.0,70.0,127.0,20.0,15.0,38.0,34.0,131.0,118.0
1998,29.0,MIA,NBA,C,37.0,2.0,363.0,37.0,89.0,0.416,0.0,0.0,,37.0,89.0,0.416,0.416,15.0,26.0,0.577,29.0,70.0,99.0,5.0,7.0,27.0,18.0,73.0,89.0
1999,30.0,MIA,NBA,C,19.0,1.0,137.0,20.0,35.0,0.571,0.0,0.0,,20.0,35.0,0.571,0.571,4.0,12.0,0.333,14.0,21.0,35.0,2.0,0.0,11.0,18.0,32.0,44.0
2001,32.0,MIA,NBA,C,31.0,14.0,384.0,32.0,85.0,0.376,0.0,0.0,,32.0,85.0,0.376,0.376,12.0,25.0,0.48,23.0,60.0,83.0,5.0,8.0,18.0,23.0,67.0,76.0
