Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,26,SAC,Sacramento Kings,Chris Webber,28,16,667,22.1,0.52,0.01,0.31,8.1,19.3,13.9,21.6,1.1,2.7,11.3,27.0,1.4,0.8,2.2,0.16,3.7,1.9,5.6,1.3,3054
2002,26,SAC,Sacramento Kings,Mike Bibby,23,16,661,18.2,0.55,0.23,0.34,2.3,7.2,4.9,20.6,1.8,0.3,11.1,22.1,1.6,0.4,2.0,0.14,2.8,1.3,4.1,1.0,240
2002,26,SAC,Sacramento Kings,Doug Christie,31,16,644,12.8,0.55,0.48,0.49,3.3,11.8,7.6,18.2,2.6,1.0,21.5,14.0,0.6,0.7,1.3,0.1,-0.6,3.2,2.6,0.8,533
2002,26,SAC,Sacramento Kings,Vlade Divac,33,16,535,16.8,0.56,0.05,0.65,9.5,20.0,14.9,8.0,1.7,2.7,16.0,19.0,0.9,0.7,1.7,0.15,0.0,2.2,2.2,0.6,753
2002,26,SAC,Sacramento Kings,Hedo Turkoglu,22,16,443,8.7,0.46,0.25,0.23,4.2,15.5,10.0,8.2,0.7,1.5,13.2,17.3,-0.1,0.4,0.2,0.02,-2.2,0.2,-2.0,0.0,2921
2002,26,SAC,Sacramento Kings,Bobby Jackson,28,16,374,17.0,0.53,0.3,0.3,4.4,10.3,7.4,14.6,1.9,0.6,9.8,21.5,0.7,0.3,1.0,0.13,1.5,1.4,2.9,0.5,1395
2002,26,SAC,Sacramento Kings,Peja Stojakovic,24,10,338,12.1,0.49,0.36,0.29,5.2,14.4,10.0,4.8,0.8,0.0,11.2,22.1,0.2,0.2,0.4,0.06,0.3,-1.0,-0.7,0.1,2761
2002,26,SAC,Sacramento Kings,Scot Pollard,26,15,193,14.5,0.55,0.0,0.3,16.6,12.9,14.7,2.4,1.9,1.9,6.2,11.0,0.5,0.2,0.7,0.17,0.2,0.9,1.1,0.1,2327
2002,26,SAC,Sacramento Kings,Lawrence Funderburke,31,5,20,10.1,0.77,0.0,0.67,5.5,5.2,5.4,0.0,0.0,0.0,0.0,8.5,0.1,0.0,0.1,0.18,-2.5,0.4,-2.2,0.0,972
2002,26,SAC,Sacramento Kings,Gerald Wallace,19,5,14,7.7,0.72,0.0,4.0,7.9,0.0,3.8,9.4,0.0,5.1,42.0,15.0,0.0,0.0,0.0,0.05,-4.6,2.2,-2.5,0.0,3009
2002,26,SAC,Sacramento Kings,Chucky Brown,33,1,1,-3.3,,,,0.0,100.0,53.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.24,-27.1,11.5,-15.6,0.0,372
