Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,22,ORL,Orlando Magic,Tracy McGrady,22,4,178,25.6,0.55,0.18,0.5,3.9,11.7,7.9,29.3,0.6,2.7,10.5,33.8,0.5,0.1,0.6,0.16,8.1,0.0,8.1,0.4
2002,22,ORL,Orlando Magic,Darrell Armstrong,33,4,158,14.9,0.6,0.4,0.5,2.2,5.5,3.9,15.5,1.7,0.0,12.0,17.9,0.3,0.0,0.4,0.11,0.6,-0.4,0.2,0.1
2002,22,ORL,Orlando Magic,Pat Garrity,25,4,147,9.5,0.5,0.56,0.12,3.2,19.3,11.5,10.6,0.7,0.5,8.2,12.1,0.1,0.1,0.2,0.07,-1.1,0.0,-1.1,0.0
2002,22,ORL,Orlando Magic,Horace Grant,36,4,127,10.1,0.39,0.0,0.09,7.4,19.8,13.8,11.9,1.3,0.5,8.0,9.5,0.0,0.1,0.2,0.06,-0.8,0.0,-0.7,0.0
2002,22,ORL,Orlando Magic,Troy Hudson,25,4,106,9.1,0.46,0.1,0.33,0.0,4.1,2.1,11.6,0.0,0.0,12.7,28.8,-0.1,0.0,-0.2,-0.08,-2.3,-4.8,-7.1,-0.1
2002,22,ORL,Orlando Magic,Monty Williams,30,4,93,17.3,0.54,0.04,0.37,8.8,17.6,13.3,19.1,1.8,0.0,13.7,19.0,0.1,0.1,0.2,0.12,2.1,0.7,2.8,0.1
2002,22,ORL,Orlando Magic,Mike Miller,21,4,72,6.4,0.42,0.38,0.19,0.0,7.6,3.9,12.4,3.0,0.0,14.9,18.0,-0.1,0.1,-0.1,-0.05,-4.2,-0.4,-4.6,0.0
2002,22,ORL,Orlando Magic,Patrick Ewing,39,4,67,13.8,0.4,0.04,0.68,8.7,27.7,18.5,11.1,0.8,4.2,5.8,25.0,0.0,0.1,0.1,0.04,-2.3,-0.1,-2.4,0.0
2002,22,ORL,Orlando Magic,Don Reid,28,4,38,9.2,0.65,0.0,0.33,9.2,8.6,8.9,0.0,1.4,3.7,0.0,8.8,0.1,0.0,0.1,0.16,-6.3,1.5,-4.8,0.0
2002,22,ORL,Orlando Magic,Jud Buechler,33,2,10,11.1,,,,0.0,10.9,5.6,15.2,5.4,0.0,,0.0,0.0,0.0,0.0,0.11,1.8,6.5,8.3,0.0
2002,22,ORL,Orlando Magic,Andrew DeClercq,28,2,9,-17.6,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,10.1,-0.1,0.0,-0.1,-0.33,-20.1,-3.0,-23.1,0.0
2002,22,ORL,Orlando Magic,Jaren Jackson,34,3,5,-19.9,,,,0.0,21.8,11.3,0.0,0.0,0.0,100.0,9.7,0.0,0.0,0.0,-0.27,-28.8,-0.8,-29.5,0.0
