SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,23,PHI,Allen Iverson,26,5,209,24.3,0.52,0.23,0.53,0.5,10.4,5.2,24.0,3.4,0.0,7.6,35.5,0.6,0.0,0.6,0.13,5.7,0.2,5.8,0.4
2002,23,PHI,Derrick Coleman,34,5,191,18.7,0.63,0.31,0.48,8.9,20.8,14.5,10.1,0.3,3.4,9.0,13.7,0.6,-0.1,0.5,0.14,3.2,-0.5,2.7,0.2
2002,23,PHI,Dikembe Mutombo,35,5,173,12.1,0.52,0.0,0.84,9.2,28.9,18.5,3.1,0.6,4.8,20.6,14.5,0.0,0.0,0.1,0.02,-2.5,-0.8,-3.3,-0.1
2002,23,PHI,Eric Snow,28,5,171,9.5,0.41,0.11,0.39,2.0,14.3,7.8,29.9,1.9,0.0,18.6,22.2,-0.2,-0.1,-0.3,-0.08,-3.8,-2.3,-6.1,-0.2
2002,23,PHI,Aaron McKie,29,5,146,13.7,0.53,0.35,0.22,1.6,14.1,7.4,16.6,3.8,0.0,16.6,19.5,0.0,0.0,0.1,0.02,-0.8,0.7,-0.1,0.1
2002,23,PHI,Matt Harpring,25,5,119,18.9,0.53,0.0,0.2,12.4,14.0,13.2,13.1,2.3,0.0,9.4,20.9,0.3,0.0,0.2,0.09,1.7,-0.7,1.0,0.1
2002,23,PHI,Corie Blount,33,5,88,4.8,0.36,0.0,0.5,12.9,5.8,9.6,3.7,1.3,2.1,29.1,7.4,0.0,-0.1,-0.1,-0.05,-4.2,-2.2,-6.4,-0.1
2002,23,PHI,Speedy Claxton,23,5,49,15.2,0.41,0.08,0.5,2.3,0.0,1.2,51.8,5.6,0.0,17.0,16.9,0.0,0.0,0.0,0.04,-1.1,3.8,2.7,0.1
2002,23,PHI,Derrick McKey,35,4,40,10.2,0.5,0.0,0.0,8.5,9.6,9.0,4.7,1.4,4.6,11.1,10.6,0.0,0.0,0.0,0.02,-1.7,0.7,-1.1,0.0
2002,23,PHI,Raja Bell,25,3,8,6.5,0.33,0.67,0.0,14.2,0.0,7.5,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,-0.1,-0.9,-8.7,-9.7,0.0
2002,23,PHI,Alvin Jones,23,2,5,-8.4,,,,0.0,25.7,12.1,0.0,0.0,0.0,100.0,9.4,0.0,0.0,0.0,-0.34,-16.1,-5.6,-21.6,0.0
2002,23,PHI,Vonteego Cummings,25,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.06,-4.5,-4.9,-9.4,0.0
