Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,11,2578,HOU,Houston Rockets,27.0,NBA,PF,82.0,2024.0,16.1,0.55,0.0,0.35,9.9,19.3,14.6,8.9,1.6,0.7,12.0,19.8,,2.8,3.7,6.5,0.15,,-1.0,1.0,0.0,1.0
2009,11,2578,HOU,Houston Rockets,28.0,NBA,PF,82.0,2488.0,17.0,0.57,0.0,0.32,9.8,23.4,16.9,8.6,1.5,0.3,11.9,19.3,,4.3,4.3,8.6,0.16,,-0.2,0.7,0.5,1.6
2010,11,2578,HOU,Houston Rockets,29.0,NBA,PF,82.0,2671.0,17.2,0.55,0.0,0.24,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,,3.4,3.0,6.3,0.11,,0.0,-0.3,-0.3,1.1
2011,11,2578,HOU,Houston Rockets,30.0,NBA,PF,74.0,2412.0,18.4,0.54,0.0,0.26,6.9,21.6,14.2,13.7,1.0,1.3,10.5,25.7,,3.3,2.2,5.5,0.11,,0.4,-0.8,-0.4,1.0
2012,11,2578,HOU,Houston Rockets,31.0,NBA,PF,66.0,2067.0,15.4,0.53,0.0,0.22,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,,1.8,1.6,3.4,0.08,,-1.0,-0.9,-1.9,0.0
2013,24,2578,PHO,Phoenix Suns,32.0,NBA,PF,82.0,2184.0,16.7,0.52,0.02,0.25,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,,2.4,1.9,4.4,0.1,,-0.3,-0.2,-0.5,0.8
2014,12,2578,IND,Indiana Pacers,33.0,NBA,PF,82.0,1399.0,13.4,0.5,0.01,0.24,7.2,23.4,15.7,10.4,1.0,0.9,14.8,23.8,,-0.4,2.8,2.5,0.08,,-2.8,0.4,-2.5,-0.2
2015,12,2578,IND,Indiana Pacers,34.0,NBA,PF,81.0,1659.0,16.8,0.52,0.03,0.35,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,,1.7,2.7,4.4,0.13,,-0.5,0.2,-0.3,0.7
2016,28,2578,TOR,Toronto Raptors,35.0,NBA,PF,76.0,1636.0,13.6,0.52,0.27,0.14,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,,1.4,1.9,3.3,0.1,,-0.8,-0.3,-1.1,0.4
2017,3,2578,BRK,Brooklyn Nets,36.0,NBA,PF,36.0,461.0,13.9,0.55,0.33,0.24,11.9,19.9,16.0,12.7,1.4,0.7,16.9,18.7,,0.4,0.4,0.8,0.08,,-1.8,-1.1,-2.9,-0.1
