Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,25.0,BOS,NBA,SG,38.0,0.0,179.0,5.2,13.5,0.388,0.0,0.4,0.0,5.2,13.1,0.4,3.0,3.4,0.882,1.6,2.6,4.2,5.0,0.6,0.0,3.8,4.2,13.5
1986,26.0,BOS,NBA,SG,77.0,1.0,760.0,4.4,9.0,0.487,0.0,0.5,0.0,4.4,8.5,0.514,0.7,1.1,0.652,1.0,2.6,3.6,4.9,0.9,0.2,2.4,4.4,9.4
1987,27.0,BOS,NBA,SG,42.0,0.0,297.0,3.6,11.2,0.326,0.6,1.9,0.313,3.0,9.2,0.329,1.8,2.4,0.75,1.0,2.7,3.6,4.2,1.0,0.0,3.0,3.4,9.7
1988,28.0,NYK,NBA,SG,26.0,0.0,204.0,5.1,11.8,0.433,1.1,3.0,0.353,4.1,8.8,0.46,1.8,1.9,0.909,1.1,1.2,2.3,5.6,1.9,0.7,3.9,6.9,13.1
1990,30.0,NJN,NBA,SG,5.0,0.0,21.0,1.7,12.0,0.143,0.0,5.1,0.0,1.7,6.9,0.25,0.0,0.0,,0.0,0.0,0.0,8.6,1.7,1.7,6.9,12.0,3.4
