NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
35,Dragan Bender,PF,7-0,225,1997-11-17,BA,1,
2,Eric Bledsoe,PG,6-1,214,1989-12-09,US,7,Kentucky
1,Devin Booker,SG,6-5,206,1996-10-30,US,2,Kentucky
2,Isaiah Canaan,PG,6-0,201,1991-05-21,US,4,Murray State
4,Tyson Chandler,C,7-0,235,1982-10-02,US,16,
0,Marquese Chriss,PF,6-9,240,1997-07-02,US,1,Washington
30,Troy Daniels,SG,6-4,200,1991-07-15,US,4,VCU
3,Jared Dudley,PF,6-6,237,1985-07-10,US,10,Boston College
14,Josh Gray,PG,6-0,180,1993-09-09,US,R,LSU
10,Shaquille Harrison,PG,6-7,190,1993-10-06,US,R,Tulsa
23,Danuel House,SG,6-6,220,1993-06-07,US,1,Texas A&M
20,Josh Jackson,SF,6-8,207,1997-02-10,US,R,Kansas
55,Mike James,PG,6-1,189,1990-08-18,US,R,Lamar
10,Derrick Jones,SF,6-6,210,1997-02-15,US,1,UNLV
21,Alex Len,C,7-0,250,1993-06-16,UA,4,Maryland
14,Greg Monroe,C,6-11,265,1990-06-04,US,7,Georgetown
2,Elfrid Payton,PG,6-3,195,1994-02-22,US,3,Louisiana
25,Alec Peters,PF,6-9,232,1995-04-13,US,R,Valparaiso
32,Davon Reed,SG,6-5,208,1995-06-11,US,R,Miami (FL)
8,Tyler Ulis,PG,5-10,160,1996-01-05,US,1,Kentucky
12,T.J. Warren,SF,6-8,220,1993-09-05,US,3,NC State
15,Alan Williams,PF,6-8,265,1993-01-28,US,2,UC Santa Barbara
