SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2018,16,MIA,13,Bam Adebayo,C,6-9,255,1997-07-18,US,R,Kentucky
2018,16,MIA,22,Luke Babbitt,SF,6-9,225,1989-06-20,US,7,Nevada
2018,16,MIA,7,Goran Dragic,PG,6-3,190,1986-05-06,SI,9,
2018,16,MIA,2,Wayne Ellington,SG,6-4,207,1987-11-29,US,8,UNC
2018,16,MIA,40,Udonis Haslem,C,6-8,235,1980-06-09,US,14,Florida
2018,16,MIA,16,James Johnson,PF,6-7,240,1987-02-20,US,8,Wake Forest
2018,16,MIA,8,Tyler Johnson,PG,6-3,186,1992-05-07,US,3,Fresno State
2018,16,MIA,5,Derrick Jones,SF,6-6,210,1997-02-15,US,1,UNLV
2018,16,MIA,17,Rodney McGruder,SG,6-4,205,1991-07-29,US,1,Kansas State
2018,16,MIA,25,Jordan Mickey,PF,6-8,235,1994-07-09,US,2,LSU
2018,16,MIA,9,Kelly Olynyk,PF,6-11,240,1991-04-19,CA,4,Gonzaga
2018,16,MIA,0,Josh Richardson,SF,6-5,200,1993-09-15,US,2,Tennessee
2018,16,MIA,3,Dwyane Wade,SG,6-4,220,1982-01-17,US,14,Marquette
2018,16,MIA,11,Dion Waiters,SG,6-3,215,1991-12-10,US,5,Syracuse
2018,16,MIA,14,Derrick Walton,PG,6-0,189,1995-04-03,US,R,Michigan
2018,16,MIA,15,Okaro White,PF,6-8,205,1992-08-13,US,1,Florida State
2018,16,MIA,21,Hassan Whiteside,C,7-0,265,1989-06-13,US,5,Marshall
2018,16,MIA,12,Matt Williams,SG,6-5,210,1993-10-14,US,R,Central Florida
2018,16,MIA,20,Justise Winslow,PF,6-6,222,1996-03-26,US,2,Duke
