Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,23.0,DEN,NBA,PG,6.0,0.0,79.0,2.7,10.5,0.261,1.4,4.6,0.3,1.4,5.9,0.231,0.0,0.0,,1.4,1.4,2.7,8.7,0.0,0.5,2.7,2.7,6.8
1999,28.0,MIL,NBA,PG,4.0,0.0,18.0,4.0,8.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,4.0,8.0,0.5,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,12.0
