Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,7,1187,DAL,Dallas Mavericks,Derek Harper,26,82,82,3032,6.4,13.9,0.46,0.7,2.3,0.31,5.7,11.6,0.49,3.1,4.1,0.76,0.8,2.1,2.9,7.5,2.0,0.4,2.3,1.9,16.5
1988,7,24,DAL,Dallas Mavericks,Mark Aguirre,28,77,77,2610,10.3,21.7,0.48,0.7,2.4,0.3,9.6,19.3,0.5,5.4,7.0,0.77,2.5,3.5,6.0,3.8,1.0,0.8,2.8,3.1,26.6
1988,7,254,DAL,Dallas Mavericks,Rolando Blackman,28,71,69,2580,6.9,14.7,0.47,0.0,0.1,0.0,6.9,14.6,0.48,4.6,5.3,0.87,1.1,2.3,3.4,3.7,0.9,0.3,2.0,1.6,18.5
1988,7,756,DAL,Dallas Mavericks,James Donaldson,30,81,81,2523,3.0,5.4,0.56,0.0,0.0,,3.0,5.4,0.56,2.1,2.7,0.78,3.5,7.2,10.8,0.9,0.6,1.5,1.6,2.5,8.1
1988,7,2284,DAL,Dallas Mavericks,Sam Perkins,26,75,75,2499,5.7,12.6,0.45,0.1,0.4,0.17,5.6,12.2,0.46,3.9,4.8,0.82,2.9,5.8,8.7,1.7,1.1,0.8,1.7,3.3,15.4
1988,7,2803,DAL,Dallas Mavericks,Roy Tarpley,23,81,9,2307,6.9,13.9,0.5,0.0,0.1,0.0,6.9,13.8,0.5,3.2,4.3,0.74,5.6,9.3,15.0,1.3,1.6,1.3,2.7,4.9,17.1
1988,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,25,82,4,1587,5.6,12.2,0.46,0.1,0.7,0.16,5.5,11.5,0.48,4.6,6.0,0.76,2.3,4.0,6.3,3.6,1.0,0.7,2.4,4.3,15.8
1988,7,680,DAL,Dallas Mavericks,Brad Davis,32,75,12,1480,5.1,10.1,0.5,0.7,1.8,0.4,4.3,8.3,0.52,2.2,2.6,0.84,0.4,2.0,2.5,7.4,1.2,0.4,2.2,3.6,13.1
1988,7,251,DAL,Dallas Mavericks,Uwe Blab,25,73,1,658,3.2,7.2,0.44,0.0,0.0,,3.2,7.2,0.44,2.5,3.6,0.71,2.8,4.5,7.3,1.9,0.4,1.6,2.7,5.9,8.9
1988,7,45,DAL,Dallas Mavericks,Steve Alford,23,28,0,197,3.8,10.1,0.38,0.2,1.5,0.12,3.7,8.6,0.43,2.9,3.1,0.94,0.5,3.7,4.2,4.2,3.1,0.5,2.2,4.2,10.8
1988,7,892,DAL,Dallas Mavericks,Jim Farmer,23,30,0,157,6.0,15.8,0.38,0.0,1.4,0.0,6.0,14.4,0.41,2.1,2.3,0.9,2.1,2.1,4.1,3.7,0.7,0.2,5.0,4.1,14.0
1988,7,3067,DAL,Dallas Mavericks,Bill Wennington,24,30,0,125,7.2,14.1,0.51,0.3,0.6,0.5,6.9,13.5,0.51,3.5,5.5,0.63,4.0,7.2,11.2,1.2,1.4,2.6,2.6,9.5,18.1
