Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,22.0,NBA,PG,5.0,,130.0,4.4,8.9,0.5,0.0,0.8,0.0,4.4,8.0,0.55,10.0,11.4,0.88,1.9,0.8,2.8,4.4,3.3,1.1,2.5,4.4,18.8
1986,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,24.0,NBA,PG,9.0,9.0,262.0,5.5,12.6,0.44,0.4,0.8,0.5,5.1,11.8,0.43,4.3,5.8,0.74,1.4,4.4,5.8,10.7,2.5,0.0,3.6,5.2,15.7
1987,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,25.0,NBA,PG,8.0,8.0,245.0,2.6,6.9,0.38,0.0,0.0,,2.6,6.9,0.38,3.8,7.6,0.5,0.9,3.1,4.0,13.2,1.3,0.4,3.7,4.7,9.1
1988,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,26.0,NBA,PG,12.0,12.0,409.0,6.2,12.2,0.51,0.6,1.9,0.32,5.6,10.3,0.55,3.4,3.8,0.91,0.7,4.5,5.2,10.1,2.2,0.2,2.2,3.5,16.5
1989,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,27.0,NBA,PG,5.0,5.0,191.0,4.1,10.7,0.39,1.1,3.6,0.32,3.0,7.2,0.42,3.2,4.5,0.71,0.8,3.8,4.5,6.4,1.3,0.4,2.3,4.1,12.6
1991,1,2462,ATL,Atlanta Hawks,Doc Rivers,1961-10-13,29.0,NBA,PG,5.0,5.0,173.0,6.2,13.3,0.47,0.2,2.3,0.09,6.0,11.0,0.55,3.5,4.0,0.9,1.2,2.9,4.2,3.1,1.0,0.4,0.8,2.9,16.2
1992,13,2462,LAC,Los Angeles Clippers,Doc Rivers,1961-10-13,30.0,NBA,PG,5.0,4.0,187.0,4.8,10.8,0.45,0.8,1.5,0.5,4.0,9.2,0.44,4.2,5.2,0.82,0.8,2.9,3.7,4.0,1.2,0.0,0.6,3.1,14.6
1993,20,2462,NYK,New York Knicks,Doc Rivers,1961-10-13,31.0,NBA,PG,15.0,15.0,458.0,3.8,8.3,0.45,0.9,2.4,0.36,2.9,5.9,0.49,3.6,4.7,0.77,0.5,2.6,3.1,6.8,2.3,0.1,2.4,3.5,12.0
1995,27,2462,SAS,San Antonio Spurs,Doc Rivers,1961-10-13,33.0,NBA,PG,15.0,0.0,318.0,4.2,10.8,0.39,1.9,5.2,0.37,2.3,5.5,0.41,2.9,3.5,0.84,0.3,2.9,3.3,2.7,1.6,1.0,2.0,4.5,13.2
1996,27,2462,SAS,San Antonio Spurs,Doc Rivers,1961-10-13,34.0,NBA,PG,2.0,0.0,20.0,1.8,5.4,0.33,1.8,3.6,0.5,0.0,1.8,0.0,0.0,0.0,,0.0,1.8,1.8,0.0,0.0,0.0,1.8,5.4,5.4
