PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Mitchell,28,79,79,2853,9.8,20.2,0.488,0.1,0.2,0.429,9.8,20.0,0.488,3.5,4.5,0.779,2.4,4.8,7.2,1.2,0.8,0.9,1.8,3.2,23.2
Gene Banks,24,80,66,2600,5.9,10.3,0.568,0.0,0.1,0.16699999999999998,5.9,10.3,0.5710000000000001,2.8,3.7,0.741,2.8,5.2,8.1,3.5,1.5,0.3,2.3,3.5,14.5
George Gervin,31,76,76,2584,10.7,21.7,0.49,0.1,0.3,0.41700000000000004,10.5,21.4,0.491,5.9,7.1,0.8420000000000001,1.5,2.9,4.4,3.1,1.1,0.7,3.1,3.1,27.4
Artis Gilmore,34,64,59,2034,6.2,9.8,0.631,0.0,0.1,0.0,6.2,9.8,0.635,5.0,6.9,0.718,3.8,7.9,11.7,1.2,0.6,2.3,2.6,4.1,17.4
John Lucas,30,63,39,1807,5.5,11.9,0.462,0.4,1.4,0.275,5.1,10.5,0.48700000000000004,2.4,3.1,0.764,0.5,3.1,3.6,13.4,1.8,0.1,2.9,2.5,13.7
Edgar Jones,27,81,33,1770,6.5,13.1,0.5,0.1,0.4,0.316,6.4,12.7,0.506,3.6,4.9,0.727,2.9,6.2,9.1,1.7,1.3,2.2,2.5,6.1,16.8
Johnny Moore,25,59,42,1650,5.0,11.3,0.446,0.6,1.9,0.322,4.4,9.4,0.47100000000000003,2.3,3.0,0.755,0.8,3.1,3.9,12.3,2.7,0.4,3.1,3.7,13.0
Fred Roberts,23,79,8,1531,5.0,9.4,0.536,0.0,0.1,0.25,5.0,9.3,0.539,3.4,4.0,0.8370000000000001,2.4,4.7,7.1,2.3,1.2,0.9,2.4,5.1,13.5
Mark McNamara,24,70,3,1037,5.5,8.8,0.621,0.0,0.0,,5.5,8.8,0.621,2.6,5.5,0.47100000000000003,4.8,6.2,11.0,1.1,0.5,0.4,3.1,4.8,13.5
Ron Brewer,28,40,5,782,7.0,15.9,0.441,0.1,0.6,0.231,6.9,15.3,0.449,1.9,2.3,0.82,0.8,1.5,2.3,2.0,0.8,0.7,1.5,2.5,16.0
Keith Edmonson,23,40,0,521,9.3,18.9,0.493,0.0,0.0,,9.3,18.9,0.493,5.3,7.0,0.752,2.8,2.1,4.8,1.9,1.5,0.4,3.1,4.6,23.9
John Paxson,23,49,0,458,4.8,10.8,0.445,0.3,1.7,0.182,4.5,9.0,0.496,1.3,2.0,0.615,0.3,2.3,2.6,11.7,0.8,0.2,2.5,3.7,11.2
Kevin Williams,22,19,0,200,4.5,10.4,0.431,0.0,0.2,0.0,4.5,10.3,0.439,4.5,5.8,0.7809999999999999,0.7,1.6,2.3,7.7,1.4,0.7,4.0,7.6,13.5
Brant Weidner,23,8,0,38,1.9,8.5,0.222,0.0,0.0,,1.9,8.5,0.222,3.8,3.8,1.0,3.8,6.6,10.4,0.0,0.0,1.9,1.9,4.7,7.6
Dave Robisch,34,4,0,37,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,0.0,0.0,,1.9,5.8,7.8,1.0,0.0,0.0,1.0,7.8,7.8
Dave Batton,27,4,0,31,5.8,11.6,0.5,0.0,0.0,,5.8,11.6,0.5,0.0,0.0,,1.2,3.5,4.6,3.5,0.0,3.5,4.6,5.8,11.6
Darrell Lockhart,23,2,0,14,5.1,5.1,1.0,0.0,0.0,,5.1,5.1,1.0,0.0,0.0,,0.0,7.7,7.7,0.0,0.0,0.0,5.1,12.9,10.3
Steve Lingenfelter,25,3,0,14,2.6,2.6,1.0,0.0,0.0,,2.6,2.6,1.0,0.0,5.1,0.0,7.7,2.6,10.3,2.6,0.0,0.0,2.6,15.4,5.1
Roger Phegley,27,3,0,11,6.5,13.1,0.5,3.3,3.3,1.0,3.3,9.8,0.33299999999999996,6.5,6.5,1.0,0.0,6.5,6.5,6.5,0.0,0.0,3.3,3.3,22.9
Bob Miller,27,2,0,8,9.0,13.5,0.667,0.0,0.0,,9.0,13.5,0.667,0.0,0.0,,9.0,13.5,22.5,4.5,0.0,4.5,0.0,22.5,18.0
