PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jim Paxson,26,81,81,2686,9.1,17.7,0.514,0.2,0.8,0.28800000000000003,8.9,16.9,0.525,4.6,5.5,0.841,0.9,1.4,2.3,3.4,1.6,0.1,1.9,2.2,23.1
Mychal Thompson,29,79,74,2648,6.6,12.6,0.524,0.0,0.0,0.0,6.6,12.6,0.525,3.6,5.4,0.667,3.2,6.2,9.4,4.2,1.1,1.5,3.2,3.2,16.9
Calvin Natt,27,79,74,2638,6.8,11.7,0.583,0.0,0.2,0.11800000000000001,6.8,11.5,0.593,3.8,4.7,0.797,2.3,4.2,6.5,2.4,0.9,0.3,2.3,3.0,17.4
Kenny Carr,28,82,57,2455,7.6,13.5,0.561,0.0,0.1,0.0,7.6,13.5,0.564,3.6,5.4,0.6729999999999999,3.1,6.4,9.4,2.3,1.0,0.5,3.0,4.0,18.8
Fat Lever,23,81,22,2010,5.6,12.6,0.447,0.1,0.3,0.2,5.6,12.3,0.452,2.8,3.8,0.743,1.7,2.2,3.9,6.7,2.4,0.6,2.2,3.2,14.1
Darnell Valentine,24,68,60,1893,4.8,10.7,0.447,0.0,0.1,0.0,4.8,10.6,0.45,3.7,4.7,0.789,0.9,1.5,2.4,7.5,2.0,0.1,2.8,3.4,13.2
Wayne Cooper,27,81,38,1662,6.6,14.4,0.45899999999999996,0.0,0.2,0.0,6.6,14.2,0.46299999999999997,4.0,5.0,0.804,3.8,6.5,10.3,1.6,0.6,2.3,2.4,5.4,17.2
Clyde Drexler,21,82,3,1408,6.4,14.3,0.451,0.0,0.1,0.25,6.4,14.2,0.452,3.1,4.3,0.728,2.9,3.1,6.0,3.9,2.7,0.7,3.1,5.3,16.1
Audie Norris,23,79,1,1157,3.9,7.7,0.504,0.0,0.0,,3.9,7.7,0.504,3.2,4.6,0.698,2.6,5.4,8.0,2.4,0.9,1.1,3.5,7.2,11.0
Jeff Lamp,24,64,0,660,7.0,14.2,0.49,0.1,0.7,0.154,6.9,13.5,0.508,3.3,3.7,0.8959999999999999,1.3,2.2,3.4,2.8,1.2,0.2,2.8,3.7,17.3
Pete Verhoeven,24,43,0,327,5.5,11.0,0.5,0.0,0.1,0.0,5.5,10.9,0.505,1.9,2.8,0.68,3.0,3.7,6.7,2.2,2.4,1.2,2.3,8.3,12.9
Eddie Jordan,29,13,0,183,2.6,8.1,0.317,0.0,0.6,0.0,2.6,7.5,0.342,1.4,2.0,0.7,0.6,2.0,2.6,7.7,4.1,0.0,3.5,6.3,6.5
Tom Piotrowski,23,18,0,78,5.5,12.0,0.462,0.0,0.0,,5.5,12.0,0.462,2.8,2.8,1.0,2.8,4.6,7.4,2.3,0.5,1.4,2.8,10.2,13.8
