PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isiah Thomas,22,82,82,3007,8.0,17.3,0.462,0.3,0.8,0.33799999999999997,7.7,16.6,0.46799999999999997,4.6,6.3,0.733,1.2,2.7,3.9,10.9,2.4,0.4,3.7,3.9,20.9
Bill Laimbeer,26,82,82,2864,7.0,13.1,0.53,0.0,0.1,0.0,7.0,13.0,0.535,4.0,4.6,0.866,4.1,8.5,12.6,1.9,0.6,1.1,1.9,3.4,17.9
John Long,27,82,82,2514,7.8,16.5,0.47200000000000003,0.0,0.1,0.2,7.8,16.5,0.473,3.5,3.9,0.884,2.0,2.1,4.1,2.9,1.3,0.3,2.0,2.8,19.1
Kelly Tripucka,24,76,75,2493,8.6,18.7,0.45899999999999996,0.0,0.2,0.11800000000000001,8.6,18.5,0.46399999999999997,6.2,7.6,0.815,1.7,2.7,4.4,3.3,0.9,0.2,2.7,2.7,23.4
Vinnie Johnson,27,82,0,1909,8.0,17.0,0.473,0.1,0.4,0.21100000000000002,8.0,16.6,0.478,3.9,5.2,0.753,2.5,2.0,4.5,5.1,0.8,0.4,2.5,3.7,20.0
Cliff Levingston,23,80,24,1746,4.7,9.0,0.525,0.0,0.1,0.0,4.7,8.9,0.529,2.6,3.8,0.672,4.8,6.4,11.2,2.2,0.9,1.6,1.6,5.8,12.0
Kent Benson,29,82,58,1734,5.1,9.4,0.55,0.0,0.0,0.0,5.1,9.3,0.551,1.7,2.1,0.8220000000000001,2.4,6.1,8.5,2.7,1.5,1.1,1.6,4.8,12.0
Terry Tyler,27,82,7,1602,7.0,15.5,0.45299999999999996,0.0,0.3,0.154,7.0,15.2,0.45899999999999996,2.1,3.0,0.7120000000000001,2.3,4.1,6.4,1.7,1.4,1.3,1.8,3.4,16.2
Earl Cureton,26,73,0,907,3.2,7.0,0.45799999999999996,0.0,0.0,0.0,3.2,7.0,0.46,1.2,2.3,0.525,3.4,8.0,11.4,1.4,1.0,1.2,2.2,5.7,7.7
Ray Tolbert,25,49,0,475,4.9,9.2,0.529,0.0,0.1,0.0,4.9,9.1,0.5329999999999999,1.7,3.4,0.511,3.4,4.0,7.4,2.0,0.9,1.5,2.0,6.7,11.4
David Thirdkill,23,46,0,291,3.8,8.9,0.431,0.0,0.1,0.0,3.8,8.8,0.43700000000000006,1.9,3.8,0.484,1.1,2.7,3.8,3.3,1.2,0.4,2.4,5.4,9.5
Lionel Hollins,30,32,0,216,4.0,10.5,0.381,0.0,0.3,0.0,4.0,10.2,0.39299999999999996,1.8,2.2,0.846,0.7,3.0,3.7,10.3,2.2,0.2,4.0,4.3,9.8
Walker Russell,23,16,0,119,4.2,12.7,0.33299999999999996,0.3,0.6,0.5,3.9,12.1,0.325,3.6,3.9,0.9229999999999999,1.8,3.9,5.7,6.7,1.2,0.0,2.7,7.6,12.4
Ken Austin,22,7,0,28,7.7,16.7,0.462,0.0,0.0,,7.7,16.7,0.462,0.0,0.0,,2.6,1.3,3.9,1.3,1.3,1.3,3.9,9.0,15.4
