PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,24,82,82,2920,9.3,19.1,0.485,0.2,0.8,0.313,9.0,18.3,0.493,3.3,4.1,0.81,2.0,3.6,5.6,3.6,0.9,0.3,2.6,3.3,22.1
Larry Drew,25,73,73,2363,7.2,15.6,0.462,0.0,0.2,0.3,7.2,15.5,0.46399999999999997,3.7,4.8,0.7759999999999999,0.5,1.7,2.2,8.5,1.8,0.2,3.0,2.6,18.2
Mark Olberding,27,81,81,2160,4.1,8.4,0.494,0.0,0.0,0.0,4.1,8.4,0.495,4.3,5.3,0.821,2.0,5.4,7.4,3.2,0.8,0.5,2.8,4.8,12.6
LaSalle Thompson,22,80,38,1915,6.3,12.0,0.523,0.0,0.0,,6.3,12.0,0.523,3.0,4.2,0.7170000000000001,4.9,8.4,13.3,1.6,1.3,2.7,3.2,6.1,15.5
Billy Knight,31,75,39,1885,6.8,13.9,0.491,0.1,0.3,0.28600000000000003,6.8,13.7,0.495,4.6,5.4,0.8590000000000001,1.7,3.2,4.9,3.1,1.0,0.1,3.0,2.3,18.4
Mike Woodson,25,71,12,1838,7.6,16.0,0.47700000000000004,0.0,0.2,0.25,7.6,15.8,0.479,4.8,5.9,0.818,1.2,2.2,3.4,3.4,1.6,0.5,2.3,3.4,20.1
Joe Meriweather,30,73,31,1501,4.6,8.7,0.532,0.0,0.0,,4.6,8.7,0.532,2.3,3.0,0.764,2.7,5.8,8.5,1.2,0.8,1.5,2.0,5.9,11.5
Don Buse,33,76,10,1327,4.1,9.5,0.426,0.5,1.6,0.305,3.6,7.9,0.451,1.7,2.2,0.7879999999999999,0.8,2.4,3.1,8.2,2.3,0.0,2.4,1.7,10.3
Ed Nealy,23,71,1,960,2.4,4.7,0.5,0.0,0.0,,2.4,4.7,0.5,1.8,2.3,0.8,2.7,5.6,8.3,1.9,1.5,0.3,1.2,5.2,6.5
Reggie Theus,26,30,30,897,6.8,15.6,0.43799999999999994,0.2,1.1,0.14800000000000002,6.7,14.5,0.46,5.2,6.9,0.7509999999999999,1.2,2.2,3.3,8.4,1.2,0.4,3.9,3.7,19.0
Steve Johnson,26,50,12,893,7.6,13.8,0.5529999999999999,0.0,0.0,,7.6,13.8,0.5529999999999999,4.1,7.1,0.5710000000000001,3.8,6.4,10.2,2.5,0.9,1.9,4.2,7.6,19.3
Dane Suttle,22,40,1,469,8.4,16.4,0.509,0.0,0.2,0.0,8.4,16.2,0.517,3.1,3.6,0.851,1.6,1.9,3.5,3.5,1.5,0.0,2.5,3.5,19.8
Larry Micheaux,23,39,0,332,5.3,9.8,0.544,0.0,0.0,,5.3,9.8,0.544,2.3,4.2,0.5379999999999999,4.3,7.9,12.3,2.1,2.3,1.2,2.3,5.0,12.9
Dave Robisch,34,8,0,162,4.0,10.7,0.375,0.0,0.0,,4.0,10.7,0.375,2.4,2.9,0.846,2.7,3.8,6.4,1.3,0.7,0.2,0.0,3.3,10.4
Kevin Loder,24,10,0,133,5.1,11.6,0.442,0.3,0.8,0.33299999999999996,4.9,10.8,0.45,2.4,3.5,0.6920000000000001,1.9,3.0,4.9,3.8,0.8,1.4,3.0,4.1,13.0
