Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,10,2737,GSW,Golden State Warriors,John Starks,"August 10, 1965",23.0,NBA,SG,36.0,0.0,316.0,51.0,125.0,0.41,10.0,26.0,0.38,41.0,99.0,0.41,0.45,34.0,52.0,0.65,15.0,26.0,41.0,27.0,23.0,3.0,39.0,36.0,146.0
1991,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",25.0,NBA,SG,61.0,10.0,1173.0,180.0,410.0,0.44,27.0,93.0,0.29,153.0,317.0,0.48,0.47,79.0,105.0,0.75,30.0,101.0,131.0,204.0,59.0,17.0,74.0,137.0,466.0
1992,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",26.0,NBA,SG,82.0,0.0,2118.0,405.0,902.0,0.45,94.0,270.0,0.35,311.0,632.0,0.49,0.5,235.0,302.0,0.78,45.0,146.0,191.0,276.0,103.0,18.0,150.0,231.0,1139.0
1993,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",27.0,NBA,SG,80.0,51.0,2477.0,513.0,1199.0,0.43,108.0,336.0,0.32,405.0,863.0,0.47,0.47,263.0,331.0,0.8,54.0,150.0,204.0,404.0,91.0,12.0,173.0,234.0,1397.0
1994,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",28.0,NBA,SG,59.0,54.0,2057.0,410.0,977.0,0.42,113.0,337.0,0.34,297.0,640.0,0.46,0.48,187.0,248.0,0.75,37.0,148.0,185.0,348.0,95.0,6.0,184.0,191.0,1120.0
1995,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",29.0,NBA,SG,80.0,78.0,2725.0,419.0,1062.0,0.4,217.0,611.0,0.36,202.0,451.0,0.45,0.5,168.0,228.0,0.74,34.0,185.0,219.0,411.0,92.0,4.0,160.0,257.0,1223.0
1996,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",30.0,NBA,SG,81.0,71.0,2491.0,375.0,846.0,0.44,143.0,396.0,0.36,232.0,450.0,0.52,0.53,131.0,174.0,0.75,31.0,206.0,237.0,315.0,103.0,11.0,156.0,226.0,1024.0
1997,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",31.0,NBA,SG,77.0,1.0,2042.0,369.0,856.0,0.43,150.0,407.0,0.37,219.0,449.0,0.49,0.52,173.0,225.0,0.77,36.0,169.0,205.0,217.0,90.0,11.0,158.0,196.0,1061.0
1998,20,2737,NYK,New York Knicks,John Starks,"August 10, 1965",32.0,NBA,SG,82.0,10.0,2188.0,372.0,947.0,0.39,130.0,398.0,0.33,242.0,549.0,0.44,0.46,185.0,235.0,0.79,48.0,182.0,230.0,219.0,78.0,5.0,143.0,205.0,1059.0
1999,10,2737,GSW,Golden State Warriors,John Starks,"August 10, 1965",33.0,NBA,SG,50.0,50.0,1686.0,269.0,728.0,0.37,78.0,269.0,0.29,191.0,459.0,0.42,0.42,74.0,100.0,0.74,33.0,130.0,163.0,235.0,69.0,5.0,83.0,135.0,690.0
2000,31,2737,TOT,Total After Trade,John Starks,"August 10, 1965",34.0,NBA,SG,37.0,30.0,1190.0,203.0,542.0,0.38,59.0,171.0,0.34,144.0,371.0,0.39,0.43,50.0,59.0,0.85,10.0,91.0,101.0,181.0,42.0,4.0,67.0,102.0,515.0
2000,10,2737,GSW,Golden State Warriors,John Starks,"August 10, 1965",34.0,NBA,SG,33.0,30.0,1108.0,192.0,508.0,0.38,56.0,161.0,0.35,136.0,347.0,0.39,0.43,45.0,54.0,0.83,10.0,81.0,91.0,170.0,37.0,3.0,64.0,93.0,485.0
2000,5,2737,CHI,Chicago Bulls,John Starks,"August 10, 1965",34.0,NBA,SG,4.0,0.0,82.0,11.0,34.0,0.32,3.0,10.0,0.3,8.0,24.0,0.33,0.37,5.0,5.0,1.0,0.0,10.0,10.0,11.0,5.0,1.0,3.0,9.0,30.0
2001,29,2737,UTA,Utah Jazz,John Starks,"August 10, 1965",35.0,NBA,SG,75.0,64.0,2122.0,273.0,686.0,0.4,64.0,182.0,0.35,209.0,504.0,0.42,0.44,89.0,111.0,0.8,29.0,125.0,154.0,178.0,73.0,10.0,94.0,217.0,699.0
2002,29,2737,UTA,Utah Jazz,John Starks,"August 10, 1965",36.0,NBA,SG,66.0,1.0,929.0,114.0,310.0,0.37,29.0,95.0,0.3,85.0,215.0,0.4,0.42,33.0,41.0,0.8,15.0,53.0,68.0,70.0,33.0,0.0,52.0,126.0,290.0
