Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,24,PHO,Phoenix Suns,Clifford Robinson,33.0,80,67.0,2839,530,1142,0.46,120,324,0.37,410,818,0.5,0.52,298,381,0.78,105,254,359,224,90,61,166,239,1478
2000,24,PHO,Phoenix Suns,Jason Kidd,26.0,67,67.0,2616,350,855,0.41,56,166,0.34,294,689,0.43,0.44,203,245,0.83,96,387,483,678,134,28,226,148,959
2000,24,PHO,Phoenix Suns,Rodney Rogers,28.0,82,7.0,2286,428,881,0.49,115,262,0.44,313,619,0.51,0.55,159,249,0.64,138,309,447,170,94,47,163,290,1130
2000,24,PHO,Phoenix Suns,Anfernee Hardaway,28.0,60,60.0,2253,378,798,0.47,33,102,0.32,345,696,0.5,0.49,226,286,0.79,91,256,347,315,94,38,153,164,1015
2000,24,PHO,Phoenix Suns,Tom Gugliotta,30.0,54,54.0,1767,310,645,0.48,1,8,0.12,309,637,0.48,0.48,117,151,0.78,141,284,425,124,80,31,106,152,738
2000,24,PHO,Phoenix Suns,Luc Longley,31.0,72,68.0,1417,186,399,0.47,0,0,,186,399,0.47,0.47,80,97,0.82,100,223,323,77,22,42,136,221,452
2000,24,PHO,Phoenix Suns,Shawn Marion,21.0,51,38.0,1260,222,471,0.47,4,22,0.18,218,449,0.49,0.48,72,85,0.85,105,227,332,69,38,53,51,113,520
2000,24,PHO,Phoenix Suns,Oliver Miller,29.0,51,9.0,1088,137,233,0.59,0,0,,137,233,0.59,0.59,49,73,0.67,87,174,261,68,42,80,74,132,323
2000,24,PHO,Phoenix Suns,Randy Livingston,24.0,79,15.0,1081,155,373,0.42,19,55,0.34,136,318,0.43,0.44,52,62,0.84,25,105,130,170,49,13,92,129,381
2000,24,PHO,Phoenix Suns,Rex Chapman,32.0,53,19.0,957,124,320,0.39,41,123,0.33,83,197,0.42,0.45,59,78,0.76,10,70,80,62,22,1,38,70,348
2000,24,PHO,Phoenix Suns,Todd Day,30.0,58,1.0,941,130,330,0.39,64,165,0.39,66,165,0.4,0.49,72,108,0.67,31,98,129,65,44,22,50,127,396
2000,24,PHO,Phoenix Suns,Toby Bailey,24.0,46,2.0,449,58,140,0.41,2,10,0.2,56,130,0.43,0.42,45,65,0.69,26,46,72,30,13,4,24,55,163
2000,24,PHO,Phoenix Suns,Corie Blount,31.0,38,1.0,446,44,89,0.49,0,2,0.0,44,87,0.51,0.49,19,33,0.58,52,61,113,10,15,7,28,78,107
2000,24,PHO,Phoenix Suns,Don MacLean,30.0,16,0.0,143,18,49,0.37,2,6,0.33,16,43,0.37,0.39,4,6,0.67,6,17,23,8,2,1,8,24,42
2000,24,PHO,Phoenix Suns,Mark West,39.0,22,2.0,127,5,12,0.42,0,0,,5,12,0.42,0.42,5,8,0.62,6,25,31,2,2,4,6,23,15
2000,24,PHO,Phoenix Suns,Kevin Johnson,33.0,6,0.0,113,16,28,0.57,1,1,1.0,15,27,0.56,0.59,7,7,1.0,0,16,16,24,2,0,7,6,40
2000,24,PHO,Phoenix Suns,Ben Davis,27.0,5,0.0,22,2,6,0.33,0,0,,2,6,0.33,0.33,0,0,,3,6,9,2,1,1,3,2,4
2000,24,PHO,Phoenix Suns,Team Totals,,82,,19805,3093,6771,0.46,458,1246,0.37,2635,5525,0.48,0.49,1467,1934,0.76,1022,2558,3580,2098,744,433,1368,1973,8111
