PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kevin Durant,19,80,80,2768,10.6,24.6,0.43,1.1,3.7,0.28800000000000003,9.5,20.9,0.455,7.0,8.1,0.873,1.3,5.0,6.3,3.5,1.4,1.3,4.2,2.2,29.2,,100,110
Earl Watson,28,78,73,2269,7.4,16.4,0.45399999999999996,1.1,2.9,0.371,6.4,13.5,0.47200000000000003,2.4,3.2,0.7659999999999999,0.9,4.0,4.9,11.7,1.5,0.2,3.8,3.5,18.4,,105,112
Jeff Green,21,80,52,2253,7.1,16.6,0.42700000000000005,0.5,1.7,0.276,6.6,14.9,0.444,3.9,5.3,0.7440000000000001,2.2,6.1,8.4,2.6,1.0,1.1,3.5,4.4,18.5,,94,111
Nick Collison,27,78,35,2223,7.2,14.4,0.502,0.0,0.0,0.0,7.2,14.3,0.504,2.8,3.7,0.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,,109,107
Damien Wilkins,28,76,31,1843,7.3,18.2,0.40299999999999997,1.4,4.2,0.32299999999999995,6.0,14.0,0.42700000000000005,2.9,3.9,0.736,1.9,4.7,6.6,4.1,1.7,0.5,2.4,3.5,18.9,,98,111
Chris Wilcox,25,62,55,1739,9.6,18.3,0.524,0.0,0.1,0.0,9.6,18.2,0.526,4.6,7.1,0.645,3.6,8.8,12.4,2.1,1.3,1.0,3.0,5.0,23.7,,107,108
Johan Petro,22,72,28,1310,7.0,16.7,0.419,0.0,0.0,0.0,7.0,16.7,0.42,2.4,3.3,0.736,3.7,10.3,14.1,1.2,1.3,1.6,2.8,6.6,16.4,,91,107
Luke Ridnour,26,61,5,1223,6.0,15.0,0.39899999999999997,0.9,2.9,0.29600000000000004,5.1,12.1,0.424,3.2,3.7,0.857,0.5,3.3,3.8,9.8,1.5,0.6,3.3,4.9,16.0,,101,112
Wally Szczerbiak,30,50,1,1180,10.0,21.7,0.46,3.0,7.0,0.428,7.0,14.7,0.47600000000000003,4.8,5.7,0.843,0.7,5.1,5.7,2.9,0.6,0.2,2.4,2.8,27.7,,112,113
Kurt Thomas,35,42,39,1060,6.5,12.7,0.513,0.0,0.0,,6.5,12.7,0.513,1.8,2.6,0.696,4.4,12.9,17.3,2.5,1.6,2.0,1.3,6.2,14.9,,115,104
Delonte West,24,35,5,727,6.6,17.1,0.38799999999999996,1.3,3.8,0.33899999999999997,5.3,13.3,0.402,1.8,2.7,0.667,0.9,5.7,6.6,7.7,2.1,0.7,4.5,3.0,16.4,,87,109
Mickaël Gelabale,24,39,0,465,7.4,16.8,0.439,1.7,4.0,0.43200000000000005,5.7,12.9,0.442,1.5,1.9,0.778,1.7,4.5,6.2,3.5,1.1,1.0,2.9,3.3,18.0,,98,112
Francisco Elson,31,22,2,279,5.4,15.7,0.341,0.0,0.2,0.0,5.4,15.5,0.345,1.1,2.3,0.462,3.0,8.6,11.6,1.4,1.1,1.1,3.0,6.1,11.8,,73,109
Donyell Marshall,34,15,0,184,5.1,14.6,0.35200000000000004,1.9,8.1,0.233,3.2,6.5,0.5,3.2,3.5,0.9229999999999999,4.1,8.4,12.5,1.4,1.1,1.9,2.4,4.1,15.4,,99,108
Robert Swift,22,8,4,98,3.1,8.6,0.353,0.0,0.0,,3.1,8.6,0.353,1.0,1.0,1.0,3.1,6.1,9.2,0.5,2.5,3.1,5.1,8.1,7.1,,62,105
Adrian Griffin,33,13,0,85,3.5,9.4,0.375,0.0,0.0,,3.5,9.4,0.375,1.2,1.2,1.0,5.3,7.6,12.9,2.9,2.9,0.6,2.9,4.7,8.2,,90,106
Mouhamed Sene,21,13,0,62,8.8,19.3,0.45799999999999996,0.0,0.0,,8.8,19.3,0.45799999999999996,6.4,13.7,0.47100000000000003,5.6,7.2,12.9,0.8,0.0,5.6,0.0,7.2,24.1,,110,107
Mike Wilks,28,3,0,22,11.3,20.4,0.556,0.0,2.3,0.0,11.3,18.1,0.625,4.5,4.5,1.0,0.0,2.3,2.3,11.3,2.3,0.0,6.8,4.5,27.2,,105,112
Ronald Dupree,27,4,0,18,2.8,8.3,0.33299999999999996,0.0,0.0,,2.8,8.3,0.33299999999999996,5.5,5.5,1.0,2.8,19.4,22.1,2.8,2.8,0.0,0.0,0.0,11.1,,131,100
Ira Newble,33,2,0,17,5.9,20.5,0.28600000000000003,0.0,5.9,0.0,5.9,14.7,0.4,0.0,0.0,,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,11.7,,70,118
Eddie Gill,29,1,0,5,0.0,19.9,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,,17,118
