SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2008,22,ORL,Dwight Howard,22,82,82,3088,9.7,16.2,0.6,0.0,0.1,0.0,9.7,16.1,0.6,8.8,14.9,0.59,4.6,14.7,19.3,1.8,1.2,2.9,4.4,4.6,28.2,,113,99
2008,22,ORL,Rashard Lewis,28,81,81,3076,8.6,19.0,0.46,3.8,9.2,0.41,4.8,9.7,0.5,3.6,4.3,0.84,1.6,5.7,7.3,3.3,1.7,0.6,2.3,3.6,24.7,,115,106
2008,22,ORL,Hedo TArkoAYlu,28,82,82,3026,9.4,20.7,0.46,2.8,7.1,0.4,6.6,13.7,0.48,5.5,6.6,0.83,1.4,6.6,8.0,6.9,1.3,0.4,4.2,4.1,27.2,,111,107
2008,22,ORL,Keith Bogans,27,82,35,2198,5.6,13.8,0.41,3.5,9.6,0.36,2.2,4.2,0.52,1.9,2.6,0.74,1.0,5.2,6.2,2.4,1.4,0.2,1.2,3.8,16.6,,113,107
2008,22,ORL,Jameer Nelson,25,69,62,1961,7.4,15.8,0.47,1.7,4.0,0.42,5.7,11.8,0.49,3.3,4.0,0.83,0.7,5.6,6.4,10.0,1.7,0.1,3.7,4.4,19.8,,113,107
2008,22,ORL,Maurice Evans,29,68,47,1624,8.0,16.4,0.49,2.5,6.4,0.4,5.5,10.0,0.55,1.5,2.2,0.69,2.8,3.8,6.6,2.2,1.3,0.3,1.3,4.2,20.0,,119,108
2008,22,ORL,Keyon Dooling,27,72,1,1334,7.6,16.3,0.47,0.8,2.5,0.34,6.8,13.8,0.49,6.3,7.4,0.84,0.3,3.6,3.9,5.1,1.4,0.2,2.4,5.0,22.4,,115,108
2008,22,ORL,Carlos Arroyo,28,62,20,1269,6.4,14.1,0.45,1.2,3.4,0.34,5.2,10.7,0.48,3.5,4.1,0.85,0.4,4.2,4.6,8.9,1.1,0.1,3.1,3.4,17.4,,111,109
2008,22,ORL,Adonal Foyle,32,82,0,774,4.6,10.2,0.46,0.0,0.0,,4.6,10.2,0.46,1.1,2.3,0.47,4.7,9.1,13.8,1.2,1.1,3.0,2.1,6.2,10.4,,99,102
2008,22,ORL,Brian Cook,27,45,0,559,7.7,19.6,0.39,3.8,9.7,0.39,4.0,9.9,0.4,1.4,1.6,0.88,2.2,6.9,9.1,2.2,1.0,1.1,3.2,8.0,20.6,,96,106
2008,22,ORL,Pat Garrity,31,31,0,284,4.9,14.5,0.34,1.4,6.7,0.22,3.4,7.8,0.44,0.7,0.9,0.8,1.6,6.3,8.0,2.4,1.1,0.2,3.1,6.3,11.9,,79,107
2008,22,ORL,J.J. Redick,23,34,0,276,8.9,20.1,0.44,3.2,8.0,0.4,5.8,12.1,0.48,5.0,6.3,0.79,0.2,4.1,4.3,3.0,0.7,0.0,2.8,5.4,26.1,,108,110
2008,22,ORL,James Augustine,23,25,0,149,6.2,11.7,0.53,0.0,0.0,,6.2,11.7,0.53,1.4,2.8,0.5,5.5,4.8,10.4,0.7,1.7,0.7,2.1,6.2,13.8,,109,106
2008,22,ORL,Trevor Ariza,22,11,0,115,6.3,13.9,0.45,0.0,1.3,0.0,6.3,12.5,0.5,3.6,6.7,0.53,2.2,8.5,10.7,3.6,2.2,1.3,2.2,4.0,16.1,,100,102
2008,22,ORL,Marcin Gortat,23,6,0,41,10.0,21.3,0.47,0.0,0.0,,10.0,21.3,0.47,2.5,3.8,0.67,10.0,10.0,20.1,2.5,1.3,1.3,2.5,5.0,22.6,,111,103
2008,22,ORL,Bo Outlaw,36,2,0,7,14.7,22.0,0.67,0.0,0.0,,14.7,22.0,0.67,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,29.4,,86,114
