PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Chris Paul,22,80,80,3006,11.2,22.9,0.488,1.6,4.4,0.369,9.6,18.5,0.516,5.9,6.9,0.851,1.1,4.6,5.7,16.4,3.9,0.1,3.6,3.3,29.9,,125,103
David West,27,76,76,2870,11.7,24.3,0.48200000000000004,0.1,0.5,0.24,11.6,23.8,0.48700000000000004,5.6,6.6,0.85,3.3,9.2,12.6,3.3,1.2,1.8,3.1,3.9,29.1,,109,104
Tyson Chandler,25,79,79,2783,7.2,11.6,0.623,0.0,0.0,0.0,7.2,11.6,0.624,3.4,5.7,0.593,6.2,11.6,17.8,1.6,0.9,1.6,2.6,4.7,17.8,,122,104
Peja Stojaković,30,77,77,2711,8.9,20.2,0.44,4.6,10.3,0.441,4.3,9.9,0.43799999999999994,2.6,2.8,0.929,1.3,5.3,6.5,1.9,1.1,0.2,1.2,2.5,24.9,,119,109
Morris Peterson,30,76,76,1796,6.4,15.3,0.41700000000000004,3.4,8.5,0.39399999999999996,3.0,6.8,0.445,1.9,2.5,0.765,1.1,5.1,6.1,2.0,1.4,0.2,1.2,3.7,18.1,,112,108
Jannero Pargo,28,80,5,1497,9.1,23.3,0.39,2.3,6.6,0.349,6.7,16.6,0.406,2.5,2.9,0.877,0.9,3.7,4.6,6.8,1.8,0.2,3.3,4.4,23.0,,98,108
Bobby Jackson,34,46,0,891,7.0,17.7,0.392,3.2,8.6,0.368,3.8,9.1,0.414,2.4,2.9,0.816,1.4,5.2,6.6,4.6,1.9,0.2,1.9,3.5,19.5,,108,107
Rasual Butler,28,51,8,875,5.6,15.9,0.35,2.7,8.1,0.331,2.9,7.8,0.37,1.6,1.9,0.8390000000000001,1.0,5.1,6.1,2.2,0.9,1.3,0.6,4.0,15.4,,103,108
Hilton Armstrong,23,65,3,732,4.9,10.8,0.45299999999999996,0.0,0.0,,4.9,10.8,0.45299999999999996,3.2,5.1,0.629,4.7,7.1,11.9,1.7,1.1,2.5,4.3,9.5,13.0,,92,105
Ryan Bowen,32,53,4,660,4.0,8.1,0.49,0.0,0.1,0.0,4.0,8.0,0.495,1.3,2.3,0.552,4.4,3.6,8.1,2.0,2.6,0.9,1.2,6.2,9.2,,115,106
Julian Wright,20,57,1,640,7.5,14.1,0.5329999999999999,0.8,2.0,0.41700000000000004,6.7,12.1,0.552,2.8,4.3,0.635,2.8,7.0,9.8,3.3,2.4,1.0,2.8,3.6,18.6,,111,104
Melvin Ely,29,52,1,621,7.3,15.5,0.47200000000000003,0.0,0.0,,7.3,15.5,0.47200000000000003,2.8,5.0,0.552,2.4,10.1,12.5,1.9,0.6,1.5,3.6,6.8,17.4,,91,105
Bonzi Wells,31,22,0,438,9.4,19.1,0.49,0.5,1.5,0.33299999999999996,8.9,17.7,0.503,4.3,6.5,0.66,2.6,6.1,8.7,2.1,2.9,1.0,3.3,5.4,23.5,,102,103
Mike James,32,21,0,183,6.4,18.7,0.344,2.0,6.7,0.304,4.4,12.0,0.366,1.8,1.8,1.0,0.9,4.1,5.0,1.8,1.2,0.0,2.0,3.5,16.6,,88,110
Marcus Vinicius,23,13,0,69,7.0,15.5,0.45,3.9,9.3,0.41700000000000004,3.1,6.2,0.5,3.9,8.5,0.455,0.8,5.4,6.2,1.5,0.8,0.8,2.3,3.1,21.7,,105,109
Chris Andersen,29,5,0,34,3.1,11.0,0.28600000000000003,0.0,0.0,,3.1,11.0,0.28600000000000003,3.1,6.3,0.5,3.1,11.0,14.1,0.0,0.0,6.3,1.6,9.4,9.4,,78,101
