Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,2,BOS,Boston Celtics,Isaiah Thomas,26,6,6,36.7,7.8,19.8,0.4,2.2,7.7,0.28,5.7,12.2,0.47,0.45,6.3,7.8,0.81,0.3,2.7,3.0,5.0,0.7,0.8,2.3,3.0,24.2
2016,2,BOS,Boston Celtics,Evan Turner,27,6,4,35.7,5.2,14.2,0.36,0.5,2.3,0.21,4.7,11.8,0.39,0.38,2.3,3.0,0.78,1.3,4.3,5.7,4.5,1.3,1.0,2.8,3.2,13.2
2016,2,BOS,Boston Celtics,Avery Bradley,25,1,1,33.0,7.0,16.0,0.44,1.0,7.0,0.14,6.0,9.0,0.67,0.47,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,18.0
2016,2,BOS,Boston Celtics,Jae Crowder,25,6,6,32.8,3.3,12.0,0.28,1.7,6.8,0.24,1.7,5.2,0.32,0.35,1.2,1.8,0.64,0.8,5.7,6.5,2.2,1.5,0.5,1.2,2.8,9.5
2016,2,BOS,Boston Celtics,Marcus Smart,21,6,1,32.2,3.7,10.0,0.37,1.8,5.3,0.34,1.8,4.7,0.39,0.46,2.8,3.5,0.81,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0
2016,2,BOS,Boston Celtics,Jonas Jerebko,28,6,4,27.0,3.7,7.7,0.48,1.2,3.7,0.32,2.5,4.0,0.62,0.55,0.7,0.8,0.8,1.2,5.7,6.8,1.7,0.3,0.7,0.8,2.5,9.2
2016,2,BOS,Boston Celtics,Amir Johnson,28,6,6,22.3,3.7,5.5,0.67,0.0,0.3,0.0,3.7,5.2,0.71,0.67,1.2,1.5,0.78,1.8,5.3,7.2,0.7,0.2,1.3,1.7,2.2,8.5
2016,2,BOS,Boston Celtics,Terry Rozier,21,5,0,19.8,1.8,4.6,0.39,0.8,2.2,0.36,1.0,2.4,0.42,0.48,0.4,0.4,1.0,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1.0,4.8
2016,2,BOS,Boston Celtics,Jared Sullinger,23,6,2,13.5,2.2,7.0,0.31,0.3,0.7,0.5,1.8,6.3,0.29,0.33,0.5,0.7,0.75,1.7,2.8,4.5,1.2,0.2,0.0,1.0,2.7,5.2
2016,2,BOS,Boston Celtics,Tyler Zeller,26,3,0,12.7,2.3,5.0,0.47,0.0,0.0,,2.3,5.0,0.47,0.47,1.3,2.0,0.67,1.3,3.7,5.0,0.7,0.0,0.7,0.7,0.3,6.0
2016,2,BOS,Boston Celtics,R.J. Hunter,22,5,0,8.2,0.4,1.8,0.22,0.2,1.0,0.2,0.2,0.8,0.25,0.28,0.0,0.0,,0.2,1.0,1.2,0.6,0.0,0.2,0.2,0.6,1.0
2016,2,BOS,Boston Celtics,Kelly Olynyk,24,4,0,8.0,0.3,2.3,0.11,0.0,0.8,0.0,0.3,1.5,0.17,0.11,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,1.0,1.3,0.5
2016,2,BOS,Boston Celtics,Jordan Mickey,21,2,0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,2.0
2016,2,BOS,Boston Celtics,James Young,20,3,0,3.3,0.3,1.0,0.33,0.0,0.3,0.0,0.3,0.7,0.5,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7
2016,2,BOS,Boston Celtics,John Holland,27,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
