SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,28,TOR,Kyle Lowry,29,20,20,38.3,6.6,16.5,0.4,2.1,6.9,0.3,4.5,9.6,0.46,0.46,3.9,5.2,0.75,0.9,3.8,4.7,6.0,1.6,0.2,3.2,3.7,19.1
2016,28,TOR,DeMar DeRozan,26,20,20,37.3,7.9,19.9,0.39,0.2,1.3,0.15,7.7,18.6,0.41,0.4,5.0,6.2,0.81,0.7,3.5,4.2,2.7,1.1,0.2,2.3,2.6,20.9
2016,28,TOR,DeMarre Carroll,29,20,19,29.8,3.1,8.0,0.39,1.3,4.0,0.33,1.8,4.0,0.45,0.47,1.4,1.8,0.75,1.2,2.9,4.1,0.9,0.9,0.4,0.9,3.1,8.9
2016,28,TOR,Patrick Patterson,26,20,9,29.2,2.8,6.8,0.4,1.1,3.5,0.3,1.7,3.3,0.52,0.48,1.1,1.3,0.85,1.5,2.4,3.9,1.2,0.4,0.5,0.9,1.6,7.7
2016,28,TOR,Jonas Valanciunas,23,12,10,26.8,5.7,10.0,0.57,0.0,0.0,,5.7,10.0,0.57,0.57,2.4,3.3,0.74,4.0,6.8,10.8,0.9,0.8,1.2,1.5,2.7,13.8
2016,28,TOR,Bismack Biyombo,23,20,10,25.3,2.0,3.5,0.58,0.0,0.0,,2.0,3.5,0.58,0.58,2.2,3.6,0.6,2.7,6.7,9.4,0.4,0.4,1.4,1.1,2.4,6.2
2016,28,TOR,Cory Joseph,24,20,0,22.6,3.5,7.4,0.47,0.4,1.2,0.33,3.1,6.2,0.49,0.49,1.2,1.6,0.75,0.6,1.5,2.1,2.4,0.9,0.1,1.1,2.4,8.5
2016,28,TOR,Terrence Ross,24,20,0,16.8,2.3,6.0,0.39,1.1,3.2,0.33,1.3,2.8,0.46,0.48,0.7,1.0,0.65,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3
2016,28,TOR,Luis Scola,35,11,9,12.7,0.7,2.8,0.26,0.4,1.9,0.19,0.4,0.9,0.4,0.32,0.7,1.0,0.73,0.2,1.5,1.6,0.6,0.3,0.0,0.5,2.0,2.5
2016,28,TOR,Norman Powell,22,18,3,11.4,1.5,3.9,0.39,0.4,1.4,0.27,1.1,2.4,0.46,0.44,0.4,0.4,0.88,0.2,1.3,1.5,0.3,0.7,0.1,0.3,1.0,3.8
2016,28,TOR,James Johnson,28,10,0,9.8,1.2,2.5,0.48,0.4,0.9,0.44,0.8,1.6,0.5,0.56,0.2,0.3,0.67,0.3,1.2,1.5,0.6,0.3,0.0,0.7,1.3,3.0
2016,28,TOR,Lucas Nogueira,23,5,0,5.8,0.6,0.8,0.75,0.0,0.0,,0.6,0.8,0.75,0.75,0.0,0.0,,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.6,1.2
2016,28,TOR,Jason Thompson,29,10,0,5.5,0.4,0.9,0.44,0.0,0.1,0.0,0.4,0.8,0.5,0.44,0.0,0.3,0.0,0.6,0.5,1.1,0.1,0.0,0.1,0.1,0.6,0.8
2016,28,TOR,Delon Wright,23,9,0,4.6,0.3,1.1,0.3,0.0,0.1,0.0,0.3,1.0,0.33,0.3,0.9,1.4,0.62,0.1,0.3,0.4,0.3,0.3,0.0,0.2,0.2,1.6
