Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,8,2957,DEN,Denver Nuggets,Kiki Vandeweghe,"August 1, 1958",23.0,NBA,PF,3.0,,109.0,10.4,17.9,0.58,0.0,0.0,,10.4,17.9,0.58,7.5,7.5,1.0,1.7,5.8,7.5,3.7,0.8,1.7,2.5,2.9,28.3,131.0,115.0
1983,8,2957,DEN,Denver Nuggets,Kiki Vandeweghe,"August 1, 1958",24.0,NBA,PF,8.0,,317.0,12.0,22.1,0.54,0.0,0.6,0.0,12.0,21.5,0.56,5.5,6.9,0.8,0.8,6.4,7.2,4.4,0.6,1.0,1.7,2.2,29.5,118.0,112.0
1984,8,2957,DEN,Denver Nuggets,Kiki Vandeweghe,"August 1, 1958",25.0,NBA,PF,5.0,,180.0,12.3,24.1,0.51,0.5,1.3,0.4,11.8,22.9,0.52,6.8,7.0,0.96,1.5,4.3,5.8,5.0,2.3,1.3,2.5,3.5,31.9,121.0,114.0
1985,25,2957,POR,Portland Trail Blazers,Kiki Vandeweghe,"August 1, 1958",26.0,NBA,SF,9.0,9.0,311.0,12.7,23.7,0.54,0.1,1.0,0.14,12.6,22.6,0.56,4.6,4.9,0.94,2.1,1.9,4.0,2.5,1.2,0.4,1.8,3.4,30.3,123.0,121.0
1986,25,2957,POR,Portland Trail Blazers,Kiki Vandeweghe,"August 1, 1958",27.0,NBA,SF,4.0,4.0,149.0,12.4,21.5,0.58,0.0,0.6,0.0,12.4,20.8,0.6,10.0,10.0,1.0,0.6,0.9,1.6,2.5,0.6,0.6,2.8,3.7,34.9,130.0,119.0
1987,25,2957,POR,Portland Trail Blazers,Kiki Vandeweghe,"August 1, 1958",28.0,NBA,SF,4.0,4.0,174.0,10.6,19.8,0.54,0.3,1.1,0.25,10.3,18.7,0.55,6.1,7.3,0.85,1.4,2.2,3.6,3.1,0.3,0.3,3.1,2.8,27.6,118.0,120.0
1988,25,2957,POR,Portland Trail Blazers,Kiki Vandeweghe,"August 1, 1958",29.0,NBA,SF,4.0,0.0,72.0,7.2,26.4,0.28,0.0,3.3,0.0,7.2,23.1,0.31,5.9,5.9,1.0,2.0,6.6,8.6,4.6,0.7,0.0,2.0,5.3,20.4,89.0,110.0
1989,20,2957,NYK,New York Knicks,Kiki Vandeweghe,"August 1, 1958",30.0,NBA,PF,9.0,0.0,159.0,8.0,15.6,0.51,1.0,2.6,0.38,7.0,13.1,0.54,6.4,6.7,0.95,0.6,2.9,3.5,2.2,1.0,0.6,1.6,3.2,23.3,128.0,116.0
1990,20,2957,NYK,New York Knicks,Kiki Vandeweghe,"August 1, 1958",31.0,NBA,SF,10.0,10.0,236.0,6.6,15.8,0.42,1.3,2.8,0.46,5.3,13.0,0.41,1.7,2.1,0.8,1.5,1.1,2.6,3.0,1.1,0.4,1.5,3.0,16.2,103.0,121.0
1991,20,2957,NYK,New York Knicks,Kiki Vandeweghe,"August 1, 1958",32.0,NBA,SF,3.0,3.0,99.0,6.9,16.9,0.41,1.6,2.6,0.6,5.3,14.3,0.37,11.6,13.2,0.88,0.5,3.7,4.2,2.1,0.5,0.0,6.3,4.2,26.9,100.0,119.0
1992,20,2957,NYK,New York Knicks,Kiki Vandeweghe,"August 1, 1958",33.0,NBA,SF,8.0,0.0,75.0,9.8,18.2,0.54,3.0,3.8,0.8,6.8,14.4,0.47,4.5,5.3,0.86,2.3,2.3,4.5,3.0,1.5,0.8,0.8,7.6,27.2,143.0,107.0
1993,13,2957,LAC,Los Angeles Clippers,Kiki Vandeweghe,"August 1, 1958",34.0,NBA,SF,1.0,0.0,9.0,11.3,33.9,0.33,0.0,0.0,,11.3,33.9,0.33,0.0,0.0,,0.0,0.0,0.0,5.7,5.7,0.0,5.7,0.0,22.6,67.0,101.0
