PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Davis,21,4,4,43.0,11.8,21.8,0.54,0.0,0.5,0.0,11.8,21.3,0.5529999999999999,0.54,8.0,9.0,0.889,2.3,8.8,11.0,2.0,1.3,3.0,3.3,3.0,31.5
Eric Gordon,26,4,4,35.8,7.0,15.8,0.444,3.3,8.0,0.406,3.8,7.8,0.484,0.5479999999999999,1.3,1.5,0.833,0.5,1.8,2.3,3.8,0.5,0.5,2.5,2.8,18.5
Tyreke Evans,25,4,4,31.3,3.5,10.8,0.326,0.5,2.8,0.182,3.0,8.0,0.375,0.349,2.5,4.3,0.588,0.8,4.3,5.0,5.0,1.3,0.3,1.5,2.5,10.0
Quincy Pondexter,26,4,4,31.0,2.5,7.0,0.35700000000000004,0.8,2.5,0.3,1.8,4.5,0.389,0.41100000000000003,1.5,1.8,0.857,0.8,4.3,5.0,3.0,1.8,0.0,0.3,3.3,7.3
Norris Cole,26,4,0,26.5,3.8,9.0,0.41700000000000004,0.8,3.5,0.214,3.0,5.5,0.545,0.45799999999999996,0.5,0.8,0.667,0.3,1.5,1.8,1.8,0.0,0.3,2.0,3.8,8.8
Ryan Anderson,26,4,0,23.8,4.0,9.0,0.444,1.3,3.0,0.41700000000000004,2.8,6.0,0.45799999999999996,0.514,1.5,1.5,1.0,1.8,2.5,4.3,2.3,0.0,0.5,1.0,3.0,10.8
Toney Douglas,28,4,4,19.8,0.5,2.5,0.2,0.0,0.0,,0.5,2.5,0.2,0.2,1.0,1.8,0.5710000000000001,3.0,4.3,7.3,1.5,1.3,0.0,1.3,2.5,2.0
Dante Cunningham,27,4,0,18.8,2.3,2.8,0.818,0.0,0.0,,2.3,2.8,0.818,0.818,0.8,0.8,1.0,1.0,3.5,4.5,0.5,0.8,1.0,0.0,1.8,5.3
Jrue Holiday,24,3,0,18.3,2.3,6.3,0.368,0.3,1.3,0.25,2.0,5.0,0.4,0.395,1.3,1.3,1.0,0.7,0.3,1.0,4.3,0.7,0.3,1.7,1.0,6.3
Alexis Ajinça,26,3,0,3.3,1.3,1.3,1.0,0.0,0.0,,1.3,1.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,2.7
