PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Monta Ellis,29,5,5,39.4,10.4,22.2,0.46799999999999997,2.2,6.0,0.36700000000000005,8.2,16.2,0.506,0.518,3.0,4.0,0.75,0.8,2.4,3.2,5.2,2.0,0.6,3.2,3.6,26.0
Chandler Parsons,26,1,1,37.0,5.0,15.0,0.33299999999999996,0.0,4.0,0.0,5.0,11.0,0.455,0.33299999999999996,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,10.0
Dirk Nowitzki,36,5,5,36.2,7.6,16.8,0.452,0.8,3.4,0.235,6.8,13.4,0.507,0.47600000000000003,5.2,5.6,0.929,0.8,9.6,10.4,2.4,0.4,0.4,2.0,3.2,21.2
Tyson Chandler,32,5,5,32.0,3.8,5.8,0.655,0.0,0.0,,3.8,5.8,0.655,0.655,2.6,5.2,0.5,5.4,5.4,10.8,0.2,0.6,1.2,1.0,3.2,10.2
J.J. Barea,30,5,2,30.8,5.0,11.4,0.439,0.8,3.2,0.25,4.2,8.2,0.512,0.474,1.0,1.2,0.833,1.0,3.8,4.8,7.4,0.8,0.0,2.8,3.4,11.8
Al-Farouq Aminu,24,5,2,30.0,3.4,6.2,0.5479999999999999,1.4,2.2,0.636,2.0,4.0,0.5,0.6609999999999999,3.0,3.8,0.789,2.8,4.4,7.2,1.2,2.0,1.6,1.2,3.0,11.2
Devin Harris,31,4,0,18.5,2.0,5.8,0.348,0.0,2.8,0.0,2.0,3.0,0.667,0.348,2.0,2.3,0.889,0.3,1.8,2.0,1.0,0.5,0.0,1.0,2.5,6.0
Rajon Rondo,28,2,2,18.5,4.5,10.0,0.45,0.5,1.0,0.5,4.0,9.0,0.444,0.475,0.0,0.0,,0.5,0.5,1.0,3.0,0.0,0.0,1.0,3.0,9.5
Amar'e Stoudemire,32,5,0,15.0,3.0,7.0,0.429,0.0,0.0,,3.0,7.0,0.429,0.429,1.8,2.6,0.6920000000000001,1.4,1.8,3.2,0.6,0.2,0.6,1.4,3.2,7.8
Richard Jefferson,34,4,2,12.8,1.3,3.5,0.35700000000000004,0.8,2.0,0.375,0.5,1.5,0.33299999999999996,0.46399999999999997,0.5,0.5,1.0,0.0,0.5,0.5,0.3,0.5,0.0,0.8,2.3,3.8
Raymond Felton,30,3,1,12.0,1.3,5.0,0.267,0.0,1.3,0.0,1.3,3.7,0.364,0.267,1.0,1.0,1.0,0.3,2.0,2.3,1.3,0.0,0.0,0.0,0.3,3.7
Charlie Villanueva,30,5,0,8.6,2.2,5.0,0.44,1.6,3.8,0.42100000000000004,0.6,1.2,0.5,0.6,0.0,0.0,,0.8,1.8,2.6,0.6,0.2,0.2,0.0,2.0,6.0
Bernard James,29,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,23,2,0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
Greg Smith,24,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
