PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stephen Curry,26,21,21,39.3,9.5,20.9,0.456,4.7,11.0,0.42200000000000004,4.9,9.9,0.493,0.5670000000000001,4.6,5.5,0.835,1.0,4.0,5.0,6.4,1.9,0.1,3.9,2.2,28.3
Draymond Green,24,21,21,37.3,4.8,11.4,0.41700000000000004,1.1,4.3,0.264,3.6,7.1,0.51,0.467,3.0,4.1,0.736,2.2,7.9,10.1,5.2,1.8,1.2,2.8,4.2,13.7
Klay Thompson,24,21,21,36.2,7.1,15.9,0.446,2.7,7.0,0.39,4.4,9.0,0.489,0.531,1.7,2.1,0.8,0.4,3.4,3.9,2.6,0.8,0.9,2.0,3.0,18.6
Harrison Barnes,22,21,21,32.4,4.2,9.5,0.44,1.0,3.0,0.355,3.1,6.6,0.478,0.495,1.2,1.6,0.735,2.1,3.1,5.2,1.5,0.8,0.5,1.0,2.1,10.6
Andre Iguodala,31,21,3,30.2,3.9,8.1,0.474,1.4,3.9,0.354,2.5,4.2,0.584,0.5579999999999999,1.3,3.1,0.415,0.8,3.7,4.5,3.6,1.2,0.3,0.7,2.0,10.4
Andrew Bogut,30,19,18,23.2,2.2,3.9,0.56,0.0,0.1,0.0,2.2,3.9,0.568,0.56,0.3,0.7,0.385,2.2,5.9,8.1,1.9,0.6,1.8,1.4,3.6,4.7
Shaun Livingston,29,21,0,17.9,2.0,3.8,0.532,0.0,0.0,0.0,2.0,3.7,0.5379999999999999,0.532,1.0,1.2,0.84,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0
Leandro Barbosa,32,21,0,10.9,1.9,4.2,0.44299999999999995,0.4,1.1,0.348,1.5,3.1,0.47700000000000004,0.489,0.9,1.0,0.818,0.4,0.9,1.3,0.9,0.3,0.0,0.6,1.1,5.0
Festus Ezeli,25,20,0,9.2,1.4,2.5,0.54,0.0,0.0,,1.4,2.5,0.54,0.54,0.8,1.5,0.552,1.2,1.9,3.1,0.3,0.1,0.5,0.6,1.3,3.5
David Lee,31,13,0,8.2,1.2,3.1,0.4,0.0,0.0,,1.2,3.1,0.4,0.4,0.6,1.2,0.5329999999999999,0.8,1.8,2.6,0.6,0.2,0.2,0.2,1.3,3.1
Marreese Speights,27,10,0,6.7,1.4,4.2,0.33299999999999996,0.0,0.0,,1.4,4.2,0.33299999999999996,0.33299999999999996,0.9,1.5,0.6,0.8,1.3,2.1,0.4,0.4,0.3,0.4,1.4,3.7
Brandon Rush,29,3,0,2.3,0.3,2.0,0.16699999999999998,0.3,0.7,0.5,0.0,1.3,0.0,0.25,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.7,1.0
Justin Holiday,25,5,0,2.2,0.2,0.4,0.5,0.2,0.2,1.0,0.0,0.2,0.0,0.75,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.4,0.2,0.6
James Michael McAdoo,22,5,0,2.0,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.0,0.0,,0.2,0.6,0.8,0.0,0.0,0.2,0.2,0.0,0.8
