PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Tony Parker,22,80,80,34.2,6.7,14.0,0.48200000000000004,0.5,2.0,0.276,6.2,12.0,0.516,0.501,2.6,4.0,0.65,0.6,3.1,3.7,6.1,1.2,0.1,2.7,2.1,16.6
Tim Duncan,28,66,66,33.4,7.8,15.8,0.496,0.0,0.1,0.33299999999999996,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3
Bruce Bowen,33,82,82,32.0,3.1,7.3,0.42,1.2,3.1,0.40299999999999997,1.8,4.2,0.43200000000000005,0.505,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2
Manu Ginóbili,27,74,74,29.6,5.0,10.5,0.47100000000000003,1.3,3.5,0.376,3.6,7.1,0.517,0.5329999999999999,4.8,6.0,0.8029999999999999,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0
Rasho Nesterović,28,70,70,25.5,2.8,6.1,0.46,0.0,0.0,,2.8,6.1,0.46,0.46,0.2,0.4,0.467,2.6,3.9,6.6,1.0,0.4,1.7,1.0,3.0,5.9
Brent Barry,33,81,8,21.5,2.4,5.7,0.423,1.2,3.5,0.35700000000000004,1.2,2.2,0.525,0.532,1.4,1.7,0.8370000000000001,0.4,2.0,2.3,2.2,0.5,0.2,0.8,1.5,7.4
Robert Horry,34,75,16,18.6,2.1,5.0,0.419,0.7,1.8,0.37,1.4,3.2,0.447,0.48700000000000004,1.1,1.5,0.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
Devin Brown,26,67,0,18.5,2.6,6.1,0.423,0.7,1.8,0.37200000000000005,1.9,4.3,0.444,0.478,1.5,1.9,0.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4
Nazr Mohammed,27,23,5,18.0,2.4,6.2,0.387,0.0,0.0,,2.4,6.2,0.387,0.387,1.4,2.4,0.5710000000000001,3.4,3.0,6.4,0.3,0.2,1.4,1.2,2.8,6.2
Glenn Robinson,32,9,0,17.4,3.8,8.6,0.442,0.2,0.7,0.33299999999999996,3.6,7.9,0.451,0.455,2.2,2.6,0.87,0.4,2.2,2.7,0.9,0.4,0.3,0.8,2.1,10.0
Malik Rose,30,50,1,17.2,2.5,5.3,0.46399999999999997,0.0,0.1,0.0,2.5,5.3,0.47100000000000003,0.46399999999999997,1.4,2.0,0.6970000000000001,1.9,2.6,4.5,0.8,0.6,0.2,1.1,2.5,6.3
Beno Udrih,22,80,2,14.4,2.2,4.9,0.444,0.7,1.8,0.408,1.4,3.1,0.46399999999999997,0.518,0.8,1.1,0.753,0.2,0.8,1.0,1.9,0.5,0.1,1.0,1.2,5.9
Tony Massenburg,37,61,6,11.5,1.2,3.0,0.40700000000000003,0.0,0.0,,1.2,3.0,0.40700000000000003,0.40700000000000003,0.8,1.0,0.762,0.9,1.8,2.7,0.2,0.3,0.3,0.7,2.0,3.2
Sean Marks,29,23,0,10.6,1.2,3.5,0.33799999999999997,0.0,0.1,0.0,1.2,3.3,0.35100000000000003,0.33799999999999997,1.0,1.2,0.7859999999999999,0.8,1.7,2.4,0.3,0.1,0.5,0.6,1.3,3.3
Dion Glover,26,7,0,9.7,1.1,3.1,0.364,0.1,1.1,0.125,1.0,2.0,0.5,0.386,1.1,1.4,0.8,0.4,1.1,1.6,0.6,0.4,0.4,0.3,1.3,3.6
Linton Johnson,24,2,0,7.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,0.5,0.5,0.0
Mike Wilks,25,48,0,5.8,0.7,1.6,0.41600000000000004,0.1,0.3,0.313,0.6,1.3,0.44299999999999995,0.44799999999999995,0.3,0.3,0.75,0.1,0.4,0.5,0.7,0.3,0.0,0.3,0.5,1.7
