PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
David Wesley,34,26,26,35.9,5.1,13.2,0.389,1.1,3.1,0.35,4.0,10.1,0.401,0.43,2.6,2.9,0.882,0.5,2.8,3.3,4.2,1.3,0.0,2.1,2.5,13.9
P.J. Brown,35,82,78,34.4,4.1,9.2,0.446,0.0,0.0,,4.1,9.2,0.446,0.446,2.6,3.0,0.8640000000000001,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8,10.8
Baron Davis,25,18,13,32.9,6.2,16.8,0.366,2.4,7.6,0.321,3.7,9.2,0.40399999999999997,0.439,4.1,5.3,0.7709999999999999,0.9,2.8,3.7,7.2,1.7,0.2,2.1,2.9,18.9
Dan Dickau,26,67,46,31.0,4.6,11.2,0.408,1.3,3.6,0.34700000000000003,3.3,7.6,0.43700000000000006,0.46399999999999997,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2
Jamaal Magloire,26,23,22,30.6,4.3,9.9,0.43200000000000005,0.0,0.0,,4.3,9.9,0.43200000000000005,0.43200000000000005,3.2,5.3,0.602,3.4,5.5,8.9,1.3,0.3,1.0,2.6,3.2,11.7
Lee Nailon,29,68,51,29.7,6.1,12.8,0.478,0.0,0.0,0.0,6.1,12.8,0.479,0.478,2.0,2.4,0.8059999999999999,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2
Darrell Armstrong,36,14,9,29.4,3.8,11.4,0.33299999999999996,1.2,5.0,0.243,2.6,6.4,0.40399999999999997,0.387,1.4,1.5,0.905,1.1,2.3,3.4,4.6,1.1,0.1,2.0,2.1,10.1
Rodney Rogers,33,30,26,29.4,3.6,9.6,0.377,0.8,3.1,0.272,2.8,6.6,0.426,0.42,1.1,1.4,0.762,0.9,3.8,4.7,2.0,0.6,0.4,2.2,3.4,9.2
J.R. Smith,19,76,56,24.5,3.9,9.8,0.39399999999999996,1.1,3.7,0.28800000000000003,2.8,6.1,0.45799999999999996,0.449,1.5,2.1,0.6890000000000001,0.5,1.5,2.0,1.9,0.7,0.1,1.4,1.8,10.3
Casey Jacobsen,23,44,1,23.4,2.3,5.7,0.39799999999999996,0.7,2.0,0.364,1.5,3.7,0.41700000000000004,0.462,2.3,3.0,0.792,0.4,1.9,2.3,1.7,0.5,0.2,1.0,1.1,7.6
Speedy Claxton,26,16,3,22.8,2.6,6.9,0.373,0.1,0.6,0.111,2.5,6.3,0.396,0.377,1.6,2.6,0.61,0.3,1.6,1.9,5.5,1.4,0.1,1.7,1.9,6.8
Chris Andersen,26,67,2,21.3,2.9,5.3,0.534,0.0,0.0,0.0,2.9,5.3,0.5379999999999999,0.534,2.0,2.8,0.6890000000000001,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7
George Lynch,34,44,27,21.2,1.5,4.3,0.36,0.3,0.8,0.297,1.3,3.5,0.375,0.389,0.4,0.5,0.7390000000000001,1.3,2.7,4.0,2.0,0.7,0.3,1.3,1.9,3.7
Alex Garcia,24,55,4,20.7,2.7,6.7,0.397,1.2,3.2,0.371,1.5,3.5,0.42,0.485,1.6,1.9,0.838,0.4,2.4,2.8,1.2,0.5,0.3,1.2,2.8,8.1
Matt Freije,23,23,11,19.2,1.6,5.5,0.29100000000000004,0.6,2.3,0.259,1.0,3.2,0.315,0.34600000000000003,0.2,0.3,0.625,0.7,2.0,2.7,0.9,0.6,0.1,0.7,1.7,4.0
Junior Harrington,24,29,7,19.0,2.2,6.1,0.36,0.2,0.7,0.316,2.0,5.5,0.365,0.376,1.0,1.2,0.8290000000000001,0.4,1.7,2.2,2.1,0.9,0.2,1.4,2.5,5.6
David West,24,30,8,18.4,2.5,5.7,0.436,0.1,0.2,0.4,2.4,5.6,0.43700000000000006,0.442,1.1,1.7,0.68,1.3,3.0,4.3,0.8,0.4,0.5,1.2,2.1,6.2
Alex Garcia,24,8,3,18.3,2.3,6.5,0.34600000000000003,0.6,2.3,0.278,1.6,4.3,0.382,0.39399999999999996,0.4,0.5,0.75,0.9,1.0,1.9,2.3,0.5,0.1,1.0,1.9,5.5
Jackson Vroman,23,36,17,18.0,2.1,5.1,0.415,0.0,0.1,0.0,2.1,5.0,0.42200000000000004,0.415,1.2,1.9,0.647,1.6,2.9,4.5,0.9,0.6,0.5,1.6,2.6,5.4
Maciej Lampe,19,21,0,12.4,1.5,4.0,0.386,0.0,0.0,0.0,1.5,3.9,0.39,0.386,0.3,0.5,0.7,0.7,2.0,2.7,0.5,0.2,0.2,0.3,1.5,3.4
Corsley Edwards,25,10,0,11.0,1.0,3.1,0.32299999999999995,0.0,0.0,,1.0,3.1,0.32299999999999995,0.32299999999999995,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7
Lonny Baxter,26,4,0,9.0,0.8,2.8,0.273,0.0,0.0,,0.8,2.8,0.273,0.273,0.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.5,1.5
