Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1993,20,NYK,New York Knicks,Patrick Ewing,30,81,81,3003,13.2,26.2,0.5,0.0,0.1,0.14,13.2,26.1,0.5,6.8,9.4,0.72,3.2,13.3,16.6,2.6,1.3,2.7,4.5,4.8,33.1,,105,94
1993,20,NYK,New York Knicks,Anthony Mason,26,81,0,2482,6.5,12.9,0.5,0.0,0.0,,6.5,12.9,0.5,4.1,6.0,0.68,4.7,8.4,13.1,3.5,0.9,0.4,2.8,4.9,17.0,,111,101
1993,20,NYK,New York Knicks,John Starks,27,80,51,2477,10.5,24.6,0.43,2.2,6.9,0.32,8.3,17.7,0.47,5.4,6.8,0.8,1.1,3.1,4.2,8.3,1.9,0.2,3.5,4.8,28.7,,108,103
1993,20,NYK,New York Knicks,Charles Oakley,29,82,82,2230,5.0,9.8,0.51,0.0,0.0,0.0,5.0,9.8,0.51,2.9,4.0,0.72,6.6,9.6,16.1,2.9,1.9,0.3,2.8,6.6,12.9,,112,98
1993,20,NYK,New York Knicks,Charles Smith,27,81,68,2172,8.4,17.9,0.47,0.0,0.0,0.0,8.4,17.8,0.47,6.7,8.6,0.78,4.0,6.1,10.1,3.3,1.1,2.2,3.6,5.9,23.5,,108,100
1993,20,NYK,New York Knicks,Doc Rivers,31,77,45,1886,5.8,13.3,0.44,1.1,3.3,0.32,4.8,10.0,0.48,3.6,4.4,0.82,0.7,4.5,5.2,10.9,3.3,0.2,3.1,5.8,16.3,,112,99
1993,20,NYK,New York Knicks,Greg Anthony,25,70,35,1699,5.2,12.5,0.42,0.1,0.9,0.13,5.1,11.6,0.44,3.2,4.8,0.67,1.3,3.8,5.1,11.9,3.4,0.4,3.1,4.2,13.7,,105,99
1993,20,NYK,New York Knicks,Rolando Blackman,33,60,33,1434,8.5,19.1,0.44,1.1,2.6,0.42,7.4,16.5,0.45,2.5,3.2,0.79,0.8,2.8,3.6,5.6,0.8,0.4,2.3,4.6,20.5,,105,105
1993,20,NYK,New York Knicks,Tony Campbell,30,58,13,1062,9.3,18.9,0.49,0.1,0.2,0.4,9.2,18.7,0.49,2.8,4.2,0.68,2.8,4.6,7.4,3.0,1.6,0.2,2.4,7.2,21.5,,105,102
1993,20,NYK,New York Knicks,Hubert Davis,22,50,2,815,6.9,15.6,0.44,0.4,1.2,0.32,6.5,14.5,0.45,2.7,3.4,0.8,0.8,2.7,3.5,5.2,1.4,0.2,2.8,4.4,16.8,,99,104
1993,20,NYK,New York Knicks,Herb Williams,34,55,0,571,6.4,15.6,0.41,0.0,0.0,,6.4,15.6,0.41,1.2,1.9,0.67,3.9,9.1,13.0,1.7,1.9,2.5,2.0,6.9,14.1,,94,96
1993,20,NYK,New York Knicks,Bo Kimble,26,9,0,55,12.9,30.5,0.42,1.8,7.4,0.25,11.1,23.1,0.48,2.8,7.4,0.38,2.8,7.4,10.2,4.6,0.9,0.0,5.5,9.2,30.5,,87,102
1993,20,NYK,New York Knicks,Eric Anderson,22,16,0,44,5.8,20.8,0.28,0.0,0.0,,5.8,20.8,0.28,12.7,15.0,0.85,6.9,9.2,16.2,3.5,3.5,1.2,5.8,16.2,24.2,,94,93
