Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1993,27,SAS,San Antonio Spurs,David Robinson,27,82,82,3211,10.6,21.1,0.5,0.0,0.3,0.18,10.5,20.9,0.51,8.8,12.0,0.73,3.6,11.4,15.0,4.7,2.0,4.1,3.8,3.7,30.0,,113,100
1993,27,SAS,San Antonio Spurs,Dale Ellis,32,82,76,2731,10.0,20.1,0.5,2.2,5.5,0.4,7.8,14.6,0.54,2.9,3.6,0.8,1.5,4.3,5.7,2.0,1.4,0.3,2.0,3.3,25.2,,113,110
1993,27,SAS,San Antonio Spurs,Sean Elliott,24,70,70,2604,8.7,17.7,0.49,0.7,2.0,0.36,8.0,15.7,0.51,5.2,6.5,0.8,1.6,4.6,6.2,5.1,1.3,0.5,2.9,2.5,23.3,,112,109
1993,27,SAS,San Antonio Spurs,Avery Johnson,27,75,49,2030,6.3,12.6,0.5,0.0,0.2,0.0,6.3,12.4,0.51,3.6,4.5,0.79,0.5,3.1,3.6,13.9,2.1,0.4,3.6,3.5,16.3,,114,109
1993,27,SAS,San Antonio Spurs,Antoine Carr,31,71,46,1947,9.8,18.2,0.54,0.0,0.1,0.0,9.8,18.1,0.54,4.5,5.8,0.78,2.8,7.3,10.0,2.5,0.9,2.2,2.5,6.8,24.1,,113,107
1993,27,SAS,San Antonio Spurs,J.R. Reid,24,66,24,1592,7.6,15.7,0.48,0.0,0.1,0.0,7.6,15.6,0.49,5.4,7.0,0.77,3.2,9.0,12.2,1.8,1.1,0.8,3.2,6.9,20.6,,105,106
1993,27,SAS,San Antonio Spurs,Lloyd Daniels,25,77,10,1573,9.1,20.6,0.44,1.9,5.7,0.33,7.2,14.9,0.48,2.3,3.2,0.73,2.8,4.2,6.9,4.7,1.2,1.0,3.3,4.6,22.4,,102,109
1993,27,SAS,San Antonio Spurs,Vinny Del Negro,26,73,31,1526,7.2,14.2,0.51,0.2,0.8,0.25,7.0,13.4,0.52,3.3,3.9,0.86,0.6,4.7,5.4,9.6,1.5,0.0,3.0,4.8,17.9,,113,109
1993,27,SAS,San Antonio Spurs,Larry Smith,35,66,13,833,2.3,5.3,0.44,0.0,0.0,,2.3,5.3,0.44,0.5,1.3,0.41,6.2,10.0,16.2,1.7,1.4,1.0,2.4,8.0,5.1,,100,105
1993,27,SAS,San Antonio Spurs,David Wood,28,64,2,598,4.4,9.8,0.44,0.4,1.8,0.24,4.0,8.1,0.49,3.9,4.6,0.84,3.2,5.0,8.2,2.9,1.1,1.0,2.4,7.8,13.0,,109,109
1993,27,SAS,San Antonio Spurs,Willie Anderson,26,38,7,560,7.2,16.7,0.43,0.1,0.7,0.12,7.1,16.0,0.44,2.0,2.5,0.79,0.6,4.5,5.1,7.1,1.3,0.5,4.0,4.7,16.4,,91,110
1993,27,SAS,San Antonio Spurs,Sam Mack,22,40,0,267,8.9,22.2,0.4,0.6,4.1,0.14,8.3,18.1,0.46,8.5,10.9,0.78,3.4,5.7,9.0,2.8,2.6,0.9,4.1,8.3,26.8,,99,105
1993,27,SAS,San Antonio Spurs,Sidney Green,32,15,0,202,5.0,12.2,0.41,0.0,0.0,,5.0,12.2,0.41,3.2,3.7,0.87,4.5,13.2,17.7,4.7,1.2,0.7,3.0,5.2,13.2,,102,103
1993,27,SAS,San Antonio Spurs,Terry Cummings,31,8,0,76,7.3,19.2,0.38,0.0,0.0,,7.3,19.2,0.38,3.3,6.6,0.5,4.0,8.6,12.6,2.6,0.7,0.7,1.3,11.3,17.9,,94,107
1993,27,SAS,San Antonio Spurs,William Bedford,29,16,0,66,6.9,20.6,0.33,0.8,0.8,1.0,6.1,19.8,0.31,4.6,9.1,0.5,0.8,6.9,7.6,0.0,0.0,0.8,0.8,11.4,19.1,,84,110
1993,27,SAS,San Antonio Spurs,Matt Othick,23,4,0,39,3.9,6.4,0.6,2.6,5.2,0.5,1.3,1.3,1.0,0.0,2.6,0.0,1.3,1.3,2.6,9.0,1.3,0.0,5.2,9.0,10.3,,98,112
