PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
David Robinson,28,80,80,3241,9.3,18.4,0.507,0.1,0.3,0.345,9.2,18.1,0.51,7.7,10.3,0.7490000000000001,2.7,6.8,9.5,4.2,1.5,2.9,2.8,2.5,26.5
Dennis Rodman,32,79,51,2989,1.9,3.5,0.534,0.1,0.3,0.20800000000000002,1.8,3.2,0.563,0.6,1.2,0.52,5.5,11.0,16.5,2.2,0.6,0.4,1.7,2.8,4.5
Dale Ellis,33,77,75,2590,6.6,13.4,0.494,1.8,4.6,0.395,4.8,8.8,0.546,1.2,1.5,0.7759999999999999,1.0,2.6,3.5,1.1,0.9,0.2,1.0,2.0,16.3
Willie Anderson,27,80,79,2488,5.7,12.1,0.47100000000000003,0.3,1.0,0.324,5.4,11.1,0.484,2.1,2.5,0.848,1.0,2.5,3.5,5.0,1.0,0.7,2.2,2.7,13.8
Vinny Del Negro,27,77,56,1949,5.7,11.7,0.48700000000000004,0.3,0.8,0.349,5.4,10.9,0.49700000000000005,2.6,3.1,0.8240000000000001,0.5,2.5,3.0,5.9,1.2,0.0,1.9,3.1,14.3
Negele Knight,26,64,18,1430,5.6,11.9,0.47600000000000003,0.1,0.5,0.19,5.5,11.3,0.489,3.5,4.4,0.81,0.7,1.9,2.6,5.0,0.9,0.3,2.4,3.0,14.9
J.R. Reid,25,70,11,1344,7.0,14.2,0.491,0.0,0.1,0.0,7.0,14.1,0.493,2.9,4.1,0.6990000000000001,2.4,3.5,5.9,2.0,1.2,0.7,2.3,4.4,16.8
Terry Cummings,32,59,29,1133,5.8,13.6,0.428,0.0,0.1,0.0,5.8,13.5,0.43,2.0,3.4,0.589,4.2,5.2,9.4,1.6,1.0,0.4,1.9,4.4,13.6
Lloyd Daniels,26,65,5,980,5.1,13.7,0.376,1.6,4.6,0.35200000000000004,3.5,9.1,0.389,1.7,2.4,0.7190000000000001,1.7,2.4,4.1,3.5,1.1,0.6,2.2,2.5,13.6
Sleepy Floyd,33,53,2,737,3.4,10.2,0.335,0.4,1.8,0.222,3.0,8.5,0.358,2.5,3.8,0.667,0.5,2.9,3.4,4.9,0.6,0.4,3.0,3.5,9.8
Antoine Carr,32,34,0,465,6.0,12.4,0.488,0.0,0.1,0.0,6.0,12.3,0.491,3.3,4.5,0.7240000000000001,0.9,3.0,3.9,1.2,0.7,1.7,1.2,5.8,15.3
Chris Whitney,22,40,4,339,2.7,8.7,0.305,1.1,3.2,0.33299999999999996,1.6,5.5,0.28800000000000003,1.3,1.6,0.8,0.5,2.5,3.1,5.6,1.2,0.1,3.9,5.6,7.6
Jack Haley,30,28,0,94,8.0,18.4,0.43799999999999994,0.0,0.0,,8.0,18.4,0.43799999999999994,6.5,8.0,0.81,2.3,6.9,9.2,0.4,0.0,0.0,3.8,6.9,22.6
Chuck Nevitt,34,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,108.0,216.0,0.5,36.0,0.0,36.0,0.0,0.0,0.0,36.0,36.0,108.0
