PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rod Strickland,27,82,58,2889,6.6,13.6,0.483,0.0,0.1,0.2,6.6,13.5,0.486,4.4,5.9,0.7490000000000001,1.5,3.1,4.6,9.2,1.8,0.3,3.2,2.1,17.6
Clifford Robinson,27,82,64,2853,8.1,17.7,0.457,0.2,0.7,0.245,7.9,17.0,0.465,4.4,5.8,0.765,2.1,4.9,6.9,2.0,1.5,1.4,2.1,3.3,20.8
Buck Williams,33,81,81,2636,4.0,7.2,0.555,0.0,0.0,0.0,4.0,7.1,0.556,2.7,4.0,0.679,4.3,7.2,11.5,1.1,0.8,0.6,1.5,3.3,10.7
Clyde Drexler,31,68,68,2334,7.3,17.0,0.428,1.1,3.4,0.324,6.2,13.7,0.45399999999999996,4.4,5.7,0.777,2.4,4.5,6.9,5.1,1.5,0.5,2.6,3.1,20.1
Harvey Grant,28,77,73,2112,6.1,13.2,0.46,0.0,0.1,0.28600000000000003,6.0,13.1,0.462,1.4,2.2,0.6409999999999999,1.9,4.1,6.0,1.8,1.2,0.8,1.0,3.1,13.6
Terry Porter,30,77,34,2074,6.0,14.5,0.41600000000000004,1.9,4.9,0.39,4.1,9.6,0.43,3.5,4.1,0.872,0.8,3.0,3.7,7.0,1.4,0.3,2.9,2.3,17.5
Mark Bryant,28,79,10,1441,4.6,9.6,0.48200000000000004,0.0,0.0,0.0,4.6,9.6,0.483,1.8,2.6,0.6920000000000001,2.9,4.9,7.9,0.9,0.8,0.7,1.6,4.7,11.0
Jerome Kersey,31,78,6,1276,5.7,13.2,0.433,0.0,0.2,0.125,5.7,13.0,0.43799999999999994,2.8,3.8,0.748,3.7,5.7,9.3,2.1,2.0,1.4,1.8,6.0,14.3
Tracy Murray,22,66,1,820,7.3,15.6,0.47,2.2,4.8,0.45899999999999996,5.1,10.8,0.47600000000000003,2.2,3.2,0.6940000000000001,1.9,3.0,4.9,1.4,0.9,0.9,1.6,3.3,19.1
James Robinson,23,58,3,673,5.6,15.2,0.365,1.2,3.9,0.315,4.3,11.3,0.382,2.4,3.6,0.672,1.8,2.4,4.2,3.6,1.6,0.8,2.8,3.7,14.8
Reggie Smith,23,43,9,316,3.3,8.2,0.40299999999999997,0.0,0.0,,3.3,8.2,0.40299999999999997,2.1,4.3,0.474,4.6,6.7,11.3,0.5,1.4,0.7,1.4,5.4,8.7
Jaren Jackson,26,29,0,187,6.5,16.7,0.391,0.0,1.2,0.0,6.5,15.6,0.42,2.3,2.7,0.857,1.2,2.1,3.3,5.2,0.8,0.4,2.7,3.9,15.4
Chris Dudley,28,6,3,86,2.5,10.5,0.24,0.0,0.0,,2.5,10.5,0.24,0.8,1.7,0.5,6.7,3.3,10.0,2.1,1.7,1.3,0.8,7.5,5.9
Kevin Thompson,22,14,0,58,3.7,8.7,0.429,0.0,0.6,0.0,3.7,8.1,0.462,0.6,1.2,0.5,4.3,3.7,8.1,1.9,0.0,1.2,3.1,6.8,8.1
