Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,2,55,BOS,Boston Celtics,23.0,NBA,SG,77.0,1262.0,14.7,0.54,0.08,0.39,8.0,12.3,10.2,8.2,3.1,1.4,14.5,18.9,1.2,1.6,2.7,0.1,-0.7,0.8,0.1,0.7
2006,2,55,BOS,Boston Celtics,24.0,NBA,PG,51.0,978.0,12.9,0.55,0.12,0.49,4.1,9.6,6.9,11.2,2.7,1.4,16.8,18.8,0.6,1.0,1.7,0.08,-2.3,0.9,-1.4,0.1
2007,2,55,BOS,Boston Celtics,25.0,NBA,SG,33.0,805.0,17.0,0.6,0.13,0.52,5.1,13.6,9.2,12.5,3.2,1.2,19.1,22.1,0.8,1.1,1.9,0.11,-0.2,1.2,1.0,0.6
2008,2,55,BOS,Boston Celtics,26.0,NBA,SG,75.0,1373.0,10.7,0.53,0.15,0.46,3.1,11.0,7.3,13.1,2.4,1.3,18.9,19.6,-0.1,2.8,2.7,0.09,-3.4,1.7,-1.7,0.1
2009,2,55,BOS,Boston Celtics,27.0,NBA,SG,46.0,887.0,12.9,0.54,0.1,0.38,3.2,10.7,7.1,12.0,3.2,2.1,18.8,21.5,-0.2,1.8,1.6,0.08,-2.4,2.5,0.1,0.5
2010,2,55,BOS,Boston Celtics,28.0,NBA,SG,54.0,889.0,14.2,0.54,0.02,0.47,7.4,12.5,10.0,13.0,3.5,1.7,17.8,19.6,0.2,1.6,1.9,0.1,-1.8,2.2,0.4,0.5
2011,15,55,MEM,Memphis Grizzlies,29.0,NBA,SG,72.0,1494.0,18.3,0.56,0.05,0.37,5.5,9.9,7.7,10.9,4.5,2.4,13.1,19.9,2.0,2.7,4.7,0.15,0.1,3.5,3.6,2.1
2012,15,55,MEM,Memphis Grizzlies,30.0,NBA,SG,58.0,1525.0,15.7,0.54,0.06,0.39,7.4,10.6,8.9,8.3,3.6,1.8,15.2,18.4,1.7,2.5,4.2,0.13,-0.6,2.3,1.7,1.4
2013,15,55,MEM,Memphis Grizzlies,31.0,NBA,SG,79.0,2109.0,13.2,0.49,0.04,0.29,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,0.12,-2.0,2.4,0.4,1.2
2014,15,55,MEM,Memphis Grizzlies,32.0,NBA,SG,55.0,1278.0,15.6,0.53,0.11,0.29,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-1.1,2.1,1.0,1.0
2015,15,55,MEM,Memphis Grizzlies,33.0,NBA,SG,63.0,1648.0,14.6,0.53,0.06,0.28,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,0.12,-1.5,3.1,1.6,1.5
2016,15,55,MEM,Memphis Grizzlies,34.0,NBA,SG,64.0,1620.0,12.9,0.5,0.09,0.29,7.0,14.1,10.4,6.9,3.5,1.0,12.8,16.8,0.5,1.9,2.4,0.07,-2.2,1.2,-1.0,0.4
2017,15,55,MEM,Memphis Grizzlies,35.0,NBA,SG,71.0,1914.0,13.3,0.49,0.09,0.22,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,0.2,2.9,3.1,0.08,-2.0,1.1,-1.0,0.5
2018,19,55,NOP,New Orleans Pelicans,36.0,NBA,SF,22.0,273.0,8.7,0.51,0.13,0.23,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,-0.2,0.2,0.1,0.02,-5.2,-0.3,-5.5,-0.2
